,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
ompC,1.9681398903816165,20.0,2306048.0,outer membrane porin protein C,b2215,"['ACNAMtex', 'SUCCtex', 'XYLUtex', 'ACALDtex', 'CMPtex', 'F6Ptex', 'CLtex', 'DHAtex', 'IMPtex', 'PHEtex', 'IDONtex', 'CMtex', 'CRNDtex', 'DAMPtex', 'GLYC3Ptex', 'CGLYtex', 'DDGLCNtex', 'MANtex', 'INDOLEtex', 'TRPtex', 'UMPtex', 'ACGAM1Ptex', 'GSNtex', 'CRNtex', 'GMPtex', 'LEUtex', 'XYLtex', 'FE2tex', 'SLNTtex', 'ACGALtex', 'SKMtex', 'SO2tex', 'CITtex', 'DALAtex', 'SO3tex', 'CO2tex', 'ACGAL1Ptex', 'GTHOXtex', 'CHLtex', 'FORtex', 'TSULtex', 'SUCRtex', 'SULFACtex', 'INSTtex', 'TTRCYCtex', 'PItex', 'DGMPtex', 'AMPtex', 'ANHGMtex', 'DGSNtex', 'ILEtex', 'GLYCLTtex', 'COBALT2tex', 'Zn2tex', 'ACSERtex', 'TUNGStex', 'CSNtex', 'AGMtex', 'LIPOtex', 'CHTBStex', 'SO4tex', 'DAPtex', '3UMPtex', 'TYMtex', 'URAtex', 'ACGAtex', 'LYStex', 'DINStex', 'GALURtex', 'GTHRDtex', 'OROTtex', 'ALLTNtex', 'MMETtex', 'FUSAtex', 'NH4tex', 'THMtex', '12PPDRtex', 'ALAALAtex', 'NOtex', '12PPDStex', 'R5Ptex', 'XANtex', 'CUtex', 'SPMDtex', 'XMPtex', 'ALLtex', 'TYRPtex', '23CCMPtex', 'DCAtex', 'GAMAN6Ptex', 'THRPtex', 'TYRtex', '23CAMPtex', 'CU2tex', 'NI2tex', 'NO2tex', 'GTPtex', 'MNLtex', 'GLCNtex', '23CGMPtex', 'GAL1Ptex', '23CUMPtex', 'GALtex', 'HG2tex', 'MALtex', 'NAtex', '23DAPPAtex', 'DCMPtex', 'G1Ptex', 'MAN6Ptex', 'UACGAMtex', 'PYDAMtex', 'XTSNtex', 'MNtex', 'ARBTtex', 'DMSOtex', 'THMDtex', 'G6Ptex', 'GAMtex', 'HIStex', 'NMNtex', 'PACALDtex', 'THRtex', 'GALBDtex', 'THYMtex', 'GBBTNtex', 'PNTOtex', 'TREtex', 'CYANtex', 'MANGLYCtex', 'NO3tex', 'FE3tex', 'GLCRtex', '26DAHtex', 'PYDXNtex', 'H2O2tex', 'DIMPtex', 'DMStex', 'H2Otex', 'O2Stex', 'UDPGALtex', 'ASPtex', '3CMPtex', '3HPPtex', 'HCINNMtex', 'ARBtex', '3AMPtex', 'ACtex', 'GLYCtex', 'O2tex', 'DSERtex', 'FRULYStex', 'PSCLYStex', 'ABUTtex', 'MOBDtex', 'LALALGLUtex', 'CA2tex', 'GLCUR1Ptex', 'GLCURtex', 'DOXRBCNtex', 'H2Stex', 'UDPGLCURtex', 'DOPAtex', 'FRUURtex', 'GLCtex', 'HXAtex', 'CD2tex', 'DUMPtex', 'ETHAtex', 'H2tex', 'FRUtex', 'UDPGtex', 'ADEtex', 'ETHSO3tex', 'D__LACtex', 'DTMPtex', 'FALDtex', 'CYTDtex', 'OCTAtex', 'GLYtex', 'SERtex', 'PSERtex', 'BALAtex', 'FUCtex', 'LCTStex', 'PROGLYtex', 'ETOHtex', 'ACMUMtex', 'HYXNtex', 'ACMANAtex', 'Htex', '34dhpactex', 'ARGtex', 'UDPACGALtex', 'ACACtex', 'PROtex', '3GMPtex', 'PEAMNtex', 'FUMtex', 'MELIBtex', '3PEPTtex', 'ASO3tex', 'BTNtex', 'GALTtex', 'MSO3tex', 'CYNTtex', 'TARTRDtex', 'CYSDtex', 'METtex', 'UREAtex', 'RIBtex', 'MEOHtex', 'PPALtex', 'ISETACtex', 'PYDXtex', 'SBTtex', 'LYXtex', 'ALAtex', 'GLNtex', 'ASCBtex', 'GALCTNLtex', '4HOXPACDtex', 'TMAtex', 'MG2tex', 'G3PCtex', 'RMNtex', 'GALCTNtex', 'Ktex', 'HOMtex', 'TARTRtex', 'GLUtex', 'GALCTtex', 'TMAOtex', 'MALDtex', '4PEPTtex', 'G3PGtex', 'PYRtex', 'GLYALDtex', 'METDtex', '5DGLCNtex', 'ASNtex', 'PPAtex', 'GDPtex', 'MINCYCtex', 'N2Otex', 'G3PEtex', 'L__LACtex', 'HPPPNtex', 'TAURtex', 'SELtex', 'TCYNTtex', 'PPPNtex', 'QUIN2tex', 'GLYBtex', 'NACtex', 'CYStex', 'GLYCAtex', 'G3PItex', 'BUTSO3tex', 'METSOX1tex', 'VALtex', 'GLYC2Ptex', 'AKGtex', 'BUTtex', 'METSOX2tex', 'PTRCtex', 'LALADGLUtex', 'ORNtex', '5MTRtex', 'G3PStex', 'PPTtex']"
rcsD,1.8236340538710625,20.0,2306966.0,phosphotransfer intermediate protein in two-component regulatory system with RcsBC,b2216,
rcsB,1.8662022869390036,20.0,2310144.0,response regulator in two-component regulatory system with RcsC and YojN,b2217,
rcsC,1.8056306672761693,20.0,2310505.0,hybrid sensory kinase in two-component regulatory system with RcsB and YojN,b2218,
atoS,1.894869722856951,20.0,2313521.0,sensory histidine kinase in two-component regulatory system with AtoC,b2219,
atoC,1.8442261567537586,20.0,2315344.0,"fused response regulator of ato operon, in two-component system with AtoS: response regulator/sigma54 interaction protein",b2220,
atoD,1.824300545388863,20.0,2316925.0,"acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit",b2221,"['ACACCT', 'BUTCT', 'HXCT']"
atoA,1.6896968348415047,20.0,2317587.0,"acetyl-CoA:acetoacetyl-CoA transferase, beta subunit",b2222,"['ACACCT', 'BUTCT', 'HXCT']"
atoE,1.8479941169264211,20.0,2318336.0,short chain fatty acid transporter,b2223,"['HEXt2rpp', 'ACACt2pp', 'BUTt2rpp']"
atoB,1.7951142308941757,20.0,2320384.0,acetyl-CoA acetyltransferase,b2224,['ACACT1r']
yfaP,1.8691908033877709,20.0,2320845.0,"DUF2135 family protein, putative host defense protein",b2225,
yfaQ,1.8213767291641576,20.0,2321626.0,"tandem DUF2300 domain protein, putative host defense protein",b2226,
yfaS,1.8219943791534783,20.0,2326528.0,No_gene_product,b4500,
yfaT,1.8009229901067085,20.0,2327814.0,"DUF1175 family protein, putative host defense protein",b2229,
yfaA,1.827559575528635,20.0,2328434.0,"DUF2138 family protein, putative host defense protein",b2230,
gyrA,1.7614929954082466,20.0,2330271.0,"DNA gyrase (type II topoisomerase), subunit A",b2231,
ubiG,1.8298716500734322,20.0,2333045.0,bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase,b2232,"['OHPHM', 'DMQMT']"
yfaL,1.814276534020833,20.0,2334720.0,adhesin,b2233,
nrdA,1.8470843654479892,20.0,2338343.0,"ribonucleoside-diphosphate reductase 1, alpha subunit",b2234,"['RNDR1', 'RNDR4', 'RNDR3', 'RNDR2']"
nrdB,1.9414717105544885,20.0,2340864.0,"ribonucleoside-diphosphate reductase 1, beta subunit, ferritin-like protein",b2235,"['RNDR1', 'RNDR4', 'RNDR3', 'RNDR2']"
yfaE,1.8611200110840747,20.0,2341992.0,ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (Y*) cofactor maintenance,b2236,
inaA,1.997377801265105,20.0,2342912.0,acid-inducible Kdo/WaaP family putative kinase,b2237,
yfaH,2.1940038735105554,20.0,2343129.0,No_gene_product,b2238,
glpQ,1.958541625062995,20.0,2343413.0,periplasmic glycerophosphodiester phosphodiesterase,b2239,"['GPDDA2pp', 'GPDDA3pp', 'GPDDA4pp', 'GPDDA1pp', 'GPDDA5pp']"
glpT,1.6429261520673308,20.0,2344960.0,sn-glycerol-3-phosphate transporter,b2240,['GLYC3Pt6pp']
glpA,1.8124722512079339,20.0,2346125.0,"anaerobic sn-glycerol-3-phosphate dehydrogenase, large FAD/NAD(P)-binding subunit",b2241,"['G3PD6', 'G3PD7', 'G3PD5']"
glpB,1.876231134290902,20.0,2347743.0,anaerobic sn-glycerol-3-phosphate dehydrogenase membrane anchor subunit,b2242,"['G3PD6', 'G3PD7', 'G3PD5']"
glpC,1.7270396020598575,20.0,2349056.0,"anaerobic sn-glycerol-3-phosphate dehydrogenase, C subunit, 4Fe-4S iron-sulfur cluster",b2243,"['G3PD6', 'G3PD7', 'G3PD5']"
yfaD,1.9400444902432243,20.0,2351104.0,transposase_31 family protein,b2244,
ypaA,1.8871577161182687,20.0,2351294.0,No_gene_product,b4543,
rhmA,1.8204795249426355,20.0,2351520.0,2-keto-3-deoxy-L-rhamnonate aldolase,b2245,
rhmT,1.7518307149288428,20.0,2353152.0,putative L-rhamnonate transporter,b2246,
rhmD,1.7969576036594104,20.0,2353687.0,L-rhamnonate dehydratase,b2247,
rhmR,1.8460047990954553,20.0,2355200.0,putative DNA-binding transcriptional regulator for the rhm operon,b2248,
yfaY,1.8969566612934274,20.0,2355909.0,inactive PncC family protein,b2249,
yfaZ,1.8390207230441693,20.0,2357248.0,"outer membrane protein, putative porin",b2250,
nudI,1.926337454532386,20.0,2358032.0,nucleoside triphosphatase,b2251,"['NTPP7', 'DUTPDP', 'NTPP3']"
ais,2.065378490539598,20.0,2358496.0,putative LPS core heptose(II)-phosphate phosphatase,b2252,
arnB,1.7680713634520573,20.0,2359406.0,"uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent",b2253,['UDPKAAT']
arnC,1.6783804490052818,20.0,2361344.0,undecaprenyl phosphate-L-Ara4FN transferase,b2254,['UPLA4FNT']
arnA,1.8480349569307613,20.0,2361517.0,fused UDP-L-Ara4N formyltransferase/UDP-GlcA C-4'-decarboxylase,b2255,"['ULA4NFT', 'UDPGDC']"
arnD,1.930175695816797,20.0,2363496.0,undecaprenyl phosphate-alpha-L-ara4FN deformylase,b2256,['UPLA4FNF']
arnT,1.8140484640027914,20.0,2364386.0,4-amino-4-deoxy-L-arabinose transferase,b2257,['LA4NTpp']
arnE,1.665926233587797,20.0,2366035.0,undecaprenyl phosphate-alpha-L-ara4N exporter; flippase ArnEF subunit,b4544,['ULA4Ntppi']
arnF,1.7939922195328755,20.0,2366370.0,undecaprenyl phosphate-alpha-L-ara4N exporter; flippase ArnEF subunit,b2258,['ULA4Ntppi']
pmrD,1.9498426172348602,20.0,2366976.0,inactive two-component system connector protein,b2259,
menE,1.8375653056004644,20.0,2367488.0,O-succinylbenzoate-CoA ligase,b2260,['SUCBZL']
menC,1.9138432620838233,20.0,2368478.0,O-succinylbenzoyl-CoA synthase,b2261,['SUCBZS']
menB,1.7592359061518492,20.0,2369536.0,dihydroxynaphthoic acid synthetase,b2262,['DHNCOAS']
menH,1.7501411493308525,20.0,2370312.0,"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase",b2263,['SHCHCS3']
menD,1.8070164635101982,20.0,2371067.0,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase; SEPHCHC synthase,b2264,['SEPHCHCS']
menF,1.8363300183740345,20.0,2373632.0,isochorismate synthase 2,b2265,['ICHORS']
elaB,1.801152474336808,20.0,2374200.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2266,
elaA,1.7754270853049008,20.0,2374560.0,GNAT family putative N-acetyltransferase,b2267,
rbn,1.934693762353724,20.0,2375680.0,"RNase BN, tRNA processing enzyme",b2268,
elaD,2.2556490155124744,20.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbK,2.0096617024060714,20.0,2377473.0,Von Willebrand factor domain putative lipoprotein,b2270,
yfbL,2.012082457189348,20.0,2379776.0,putative M28A family peptidase,b2271,
yfbM,2.045566865050157,20.0,2380412.0,DUF1877 family protein,b2272,
yfbN,2.2551847510594736,20.0,2381824.0,uncharacterized protein,b2273,
yfbO,2.2470322147085775,20.0,2382113.0,uncharacterized protein,b2274,
yfbP,2.065994284631325,20.0,2382594.0,TPR-like repeats-containing protein,b2275,
nuoN,1.8314544323344233,20.0,2383872.0,"NADH:ubiquinone oxidoreductase, membrane subunit N",b2276,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoM,1.777736404930489,20.0,2384990.0,"NADH:ubiquinone oxidoreductase, membrane subunit M",b2277,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoL,1.6957475065745171,20.0,2386683.0,"NADH:ubiquinone oxidoreductase, membrane subunit L",b2278,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoK,1.719465631238525,20.0,2388521.0,"NADH:ubiquinone oxidoreductase, membrane subunit K",b2279,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoJ,1.7878128386004144,20.0,2388820.0,"NADH:ubiquinone oxidoreductase, membrane subunit J",b2280,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoI,1.7913928838564452,20.0,2389386.0,"NADH:ubiquinone oxidoreductase, chain I",b2281,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoH,1.7977260363955798,20.0,2390016.0,"NADH:ubiquinone oxidoreductase, membrane subunit H",b2282,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoG,1.817302491817463,20.0,2392064.0,"NADH:ubiquinone oxidoreductase, chain G",b2283,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoF,1.7553526590394535,20.0,2394112.0,"NADH:ubiquinone oxidoreductase, chain F",b2284,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoE,1.752064838378594,20.0,2395030.0,"NADH:ubiquinone oxidoreductase, chain E",b2285,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoC,1.8086416510969723,20.0,2395533.0,"NADH:ubiquinone oxidoreductase, fused CD subunit",b2286,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoB,1.9219967143002104,20.0,2397429.0,"NADH:ubiquinone oxidoreductase, chain B",b2287,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoA,2.0012585822978877,20.0,2398208.0,"NADH:ubiquinone oxidoreductase, membrane subunit A",b2288,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
lrhA,1.9708457635161925,20.0,2399181.0,"transcriptional repressor of flagellar, motility and chemotaxis genes",b2289,
alaA,1.8008964120072413,20.0,2401039.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2290,['ALATA_L']
yfbR,1.8858653515874186,20.0,2402340.0,5'-nucleotidase,b2291,"['NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD3']"
yfbS,1.8653295821594853,20.0,2402998.0,putative transporter,b2292,
yfbT,1.9510777675491828,20.0,2404917.0,sugar phosphatas,b2293,
yfbU,1.8859491425368065,20.0,2405578.0,UPF0304 family protein,b2294,
yfbV,1.932032716857653,20.0,2406400.0,UPF0208 family inner membrane protein,b2295,
ackA,1.928359091475884,20.0,2406948.0,acetate kinase A and propionate kinase 2,b2296,['ACKr']
pta,1.7913929634818788,20.0,2408448.0,phosphate acetyltransferase,b2297,"['PTAr', 'PTA2']"
yfcC,1.8270015939562647,20.0,2410559.0,putative inner membrane transporter; C4-dicarboxylate anaerobic carrier family protein,b2298,
yfcD,2.024134366462714,20.0,2412544.0,putative NUDIX hydrolase,b2299,
yfcE,1.8640465874383143,20.0,2412712.0,phosphodiesterase activity on bis-pNPP,b2300,
yfcF,1.827480865505645,20.0,2413319.0,glutathione S-transferase,b2301,
yfcG,1.9020396813713465,20.0,2414592.0,GSH-dependent disulfide bond oxidoreductase,b2302,
folX,1.8856958163463524,20.0,2414803.0,"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase",b2303,['DHPTPE']
yfcH,1.8154018266599619,20.0,2415186.0,putative NAD-dependent nucleotide-sugar epimerase,b2304,
yfcI,2.013718816309719,20.0,2416640.0,transposase_31 family protein,b2305,
hisP,1.8486635619354321,20.0,2417214.0,histidine ABC transporter ATPase,b2306,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisM,2.0051611912418665,20.0,2418688.0,histidine ABC transporter permease,b2307,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisQ,1.752090462161258,20.0,2418708.0,histidine ABC transporter permease,b2308,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisJ,1.9046896559244466,20.0,2419484.0,histidine ABC transporter periplasmic binding protein,b2309,['HISabcpp']
argT,2.0015984450975846,20.0,2420736.0,lysine/arginine/ornithine transporter subunit,b2310,"['ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
ubiX,1.8520303408307313,20.0,2421535.0,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,b2311,['OPHBDC']
purF,1.7103846535038494,20.0,2422199.0,amidophosphoribosyltransferase,b2312,['GLUPRT']
cvpA,1.963033641331131,20.0,2423753.0,colicin V production protein,b2313,
dedD,1.8295783588775512,20.0,2424832.0,membrane-anchored periplasmic protein involved in septation,b2314,
folC,1.716275631162984,20.0,2425152.0,bifunctional folylpolyglutamate synthase/ dihydrofolate synthase,b2315,['DHFS']
accD,1.90159751399504,20.0,2426880.0,"acetyl-CoA carboxylase, beta (carboxyltransferase) subunit",b2316,['ACCOAC']
dedA,1.813038377295701,20.0,2427560.0,DedA family inner membrane protein,b2317,
truA,1.7443015737385406,20.0,2428928.0,tRNA pseudouridine(38-40) synthase,b2318,
usg,1.740369117646632,20.0,2429114.0,putative semialdehyde dehydrogenase,b2319,
pdxB,1.8046501643460642,20.0,2430976.0,erythronate-4-phosphate dehydrogenase,b2320,['PERD']
flk,1.8076930125921027,20.0,2431428.0,putative flagella assembly protein,b2321,
yfcJ,1.8333146667096187,20.0,2433024.0,putative arabinose efflux transporter,b2322,
fabB,1.8822912684240525,20.0,2435072.0,3-oxoacyl-[acyl-carrier-protein] synthase I,b2323,"['3OAS121', '3OAS60', '3OAS161', '3OAS141', '3OAS180', '3OAS120', '3OAS160', 'MACPD', 'OPMEACPS', '3OAS100', 'KAS14', '3OAS140', '3OAS80']"
mnmC,1.9312804125645624,20.0,2435242.0,fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and FAD-dependent demodification enzyme,b2324,
yfcL,1.8395280404084533,20.0,2437632.0,uncharacterized protein,b2325,
epmC,1.8620582583002918,20.0,2437681.0,Elongation Factor P Lys34 hydroxylase,b2326,
yfcA,1.8219408868606572,20.0,2438229.0,TauE/TSUP family inner membrane protein,b2327,
mepA,1.885814720144177,20.0,2439168.0,murein DD-endopeptidase,b2328,"['MDDEP3pp', 'MDDEP2pp', 'MDDEP1pp', 'MDDEP4pp']"
aroC,1.7313334954545072,20.0,2439866.0,chorismate synthase,b2329,['CHORS']
prmB,1.8256877824391764,20.0,2441216.0,N5-glutamine methyltransferase,b2330,
smrB,1.906451547522279,20.0,2442084.0,putative DNA endonuclease,b2331,
yfcO,1.9950890479429413,20.0,2443264.0,DUF2544 family putative outer membrane protein,b2332,
yfcP,1.7502494397827828,20.0,2443529.0,putative fimbrial-like adhesin protein,b2333,
yfcQ,1.9250690217916495,20.0,2444065.0,putative fimbrial-like adhesin protein,b2334,
yfcR,1.9506664497250785,20.0,2444550.0,putative fimbrial-like adhesin protein,b2335,
yfcS,1.9438884141533872,20.0,2445312.0,putative periplasmic pilin chaperone,b2336,
yfcU,1.8120160375843748,20.0,2445834.0,No_gene_product,b4661,
yfcV,1.8843318058953054,20.0,2448561.0,putative fimbrial-like adhesin protein,b2339,
sixA,1.9972993259219276,20.0,2449805.0,phosphohistidine phosphatase,b2340,
fadJ,1.7673959584750105,20.0,2450493.0,enoyl-CoA hydratase/epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase,b2341,"['HACD4', 'ECOAH4', 'HACD8', 'ECOAH5', 'ECOAH1', 'HACD5', 'HACD6', 'HACD2', 'ECOAH2', 'ECOAH6', 'HACD7', 'ECOAH3', 'HACD1', 'ECOAH7', 'HACD3', 'ECOAH8']"
fadI,1.9173695091292324,20.0,2453504.0,"beta-ketoacyl-CoA thiolase, anaerobic, subunit",b2342,"['ACACT8r', 'ACACT4r', 'ACACT7r', 'ACACT2r', 'ACACT5r', 'ACACT3r', 'ACACT1r', 'ACACT6r']"
yfcZ,2.018527844711145,20.0,2454128.0,UPF0381 family protein,b2343,
fadL,1.9958146589686954,20.0,2455552.0,long-chain fatty acid outer membrane transporter,b2344,"['HDCEAtexi', 'OCDCAtexi', 'TTDCAtexi', 'OCDCEAtexi', 'HDCAtexi', 'TTDCEAtexi', 'DDCAtexi']"
yfdF,2.332817193503227,20.0,2456490.0,uncharacterized protein,b2345,
mlaA,1.8485902465734647,20.0,2457730.0,"ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component",b2346,
yfdC,1.793606021203657,20.0,2459648.0,putative inner membrane protein,b2347,
intS,1.8967190903365676,20.0,2460023.0,CPS-53 (KpLE1) prophage; putative prophage CPS-53 integrase,b2349,
gtrA,2.1176920497076273,20.0,2461333.0,CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase/flippase,b2350,
gtrB,2.2827564237503863,20.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,2.6710093723931503,20.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
tfaS,1.9431919759728404,20.0,2464293.0,No_gene_product,b2353,
yfdK,2.071433411678622,20.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
yfdL,1.9511500587188837,20.0,2465022.0,No_gene_product,b2355,
yfdM,1.8503579392729992,20.0,2465792.0,No_gene_product,b2356,
yfdN,1.7962757264980143,20.0,2465865.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2357,
oweS,1.7395378758958417,20.0,2466356.0,No_gene_product,b2358,
yfdP,1.788119272026503,20.0,2467082.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2359,
yfdQ,1.9520986398654587,20.0,2467840.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2360,
yfdR,2.0298061236769915,20.0,2468462.0,CPS-53 (KpLE1) prophage; conserved protein,b2361,
yfdS,2.074907770476739,20.0,2468989.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2362,
yfdT,2.0275004353770556,20.0,2469376.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2363,
ypdJ,2.076762988428111,20.0,2469659.0,No_gene_product,b4545,
torI,2.060586219498709,20.0,2469888.0,response regulator inhibitor for tor operon,b4501,
dsdC,1.9483810634627652,20.0,2470172.0,dsd operon activator; autorepressor,b2364,
dsdX,1.9409257353421718,20.0,2471936.0,D-serine transporter,b2365,
dsdA,1.762804781667314,20.0,2473984.0,D-serine dehydratase,b2366,['SERD_D']
emrY,2.09712402219653,20.0,2474116.0,putative multidrug efflux system,b2367,
emrK,2.1542832904096243,20.0,2476032.0,multidrug resistance efflux pump membrane fusion protein,b2368,
evgA,2.0836466041680883,20.0,2477233.0,response regulator in two-component regulatory system with EvgS,b2369,
evgS,2.114808764562624,20.0,2477852.0,hybrid sensory histidine kinase in two-component regulatory system with EvgA,b2370,
yfdE,1.9783428634702236,20.0,2482176.0,acetyl-CoA:oxalate CoA-transferase,b2371,
yfdV,2.0000638690466457,20.0,2482720.0,putative transporter,b2372,
oxc,1.955387009097948,20.0,2483734.0,"oxalyl CoA decarboxylase, ThDP-dependent",b2373,['OXCDC']
frc,1.9584685556427521,20.0,2486272.0,"formyl-CoA transferase, NAD(P)-binding",b2374,['FORCT']
yfdX,2.043298363928091,20.0,2487245.0,uncharacterized protein,b2375,
ypdI,2.1683446514634634,20.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
yfdY,1.9505312597875204,20.0,2488528.0,DUF2545 family putative inner membrane protein,b2377,
lpxP,1.9208570871880153,20.0,2489123.0,palmitoleoyl-acyl carrier protein (ACP)-dependent acyltransferase,b2378,['EDTXS3']
ypdK,2.0264528845052916,20.0,2490399.0,inner membrane protein,b4680,
alaC,1.8057733314465694,20.0,2490535.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2379,['ALATA_L']
ypdA,1.7476800496319136,20.0,2492149.0,sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system,b2380,
ypdB,1.8296025019753228,20.0,2494464.0,response regulator activating yhjX; pyruvate-responsive YpdAB two-component system,b2381,
ypdC,1.7311870130948597,20.0,2494608.0,putative DNA-binding protein,b2382,
fryA,1.8125270121580663,20.0,2495468.0,"putative PTS enzyme: Hpr, enzyme I and IIA components",b2383,
ypdE,1.8782539092293524,20.0,2498560.0,aminopeptidase,b2384,
ypdF,1.7993891447674308,20.0,2499025.0,Xaa-Pro aminopeptidase,b2385,
fryC,1.7258079584187345,20.0,2500608.0,putative enzyme IIC component of PTS,b2386,
fryB,1.9963481025394465,20.0,2501632.0,putative enzyme IIB component of PTS,b2387,
glk,1.7244170180056866,20.0,2502656.0,glucokinase,b2388,['HEX1']
yfeO,1.8336052099117897,20.0,2503108.0,putative ion channel protein,b2389,
ypeC,1.9590052901192134,20.0,2504704.0,DUF2502 family putative periplasmic protein,b2390,
mntH,1.8805345720390372,20.0,2504946.0,manganese/divalent cation transporter,b2392,"['MNt2pp', 'FE2t2pp']"
nupC,1.9413987725617015,20.0,2506752.0,nucleoside (except guanosine) transporter,b2393,"['DCYTt2pp', 'THMDt2pp', 'DADNt2pp', 'ADNt2pp', 'CYTDt2pp', 'URIt2pp', 'DURIt2pp']"
yfeA,1.875677150867768,20.0,2509121.0,putative diguanylate cyclase,b2395,
yfeC,1.8432358971404923,20.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeD,1.851599217724877,20.0,2512291.0,DUF1323 family putative DNA-binding protein,b2399,
gltX,1.8514686936785212,20.0,2512735.0,glutamyl-tRNA synthetase,b2400,['GLUTRS']
xapR,1.9334060236484716,20.0,2514951.0,transcriptional activator of xapAB,b2405,
xapB,1.8807078417684169,20.0,2516992.0,xanthosine transporter,b2406,"['THMDt2rpp', 'INSt2rpp', 'CYTDt2rpp', 'XTSNt2rpp', 'ADNt2rpp', 'URIt2rpp']"
xapA,1.7248271160783724,20.0,2517403.0,purine nucleoside phosphorylase 2; nicotinamide 1-beta-D-riboside synthase,b2407,"['PUNP6', 'PUNP7', 'PUNP3', 'PUNP5', 'PUNP4']"
yfeN,1.9892565299342173,20.0,2519040.0,putative outer membrane protein,b2408,
yfeR,1.913352011739987,20.0,2519288.0,transcriptional regulator of yefH,b2409,
yfeH,1.9296051535121168,20.0,2521088.0,putative inorganic ion transporter,b2410,
ypeB,1.8893811585522835,20.0,2521299.0,DUF3820 family protein,b4546,
ligA,1.9399266343271204,20.0,2523136.0,"DNA ligase, NAD(+)-dependent",b2411,['NADDP']
zipA,1.9011644235357008,20.0,2523605.0,FtsZ stabilizer,b2412,
cysZ,1.9599147339027785,20.0,2525184.0,"sulfate transporter, sulfite inhibited",b2413,
cysK,1.914270863434218,20.0,2525767.0,"cysteine synthase A, O-acetylserine sulfhydrolase A subunit",b2414,['CYSS']
ptsH,2.0298026810544827,20.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
