,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
elaD,2.1103733544746923,9.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbK,1.920417508873577,9.0,2377473.0,Von Willebrand factor domain putative lipoprotein,b2270,
yfbL,1.756730273727043,9.0,2379776.0,putative M28A family peptidase,b2271,
yfbM,1.7681621551045426,9.0,2380412.0,DUF1877 family protein,b2272,
yfbN,1.8062897594130236,9.0,2381824.0,uncharacterized protein,b2273,
yfbO,2.1737982036015766,9.0,2382113.0,uncharacterized protein,b2274,
yfbP,1.5282089399925658,9.0,2382594.0,TPR-like repeats-containing protein,b2275,
nuoN,1.7222787860049649,9.0,2383872.0,"NADH:ubiquinone oxidoreductase, membrane subunit N",b2276,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoM,1.6846910391939023,9.0,2384990.0,"NADH:ubiquinone oxidoreductase, membrane subunit M",b2277,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoL,1.4807600708843105,9.0,2386683.0,"NADH:ubiquinone oxidoreductase, membrane subunit L",b2278,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoK,1.5749272236235725,9.0,2388521.0,"NADH:ubiquinone oxidoreductase, membrane subunit K",b2279,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoJ,1.5111652279793875,9.0,2388820.0,"NADH:ubiquinone oxidoreductase, membrane subunit J",b2280,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoI,1.7424974905889339,9.0,2389386.0,"NADH:ubiquinone oxidoreductase, chain I",b2281,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoH,1.752143290771881,9.0,2390016.0,"NADH:ubiquinone oxidoreductase, membrane subunit H",b2282,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoG,1.6978324766436068,9.0,2392064.0,"NADH:ubiquinone oxidoreductase, chain G",b2283,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoF,1.7684218162695198,9.0,2394112.0,"NADH:ubiquinone oxidoreductase, chain F",b2284,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoE,1.8529362212413303,9.0,2395030.0,"NADH:ubiquinone oxidoreductase, chain E",b2285,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoC,1.503147511317311,9.0,2395533.0,"NADH:ubiquinone oxidoreductase, fused CD subunit",b2286,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoB,1.5205042348643154,9.0,2397429.0,"NADH:ubiquinone oxidoreductase, chain B",b2287,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoA,1.8787874350453364,9.0,2398208.0,"NADH:ubiquinone oxidoreductase, membrane subunit A",b2288,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
lrhA,1.8633612973692868,9.0,2399181.0,"transcriptional repressor of flagellar, motility and chemotaxis genes",b2289,
alaA,1.5969426105314455,9.0,2401039.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2290,['ALATA_L']
yfbR,1.7922474701867874,9.0,2402340.0,5'-nucleotidase,b2291,"['NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD3']"
yfbS,1.8229723760024754,9.0,2402998.0,putative transporter,b2292,
yfbT,1.525455305597108,9.0,2404917.0,sugar phosphatas,b2293,
yfbU,1.7313197982086617,9.0,2405578.0,UPF0304 family protein,b2294,
yfbV,1.5787478983633088,9.0,2406400.0,UPF0208 family inner membrane protein,b2295,
ackA,1.8195265498940572,9.0,2406948.0,acetate kinase A and propionate kinase 2,b2296,['ACKr']
pta,1.701531813013252,9.0,2408448.0,phosphate acetyltransferase,b2297,"['PTAr', 'PTA2']"
yfcE,1.6494649870123954,9.0,2412712.0,phosphodiesterase activity on bis-pNPP,b2300,
yfcF,1.723080670835941,9.0,2413319.0,glutathione S-transferase,b2301,
yfcG,1.9989428833718763,9.0,2414592.0,GSH-dependent disulfide bond oxidoreductase,b2302,
folX,1.6425823934887678,9.0,2414803.0,"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase",b2303,['DHPTPE']
yfcH,1.5918711510477943,9.0,2415186.0,putative NAD-dependent nucleotide-sugar epimerase,b2304,
yfcI,2.0418979925550054,9.0,2416640.0,transposase_31 family protein,b2305,
hisP,1.759603290635543,9.0,2417214.0,histidine ABC transporter ATPase,b2306,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisM,1.6046081550263005,9.0,2418688.0,histidine ABC transporter permease,b2307,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisQ,1.5878659972422222,9.0,2418708.0,histidine ABC transporter permease,b2308,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisJ,1.9199706958545617,9.0,2419484.0,histidine ABC transporter periplasmic binding protein,b2309,['HISabcpp']
argT,1.8274201978809852,9.0,2420736.0,lysine/arginine/ornithine transporter subunit,b2310,"['ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
ubiX,1.6301456433867105,9.0,2421535.0,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,b2311,['OPHBDC']
purF,1.6336949529286242,9.0,2422199.0,amidophosphoribosyltransferase,b2312,['GLUPRT']
cvpA,1.5848528060296965,9.0,2423753.0,colicin V production protein,b2313,
dedD,1.6154738397617852,9.0,2424832.0,membrane-anchored periplasmic protein involved in septation,b2314,
folC,1.5279110889299983,9.0,2425152.0,bifunctional folylpolyglutamate synthase/ dihydrofolate synthase,b2315,['DHFS']
accD,1.869036920123944,9.0,2426880.0,"acetyl-CoA carboxylase, beta (carboxyltransferase) subunit",b2316,['ACCOAC']
dedA,1.7827415468491206,9.0,2427560.0,DedA family inner membrane protein,b2317,
truA,1.668757144333392,9.0,2428928.0,tRNA pseudouridine(38-40) synthase,b2318,
usg,1.909173843434273,9.0,2429114.0,putative semialdehyde dehydrogenase,b2319,
pdxB,1.6205842553707217,9.0,2430976.0,erythronate-4-phosphate dehydrogenase,b2320,['PERD']
flk,2.0251717955935584,9.0,2431428.0,putative flagella assembly protein,b2321,
yfcJ,1.4921280518987547,9.0,2433024.0,putative arabinose efflux transporter,b2322,
fabB,1.5471319057113793,9.0,2435072.0,3-oxoacyl-[acyl-carrier-protein] synthase I,b2323,"['3OAS121', '3OAS60', '3OAS161', '3OAS141', '3OAS180', '3OAS120', '3OAS160', 'MACPD', 'OPMEACPS', '3OAS100', 'KAS14', '3OAS140', '3OAS80']"
mnmC,1.8100815468057931,9.0,2435242.0,fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and FAD-dependent demodification enzyme,b2324,
yfcL,1.6556765873677908,9.0,2437632.0,uncharacterized protein,b2325,
epmC,1.7098091231269819,9.0,2437681.0,Elongation Factor P Lys34 hydroxylase,b2326,
yfcA,1.8481678300473074,9.0,2438229.0,TauE/TSUP family inner membrane protein,b2327,
mepA,1.6965259006403703,9.0,2439168.0,murein DD-endopeptidase,b2328,"['MDDEP3pp', 'MDDEP2pp', 'MDDEP1pp', 'MDDEP4pp']"
aroC,1.644096253863595,9.0,2439866.0,chorismate synthase,b2329,['CHORS']
prmB,1.734146331119514,9.0,2441216.0,N5-glutamine methyltransferase,b2330,
yfcO,1.7340265524675906,9.0,2443264.0,DUF2544 family putative outer membrane protein,b2332,
yfcP,1.6494865578304263,9.0,2443529.0,putative fimbrial-like adhesin protein,b2333,
yfcQ,1.9908239196551731,9.0,2444065.0,putative fimbrial-like adhesin protein,b2334,
yfcR,1.7515839426811546,9.0,2444550.0,putative fimbrial-like adhesin protein,b2335,
yfcS,1.8534015164434072,9.0,2445312.0,putative periplasmic pilin chaperone,b2336,
yfcU,1.6081619225405184,9.0,2445834.0,No_gene_product,b4661,
sixA,1.741422411460338,9.0,2449805.0,phosphohistidine phosphatase,b2340,
fadJ,1.8303536864621799,9.0,2450493.0,enoyl-CoA hydratase/epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase,b2341,"['HACD4', 'ECOAH4', 'HACD8', 'ECOAH5', 'ECOAH1', 'HACD5', 'HACD6', 'HACD2', 'ECOAH2', 'ECOAH6', 'HACD7', 'ECOAH3', 'HACD1', 'ECOAH7', 'HACD3', 'ECOAH8']"
fadI,1.741378926646829,9.0,2453504.0,"beta-ketoacyl-CoA thiolase, anaerobic, subunit",b2342,"['ACACT8r', 'ACACT4r', 'ACACT7r', 'ACACT2r', 'ACACT5r', 'ACACT3r', 'ACACT1r', 'ACACT6r']"
yfcZ,1.7185389631992867,9.0,2454128.0,UPF0381 family protein,b2343,
fadL,1.5986433124708521,9.0,2455552.0,long-chain fatty acid outer membrane transporter,b2344,"['HDCEAtexi', 'OCDCAtexi', 'TTDCAtexi', 'OCDCEAtexi', 'HDCAtexi', 'TTDCEAtexi', 'DDCAtexi']"
yfdF,2.0801772537840124,9.0,2456490.0,uncharacterized protein,b2345,
mlaA,1.634300555196347,9.0,2457730.0,"ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component",b2346,
yfdC,1.742219187473475,9.0,2459648.0,putative inner membrane protein,b2347,
intS,1.8508533055279812,9.0,2460023.0,CPS-53 (KpLE1) prophage; putative prophage CPS-53 integrase,b2349,
gtrA,2.0826698664146814,9.0,2461333.0,CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase/flippase,b2350,
gtrB,1.9908291145787902,9.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,1.9760718243651239,9.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
tfaS,1.6467137070053903,9.0,2464293.0,No_gene_product,b2353,
yfdK,1.9173966837735252,9.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
yfdL,1.6342974607256062,9.0,2465022.0,No_gene_product,b2355,
yfdM,1.928030531064665,9.0,2465792.0,No_gene_product,b2356,
yfdN,1.4800673920315341,9.0,2465865.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2357,
oweS,1.9918125151256352,9.0,2466356.0,No_gene_product,b2358,
yfdP,1.7330988431488896,9.0,2467082.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2359,
yfdQ,1.5999056684035422,9.0,2467840.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2360,
yfdR,1.7015440000276392,9.0,2468462.0,CPS-53 (KpLE1) prophage; conserved protein,b2361,
yfdS,1.6767310103499256,9.0,2468989.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2362,
yfdT,1.7905392245393734,9.0,2469376.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2363,
ypdJ,1.9509010361988721,9.0,2469659.0,No_gene_product,b4545,
torI,1.7172008511140915,9.0,2469888.0,response regulator inhibitor for tor operon,b4501,
dsdC,1.9017188739059787,9.0,2470172.0,dsd operon activator; autorepressor,b2364,
dsdX,1.8895816879580407,9.0,2471936.0,D-serine transporter,b2365,
dsdA,1.810170739405671,9.0,2473984.0,D-serine dehydratase,b2366,['SERD_D']
emrY,1.8759893557507061,9.0,2474116.0,putative multidrug efflux system,b2367,
emrK,1.9662497954038092,9.0,2476032.0,multidrug resistance efflux pump membrane fusion protein,b2368,
evgA,1.8838864156615691,9.0,2477233.0,response regulator in two-component regulatory system with EvgS,b2369,
evgS,1.9169676286257018,9.0,2477852.0,hybrid sensory histidine kinase in two-component regulatory system with EvgA,b2370,
yfdE,1.9159900779694137,9.0,2482176.0,acetyl-CoA:oxalate CoA-transferase,b2371,
yfdV,1.983594903948886,9.0,2482720.0,putative transporter,b2372,
oxc,1.6807020403901243,9.0,2483734.0,"oxalyl CoA decarboxylase, ThDP-dependent",b2373,['OXCDC']
frc,1.6829592132687203,9.0,2486272.0,"formyl-CoA transferase, NAD(P)-binding",b2374,['FORCT']
yfdX,1.777474070427819,9.0,2487245.0,uncharacterized protein,b2375,
ypdI,2.300519704191446,9.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
yfdY,2.076801838004254,9.0,2488528.0,DUF2545 family putative inner membrane protein,b2377,
lpxP,1.8397024979629772,9.0,2489123.0,palmitoleoyl-acyl carrier protein (ACP)-dependent acyltransferase,b2378,['EDTXS3']
ypdK,1.8681715110286539,9.0,2490399.0,inner membrane protein,b4680,
alaC,1.701263333334791,9.0,2490535.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2379,['ALATA_L']
ypdA,1.6838484353996768,9.0,2492149.0,sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system,b2380,
ypdB,1.9905445226015932,9.0,2494464.0,response regulator activating yhjX; pyruvate-responsive YpdAB two-component system,b2381,
ypdC,1.8269140352808897,9.0,2494608.0,putative DNA-binding protein,b2382,
fryA,1.6217601009399367,9.0,2495468.0,"putative PTS enzyme: Hpr, enzyme I and IIA components",b2383,
ypdE,1.722793014638414,9.0,2498560.0,aminopeptidase,b2384,
ypdF,1.801836819053993,9.0,2499025.0,Xaa-Pro aminopeptidase,b2385,
fryC,1.6993219328080265,9.0,2500608.0,putative enzyme IIC component of PTS,b2386,
fryB,1.681199024592012,9.0,2501632.0,putative enzyme IIB component of PTS,b2387,
glk,1.6087045242685953,9.0,2502656.0,glucokinase,b2388,['HEX1']
yfeO,1.4988388403207265,9.0,2503108.0,putative ion channel protein,b2389,
ypeC,1.5108636323217797,9.0,2504704.0,DUF2502 family putative periplasmic protein,b2390,
mntH,1.6411020159302132,9.0,2504946.0,manganese/divalent cation transporter,b2392,"['MNt2pp', 'FE2t2pp']"
nupC,1.9118036968480392,9.0,2506752.0,nucleoside (except guanosine) transporter,b2393,"['DCYTt2pp', 'THMDt2pp', 'DADNt2pp', 'ADNt2pp', 'CYTDt2pp', 'URIt2pp', 'DURIt2pp']"
yfeA,1.8390002933583973,9.0,2509121.0,putative diguanylate cyclase,b2395,
yfeC,1.6489263864628014,9.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeD,1.9053054272749124,9.0,2512291.0,DUF1323 family putative DNA-binding protein,b2399,
gltX,1.5796404057348152,9.0,2512735.0,glutamyl-tRNA synthetase,b2400,['GLUTRS']
xapR,1.6977351503482339,9.0,2514951.0,transcriptional activator of xapAB,b2405,
xapB,1.5733554628762956,9.0,2516992.0,xanthosine transporter,b2406,"['THMDt2rpp', 'INSt2rpp', 'CYTDt2rpp', 'XTSNt2rpp', 'ADNt2rpp', 'URIt2rpp']"
xapA,1.7575051227017138,9.0,2517403.0,purine nucleoside phosphorylase 2; nicotinamide 1-beta-D-riboside synthase,b2407,"['PUNP6', 'PUNP7', 'PUNP3', 'PUNP5', 'PUNP4']"
yfeN,1.88782941441527,9.0,2519040.0,putative outer membrane protein,b2408,
yfeH,1.8959927303795825,9.0,2521088.0,putative inorganic ion transporter,b2410,
ypeB,1.7533655810156856,9.0,2521299.0,DUF3820 family protein,b4546,
ligA,1.7563328725736165,9.0,2523136.0,"DNA ligase, NAD(+)-dependent",b2411,['NADDP']
zipA,1.6068313095276772,9.0,2523605.0,FtsZ stabilizer,b2412,
cysZ,1.6450524565937128,9.0,2525184.0,"sulfate transporter, sulfite inhibited",b2413,
cysK,1.7446106696703692,9.0,2525767.0,"cysteine synthase A, O-acetylserine sulfhydrolase A subunit",b2414,['CYSS']
ptsH,1.9974219177464994,9.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
ptsI,1.8427076739339698,9.0,2527424.0,PEP-protein phosphotransferase of PTS system (enzyme I),b2416,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'CHTBSptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
crr,1.7975009794746537,9.0,2529280.0,glucose-specific enzyme IIA component of PTS,b2417,"['ACMUMptspp', 'GLCptspp', 'TREptspp', 'MALTptspp', 'ACGAptspp', 'SUCptspp']"
pdxK,1.6050648217543393,9.0,2529744.0,pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase,b2418,"['PYDXK', 'PYDXNK', 'PYDAMK', 'HMPK1']"
yfeK,1.976455908187893,9.0,2530700.0,uncharacterized protein,b2419,
yfeS,1.858079827067675,9.0,2531328.0,WGR domain protein,b2420,
cysM,1.5281377720245908,9.0,2532030.0,cysteine synthase B (O-acetylserine sulfhydrolase B),b2421,['CYSS']
cysA,1.625679396606424,9.0,2533376.0,sulfate/thiosulfate transporter subunit,b2422,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysW,1.7846422118368501,9.0,2534162.0,sulfate/thiosulfate ABC transporter permease,b2423,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysU,1.9550091287896998,9.0,2535424.0,sulfate/thiosulfate ABC transporter permease,b2424,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysP,1.727572182804162,9.0,2535870.0,thiosulfate-binding protein,b2425,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
ucpA,1.5699647566674346,9.0,2537472.0,"furfural resistance protein, putative short-chain oxidoreductase",b2426,
murR,1.6917199568618946,9.0,2538110.0,"repressor for murPQ, MurNAc 6-P inducible",b2427,
murQ,1.5839617609529115,9.0,2539520.0,N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase,b2428,['ACM6PH']
murP,1.5458425399206555,9.0,2540031.0,"N-acetylmuramic acid permease, EIIBC component, PTS system",b2429,"['ACMUMptspp', 'SUCptspp']"
yfeW,1.6990447153052324,9.0,2541568.0,penicillin binding protein PBP4B; weak DD-carboxypeptidase activity,b2430,
yfeX,1.820284294999845,9.0,2543616.0,"porphyrinogen oxidase, cytoplasmic",b2431,
yfeY,1.8905117524349508,9.0,2543999.0,RpoE-regulated lipoprotein,b2432,
yfeZ,1.5880312972601216,9.0,2544635.0,inner membrane protein,b2433,
ypeA,1.8755986865529075,9.0,2545071.0,GNAT family putative N-acetyltransferase,b2434,
amiA,2.135887783692832,9.0,2545710.0,N-acetylmuramoyl-l-alanine amidase I,b2435,"['AGM4PApp', 'AGM3PApp']"
hemF,1.7909818794774546,9.0,2546583.0,coproporphyrinogen III oxidase,b2436,['CPPPGO']
eutR,1.9333026075546091,9.0,2547712.0,"eut operon transcriptional activator, AraC family",b2437,
eutK,1.7122239996340087,9.0,2548586.0,putative ethanol utilization carboxysome structural protein,b2438,
eutL,1.522751278526477,9.0,2549099.0,putative ethanol utilization carboxysome structural protein,b2439,
eutC,1.8058934778277382,9.0,2549768.0,"ethanolamine ammonia-lyase, small subunit (light chain)",b2440,['ETHAAL']
eutB,1.64122960435552,9.0,2551808.0,"ethanolamine ammonia-lyase, large subunit, heavy chain",b2441,['ETHAAL']
intZ,1.7383178245296431,9.0,2552216.0,CPZ-55 prophage; putative phage integrase,b2442,
yffL,1.9697693439673896,9.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffM,1.6493558552082803,9.0,2554880.0,CPZ-55 prophage; uncharacterized protein,b2444,
yffN,2.0892953195379884,9.0,2554983.0,CPZ-55 prophage; uncharacterized protein,b2445,
yffO,1.6275747523871655,9.0,2555469.0,CPZ-55 prophage; uncharacterized protein,b2446,
yffP,1.8607949449232062,9.0,2555904.0,CPZ-55 prophage; uncharacterized protein,b2447,
yffQ,2.428511661851015,9.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
yffR,1.8096354384365503,9.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
yffS,1.6612810017782627,9.0,2557952.0,CPZ-55 prophage; uncharacterized protein,b2450,
eutA,1.633632322633587,9.0,2558839.0,reactivating factor for ethanolamine ammonia lyase,b2451,
eutH,1.7123150424440303,9.0,2560239.0,ethanolamine transporter,b2452,
eutG,1.4954562564032738,9.0,2562048.0,ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase,b2453,
eutJ,1.4508624985359213,9.0,2562859.0,"ethanolamine utilization protein, HSP70/actin superfamily protein",b2454,
eutE,1.4886404741019155,9.0,2564096.0,"aldehyde oxidoreductase, ethanolamine utilization protein",b2455,
eutN,1.6478333087056223,9.0,2565121.0,Ethanolamine catabolic microcompartment shell protein,b2456,
eutM,1.911021029161332,9.0,2565632.0,"ethanolamine utilization protein, putative carboxysome structural protein",b2457,
eutD,1.6883018404560532,9.0,2566144.0,phosphate acetyltransferase,b2458,['PTAr']
eutT,2.016521477528704,9.0,2566860.0,cobalamin adenosyltransferase involved in ethanolamine utilization,b2459,
eutQ,1.706866435058597,9.0,2568192.0,RmlC-like cupin domain protein,b2460,
eutP,1.6632256281434539,9.0,2568336.0,putative P-loop NTPase ethanolamine utilization protein,b2461,
eutS,1.7334072751040421,9.0,2568828.0,putative ethanol utilization carboxysome structural protein,b2462,
maeB,1.716297625456585,9.0,2569456.0,malic enzyme: putative oxidoreductase/phosphotransacetylase,b2463,['ME2']
talA,1.988409282414794,9.0,2572288.0,transaldolase A,b2464,['TALA']
tktB,1.6252876059495438,9.0,2572994.0,"transketolase 2, thiamine triphosphate-binding",b2465,"['TKT1', 'TKT2']"
ypfG,1.859875778202645,9.0,2575092.0,DUF1176 family protein,b2466,
nudK,1.831436600518459,9.0,2576384.0,GDP-mannose pyrophosphatase,b2467,['GDPMNP']
aegA,1.6685999834488514,9.0,2576904.0,"putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit",b2468,
narQ,1.9458932227579508,9.0,2580480.0,sensory histidine kinase in two-component regulatory system with NarP,b2469,
acrD,1.718515722703003,9.0,2580953.0,aminoglycoside/multidrug efflux system,b2470,"['TTRCYCtpp', 'NOVBCNtpp', 'MINCYCtpp', 'DOXRBCNtpp', 'RFAMPtpp', 'CMtpp', 'FUSAtpp']"
ypfM,1.970900991128551,9.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yffB,2.054206350969304,9.0,2584605.0,putative ArsC family reductase,b2471,
dapE,1.575765959659227,9.0,2584965.0,N-succinyl-diaminopimelate deacylase,b2472,['SDPDS']
ypfN,2.0358703633228608,9.0,2586120.0,"putative membrane protein, UPF0370 family",b4547,
ypfH,1.595046534629721,9.0,2586624.0,"palmitoyl-CoA esterase activity, uncertain physiological substrate",b2473,
tmcA,1.7598755492696254,9.0,2588672.0,elongator methionine tRNA (ac4C34) acetyltransferase,b2474,
ypfJ,1.7837275363349951,9.0,2589232.0,putative neutral zinc metallopeptidase,b2475,
purC,1.85504037265981,9.0,2590720.0,phosphoribosylaminoimidazole-succinocarboxamide synthetase,b2476,['PRASCSi']
bamC,1.7648471586799517,9.0,2591189.0,BamABCDE complex OM biogenesis lipoprotein,b2477,
dapA,1.7206710250897632,9.0,2592768.0,dihydrodipicolinate synthase,b2478,['DHDPS']
gcvR,1.730136103419309,9.0,2593264.0,"transcriptional repressor, regulatory protein accessory to GcvA",b2479,
bcp,2.0197163215353524,9.0,2593836.0,"peroxiredoxin; thiol peroxidase, thioredoxin-dependent",b2480,['THIORDXi']
hyfA,1.9982783981286554,9.0,2594816.0,"hydrogenase 4, 4Fe-4S subunit",b2481,['FHL']
hyfB,1.6429452244330998,9.0,2596864.0,"hydrogenase 4, membrane subunit",b2482,['FHL']
hyfC,1.6468266380250889,9.0,2597205.0,"hydrogenase 4, membrane subunit",b2483,['FHL']
hyfD,1.6462085638760735,9.0,2598169.0,"hydrogenase 4, membrane subunit",b2484,['FHL']
hyfF,1.7095437557370545,9.0,2600275.0,"hydrogenase 4, membrane subunit",b2486,['FHL']
hyfG,1.6740593110091695,9.0,2601845.0,"hydrogenase 4, subunit",b2487,['FHL']
hyfH,2.0381761396751465,9.0,2603522.0,"hydrogenase 4, Fe-S subunit",b2488,['FHL']
hyfI,1.5709764901511978,9.0,2604064.0,"hydrogenase 4, Fe-S subunit",b2489,['FHL']
hyfJ,2.0104699102115693,9.0,2605056.0,putative processing element hydrogenase 4,b2490,['FHL']
hyfR,1.6890719297263863,9.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
focB,1.6147250157962547,9.0,2607292.0,putative formate transporter,b2492,"['FORt2pp', 'FORtppi']"
yfgO,1.9577136480219897,9.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
bepA,1.5900770645490963,9.0,2609452.0,"OM protein maintenance and assembly metalloprotease and chaperone, periplasmic",b2494,
yfgD,1.6930411209804381,9.0,2611200.0,putative oxidoreductase,b2495,
hda,1.6821042421548111,9.0,2611433.0,ATPase regulatory factor involved in DnaA inactivation,b2496,
uraA,1.6093286460498997,9.0,2613248.0,uracil permease,b2497,['URAt2pp']
upp,1.8470783325397737,9.0,2613604.0,uracil phosphoribosyltransferase,b2498,['UPPRT']
purM,1.8388928216248577,9.0,2615296.0,phosphoribosylaminoimidazole synthetase,b2499,['PRAIS']
purN,1.7346670273078277,9.0,2615592.0,phosphoribosylglycinamide formyltransferase 1,b2500,['GARFT']
ppk,1.6659945577246345,9.0,2616402.0,"polyphosphate kinase, component of RNA degradosome",b2501,"['PPK2r', 'PPKr']"
ppx,1.6692381489441805,9.0,2618473.0,exopolyphosphatase,b2502,"['PPA', 'PPA2']"
yfgF,1.6320888773852262,9.0,2621440.0,"cyclic-di-GMP phosphodiesterase, anaerobic",b2503,
yfgG,1.9886021584820572,9.0,2622648.0,uncharacterized protein,b2504,
yfgH,1.7828200946811326,9.0,2623488.0,outer membrane integrity lipoprotein,b2505,
yfgI,2.1480456847081375,9.0,2623684.0,"nalidixic acid resistance protein, putative periplasmic protein",b2506,
guaA,1.8064613375213134,9.0,2624316.0,GMP synthetase (glutamine aminotransferase),b2507,['GMPS2']
guaB,1.7075996460638097,9.0,2625962.0,IMP dehydrogenase,b2508,['IMPD']
xseA,1.8457909613054888,9.0,2627590.0,"exonuclease VII, large subunit",b2509,
yfgJ,2.000716483965536,9.0,2629120.0,DUF1407 family protein,b2510,
der,1.7549961065478046,9.0,2629632.0,GTPase; multicopy suppressor of ftsJ,b2511,
bamB,1.7347322430268937,9.0,2631680.0,BamABCDE complex OM biogenesis lipoprotein,b2512,
yfgM,1.7993894072605665,9.0,2632021.0,ancillary SecYEG translocon subunit; putative anti-RcsB factor,b2513,
hisS,1.7247767972836763,9.0,2633728.0,histidyl tRNA synthetase,b2514,['HISTRS']
ispG,2.0317128035325043,9.0,2634044.0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,b2515,['MECDPDH5']
rodZ,1.6059623542848283,9.0,2635776.0,MreB assembly cytoskeletal protein,b2516,
rlmN,1.8431869409589539,9.0,2636487.0,"dual specificity 23S rRNA m(2)A2503, tRNA m(2)A37 methyltransferase, SAM-dependent",b2517,
ndk,2.0520717225837326,9.0,2637824.0,multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase,b2518,"['NDPK2', 'NDPK4', 'NDPK3', 'NDPK7', 'NDPK8', 'NDPK5', 'NDPK1', 'NDPK6']"
pbpC,1.5852114793512915,9.0,2638371.0,penicillin-insensitive murein repair transglycosylase; inactive transpeptidase domain protein,b2519,"['MPTG2', 'MPTG']"
