,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
wzxB,2.0834060463692414,97.0,2101817.0,putative polisoprenol-linked O-antigen transporter,b2037,['O16AUNDtpp']
rfbC,2.2205165080374214,97.0,2103296.0,"dTDP-4-deoxyrhamnose-3,5-epimerase",b2038,['TDPDRE']
rfbA,1.6368440886428206,97.0,2103618.0,glucose-1-phosphate thymidylyltransferase,b2039,['G1PTT']
rfbB,1.725279673567192,97.0,2105456.0,"dTDP-glucose 4,6 dehydratase, NAD(P)-binding",b2041,['TDPGDH']
yegJ,1.4892086682499988,98.0,2144665.0,uncharacterized protein,b2071,
ibsA,1.3861465037658192,98.0,2146829.0,toxic membrane protein,b4667,
ibsB,1.6012613926311903,98.0,2147200.0,toxic membrane protein,b4668,
ogrK,1.5331698240423615,99.0,2160782.0,"orphan Ogr protein, positive regulator of P2 growth",b2082,
yegZ,1.646400533831225,99.0,2161152.0,No_gene_product,b2083,
yegR,2.2754887076315056,99.0,2161664.0,uncharacterized protein,b2085,
gatB,1.6885993530778305,100.0,2167808.0,galactitol-specific enzyme IIB component of PTS,b2093,['GALTptspp']
gatA,1.4358304626199103,100.0,2168075.0,galactitol-specific enzyme IIA component of PTS,b2094,['GALTptspp']
rcnB,1.4660382420860993,101.0,2180608.0,periplasmic modulator of Ni and Co efflux,b2107,
yehA,1.9110118983615687,101.0,2181120.0,putative fimbrial-like adhesin protein,b2108,
yehC,1.6164558676894092,101.0,2184404.0,putative periplasmic pilin chaperone,b2110,
yehD,1.7968434103853286,101.0,2185216.0,putative fimbrial-like adhesin protein,b2111,
yehE,2.0621318983632237,101.0,2186240.0,DUF2574 family protein,b2112,
yehK,1.693673419464577,101.0,2197504.0,uncharacterized protein,b4541,
yohP,1.6515068068302023,102.0,2222464.0,uncharacterized protein,b4679,
yeiL,1.6711221218251113,103.0,2248833.0,putative transcriptional regulator,b2163,
yeiW,1.3500792848982908,104.0,2258519.0,UPF0153 cysteine cluster protein,b4502,
yfaH,2.044522971075947,105.0,2343129.0,No_gene_product,b2238,
pmrD,1.5338261585400694,106.0,2366976.0,inactive two-component system connector protein,b2259,
elaD,1.7863652305333333,107.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbL,1.5351194103618229,107.0,2379776.0,putative M28A family peptidase,b2271,
yfbM,1.5277048645405913,107.0,2380412.0,DUF1877 family protein,b2272,
yfbN,1.8332319002354756,107.0,2381824.0,uncharacterized protein,b2273,
yfbO,2.469361738461102,107.0,2382113.0,uncharacterized protein,b2274,
yfbP,1.666547833562971,107.0,2382594.0,TPR-like repeats-containing protein,b2275,
lrhA,1.4905808481389125,108.0,2399181.0,"transcriptional repressor of flagellar, motility and chemotaxis genes",b2289,
yfcO,1.6699707251912508,109.0,2443264.0,DUF2544 family putative outer membrane protein,b2332,
yfdF,2.4117317269119707,110.0,2456490.0,uncharacterized protein,b2345,
intS,1.4193237559259475,110.0,2460023.0,CPS-53 (KpLE1) prophage; putative prophage CPS-53 integrase,b2349,
gtrA,2.0591995459496295,110.0,2461333.0,CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase/flippase,b2350,
gtrB,2.0912774329877313,110.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,3.2195887198135695,110.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
tfaS,1.726704854047379,110.0,2464293.0,No_gene_product,b2353,
yfdK,1.5513929901799643,110.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
yfdS,1.4239916604980556,111.0,2468989.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2362,
yfdT,1.3882276565429843,111.0,2469376.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2363,
ypdJ,1.5205948252698729,111.0,2469659.0,No_gene_product,b4545,
torI,1.7729240225960903,111.0,2469888.0,response regulator inhibitor for tor operon,b4501,
emrY,1.730454610334908,111.0,2474116.0,putative multidrug efflux system,b2367,
emrK,1.8737507240381717,111.0,2476032.0,multidrug resistance efflux pump membrane fusion protein,b2368,
evgS,1.7798086865512743,111.0,2477852.0,hybrid sensory histidine kinase in two-component regulatory system with EvgA,b2370,
yfdV,1.5398015541722614,111.0,2482720.0,putative transporter,b2372,
yfdX,1.428810377234814,111.0,2487245.0,uncharacterized protein,b2375,
ypdI,1.9617063437589672,111.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
ypdK,1.6337415056944735,111.0,2490399.0,inner membrane protein,b4680,
yfeC,1.453388554766752,112.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeK,1.547141702860181,113.0,2530700.0,uncharacterized protein,b2419,
yfeS,1.7330000499900347,113.0,2531328.0,WGR domain protein,b2420,
yffL,1.6692675421175085,114.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffQ,1.5079483692358995,114.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
ypfM,1.6985937374904523,115.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yfgG,1.6383660356463678,116.0,2622648.0,uncharacterized protein,b2504,
yfhL,1.8642845752174872,117.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,2.200153588766094,117.0,2693504.0,toxic membrane protein,b4687,
raiA,1.9436034205959334,118.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.7233563466110162,118.0,2730957.0,pheA gene leader peptide,b2598,
yfiL,1.5082172757066425,118.0,2734718.0,lipoprotein,b2602,
bamE,1.6543749679477735,119.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
intA,1.5006568717262785,119.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,2.0367706127836387,119.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,1.6307945925377687,119.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,1.919348771269195,119.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,2.353633795931029,119.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
rnlA,1.4899405733937927,119.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.4163171427623586,119.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjU,1.9262916021470902,120.0,2765360.0,No_gene_product,b2638,
yfjW,2.5269342441603824,120.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjF,1.8289652073886868,121.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjC,2.2953579754684372,121.0,2777088.0,No_gene_product,b2650,
ygaQ,2.2123328210754076,121.0,2779755.0,No_gene_product,b4462,
yqaE,1.460187083386941,122.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.3877880175907606,122.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
csrA,1.6303216852258455,123.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
pphB,1.5788242143582898,124.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
casC,1.4980761002906666,125.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,1.406895989290152,125.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.737726175100126,125.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,1.589573400022398,125.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
ygcW,1.5084469729802432,126.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcG,2.571413943857601,126.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.92194551352904,126.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
mazF,1.658701753790173,126.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
ygdI,2.0262681718280278,127.0,2936320.0,DUF903 family verified lipoprotein,b2809,
yqeG,1.514269205606655,128.0,2979840.0,putative transporter,b2845,
yqeH,2.212896426910386,128.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,2.0891026913666524,128.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,2.752524861793955,128.0,2982662.0,uncharacterized protein,b2848,
yqeL,2.8475014229285724,128.0,2983177.0,uncharacterized protein,b4683,
yqeK,2.8731746462161745,128.0,2983293.0,uncharacterized protein,b2849,
ygeF,2.5322330311846954,128.0,2983936.0,No_gene_product,b2850,
ygeG,2.6007848405171865,128.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,2.691209734773506,128.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,2.8588506652309897,128.0,2987008.0,uncharacterized protein,b2853,
pbl,2.5391249135101814,128.0,2987297.0,No_gene_product,b2854,
ygeK,1.9955072360696495,128.0,2988032.0,No_gene_product,b2856,
ygeN,2.528663713319877,128.0,2988672.0,No_gene_product,b2858,
ygeO,1.910630086672171,128.0,2989320.0,No_gene_product,b2859,
ygeQ,1.9108831330459375,128.0,2992128.0,No_gene_product,b2863,
mocA,1.5179363651809912,129.0,3008518.0,CTP:molybdopterin cytidylyltransferase,b2877,['MOCDS']
yqfG,1.8774370240238354,130.0,3026175.0,uncharacterized protein,b4684,
zapA,1.6018665178885358,131.0,3048970.0,FtsZ stabilizer,b2910,
ibsC,1.8237591666422304,131.0,3050248.0,toxic membrane protein,b4665,
cmtB,1.8437285654769746,132.0,3072245.0,putative mannitol-specific enzyme IIA component of PTS,b2934,
yqgB,1.313804582513755,132.0,3079278.0,uncharacterized protein,b2939,
yggX,1.364467815751648,133.0,3097600.0,oxidative damage protective factor for iron-sulfur proteins,b2962,
mqsA,1.683851767602549,134.0,3161209.0,antitoxin for MqsR toxin; transcriptional repressor,b3021,
mqsR,1.968573018850125,134.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiZ,2.1240866238461047,134.0,3165237.0,inner membrane protein,b3027,
ygiL,1.8396471388905513,135.0,3178772.0,putative fimbrial-like adhesin protein,b3043,
yqiH,1.8336157110183555,135.0,3183239.0,putative periplasmic pilin chaperone,b3047,
yqiI,1.7338043141259578,135.0,3184640.0,fimbrial protein,b3048,
glgS,1.664343562669508,135.0,3185152.0,motility and biofilm regulator,b3049,
yqiJ,1.4814662270095729,135.0,3185566.0,DUF1449 family inner membrane protein,b3050,
higB,1.5181871044571247,136.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
tdcA,1.6743631721787815,137.0,3260416.0,tdc operon transcriptional activator,b3118,
tdcR,1.92617235560522,137.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaB,2.1219675115065764,137.0,3261212.0,uncharacterized protein,b3120,
yhaC,2.228941003124139,137.0,3262464.0,pentapetide repeats-related protein,b3121,
prlF,1.5549746017839352,138.0,3270656.0,antitoxin of the SohA(PrlF)-YhaV toxin-antitoxin system,b3129,
yhaV,1.4581552865483456,138.0,3270695.0,toxin of the SohB(PrlF)-YhaV toxin-antitoxin system,b3130,
agaB,1.5467912504518144,139.0,3277528.0,N-acetylgalactosamine-specific enzyme IIB component of PTS,b3138,
yraH,1.577135106748725,139.0,3280896.0,putative fimbrial-like adhesin protein,b3142,
yraI,1.5962628462639945,139.0,3281448.0,putative periplasmic pilin chaperone,b3143,
yrbN,1.8924388338717844,140.0,3301248.0,uncharacterized protein,b4685,
nlpI,1.3834243477502672,140.0,3301398.0,lipoprotein involved in osmotic sensitivity and filamentation,b3163,
secG,1.388228645073254,141.0,3315712.0,preprotein translocase membrane subunit,b3175,
hpf,1.4847072841355224,142.0,3339776.0,ribosome hibernation promoting factor HPF; stabilizes 100S dimers,b3203,
gltF,1.6002126348539267,143.0,3354624.0,periplasmic protein,b3214,
yhcD,1.576776083127633,143.0,3356165.0,putative outer membrane fimbrial subunit usher protein,b3216,
yhcF,1.6368465309735205,143.0,3360768.0,putative transcriptional regulator,b3219,
yhcO,1.5767388038772356,144.0,3379215.0,putative barnase inhibitor,b3239,
yrdF,1.7804111485902387,145.0,3397853.0,No_gene_product,b4697,
yrdE,1.8196885229335185,145.0,3397996.0,No_gene_product,b4646,
yhdU,1.9290274585219922,146.0,3405979.0,putative membrane protein,b3263,
acrS,1.5088456107268946,146.0,3406161.0,acrAB operon transcriptional repressor,b3264,
yhdV,1.3902956618675597,146.0,3411968.0,putative outer membrane protein,b3267,
yrdD,1.3454683318771576,147.0,3424778.0,"ssDNA-binding protein, function unknown",b3283,
smg,1.3995133187298483,147.0,3425349.0,DUF494 family putative periplasmic protein,b3284,
mscL,1.500427508965556,148.0,3431382.0,"mechanosensitive channel protein, high conductance",b3291,
yhdN,1.3892205508123419,148.0,3432499.0,DUF1992 family protein,b3293,
rplR,1.436545910320885,149.0,3438602.0,50S ribosomal subunit protein L18,b3304,
rplF,1.4794583487609851,149.0,3438965.0,50S ribosomal subunit protein L6,b3305,
rplX,1.409747706324635,149.0,3440811.0,50S ribosomal subunit protein L24,b3309,
rplW,1.4292694856498829,150.0,3444740.0,50S ribosomal subunit protein L23,b3318,
gspC,1.895778391174333,151.0,3448936.0,"general secretory pathway component, cryptic",b3324,
bfd,1.596573079314464,152.0,3460155.0,bacterioferritin-associated ferredoxin,b3337,
fkpA,1.5247603969865777,153.0,3469965.0,FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase),b3347,
yhfL,1.6878146410263484,154.0,3492864.0,small lipoprotein,b3369,
yhhZ,2.347909662642957,155.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yhhH,2.1305287211570163,156.0,3616768.0,putative NTF2 fold immunity protein for polymorphic toxin RhsB,b3483,
yrhC,1.758664597917939,156.0,3617246.0,No_gene_product,b4552,
yhhI,1.8476086615496372,156.0,3618816.0,putative transposase,b3484,
yhiJ,2.2214363027697375,156.0,3624327.0,DUF4049 family protein,b3488,
yhiL,2.3171211519665267,156.0,3626211.0,No_gene_product,b4660,
slp,1.7819584000310345,157.0,3647488.0,outer membrane lipoprotein,b3506,
dctR,1.9574019566105394,157.0,3648042.0,Putative LuxR family repressor for dicarboxylate transport,b3507,
hdeB,1.9807006891025065,157.0,3649536.0,acid-resistance protein,b3509,
hdeA,1.7814323763998083,157.0,3650048.0,stress response protein acid-resistance protein,b3510,
gadE,2.222678398009758,157.0,3651725.0,gad regulon transcriptional activator,b3512,
gadW,1.6542412375945197,157.0,3657728.0,transcriptional activator of gadA and gadBC; repressor of gadX,b3515,
gadX,1.9695316991005039,157.0,3658345.0,acid resistance regulon transcriptional activator; autoactivator,b3516,
yiaG,1.561015033104376,158.0,3713024.0,HTH_CROC1 family putative transcriptional regulator,b3555,
cspA,1.3950240249157502,158.0,3713536.0,"RNA chaperone and antiterminator, cold-inducible",b3556,
hokA,1.7922785305208617,158.0,3713807.0,"toxic polypeptide, small",b4455,
mokA,1.8144575910678544,158.0,3713807.0,No_gene_product,b4647,
insJ,1.5011832608838684,158.0,3714039.0,IS150 transposase A,b3557,
insK,1.9453305002233945,158.0,3715072.0,IS150 transposase B,b3558,
yiaA,1.9202440989522562,158.0,3720283.0,"YiaAB family inner membrane protein, tandem domains",b3562,
yiaB,1.7742814004554515,158.0,3720766.0,YiaAB family inner membrane protein,b3563,
yiaM,1.5550935056190685,159.0,3737687.0,"2,3-diketo-L-gulonate TRAP transporter small permease protein",b3577,['XYLUt2pp']
yiaW,1.598127011723208,160.0,3747464.0,DUF3302 family inner membrane protein,b3587,
yibA,2.2259878067869816,161.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibG,2.532645555320159,161.0,3761536.0,TPR-like repeat protein,b3596,
yibS,2.0900432653656718,161.0,3762176.0,No_gene_product,b4650,
yibW,2.289359844656535,161.0,3762251.0,No_gene_product,b4651,
yibV,2.7871742192672713,161.0,3762704.0,No_gene_product,b4615,
yibU,2.6668225572376962,161.0,3763307.0,No_gene_product,b4652,
grxC,1.3375051092561934,162.0,3777550.0,glutaredoxin 3,b3610,"['RNDR2b', 'GRXR', 'RNDR3b', 'RNDR1b', 'RNDR4b', 'PAPSR2']"
yibB,1.8080132087744087,163.0,3786752.0,"YibB family protein, function unknown",b3618,
waaL,2.4498883225204295,163.0,3790848.0,O-antigen ligase,b3622,"['O16A4Lpp', 'ECA4OALpp']"
waaU,2.8547146755371373,163.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,['HEPT4']
waaZ,2.2888319807642996,163.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,['MOAT3C']
waaY,2.287631727573607,163.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,['HEPK2']
waaJ,2.4708546793767296,163.0,3794944.0,,,
waaR,2.1335180922979418,163.0,3795398.0,"lipopolysaccharide 1,2-glucosyltransferase; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase",b3626,['GLCTR3']
waaB,1.7959239006460657,163.0,3796992.0,"lipopolysaccharide 1,6-galactosyltransferase; UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase",b3628,['GALT1']
waaS,2.7548925783500047,163.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,['RHAT1']
waaQ,1.4398282231694102,163.0,3801088.0,lipopolysaccharide core biosynthesis protein,b3632,['HEPT3']
dinD,1.5347068964805013,164.0,3811328.0,DNA damage-inducible protein,b3645,
yicT,1.3836706667984489,165.0,3829784.0,No_gene_product,b4653,
yicS,1.9469374199669693,165.0,3833856.0,putative periplasmic protein,b4555,
tnaC,1.9019176089888699,166.0,3881856.0,tryptophanase leader peptide,b3707,
cbrB,1.5918666410751217,167.0,3891200.0,"PRK09823 family inner membrane protein, creBC regulon",b3716,
bglG,1.4762392169560572,168.0,3899392.0,transcriptional antiterminator of the bgl operon,b3723,
yifE,1.6718547582704197,169.0,3941445.0,UPF0438 family protein,b3764,
ilvL,1.433611350832047,169.0,3943681.0,ilvG operon leader peptide,b3766,
yifN,1.5597206375920805,170.0,3953371.0,No_gene_product,b3777,
yigF,2.2646310628557433,171.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,2.5676707303234423,171.0,3996172.0,PRK11371 family inner membrane protein,b3818,
yihF,1.5785609719922746,172.0,4038656.0,DUF945 family protein,b3861,
yihG,1.5604217944195518,172.0,4039029.0,"inner membrane protein, inner membrane acyltransferase",b3862,
yihM,1.5279609538012293,173.0,4055040.0,putative sugar phosphate isomerase,b3873,
ompL,1.6589561206018888,173.0,4057088.0,outer membrane porin L; putative sulpholipid porin,b3875,['H2Otex']
yiiE,1.5662690170887295,174.0,4072656.0,CopG family putative transcriptional regulator,b3889,
yiiF,1.6687531421485076,174.0,4073110.0,"putative thymol sensitivity protein, CopG family putative transcriptional regulator",b3890,
cpxP,1.546972636765636,175.0,4096000.0,inhibitor of the cpx response; periplasmic adaptor protein,b4484,
yiiS,1.4969859940817456,176.0,4103168.0,UPF0381 family protein,b3922,
zapB,1.552113196726007,177.0,4108442.0,"FtsZ stabilizer, septal ring assembly factor, cell division stimulator",b3928,
murB,1.42250029208276,178.0,4161984.0,"UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding",b3972,['UAPGR']
coaA,1.7034060045037769,178.0,4164003.0,pantothenate kinase,b3974,['PNTK']
arpA,1.7751388638584387,179.0,4210688.0,ankyrin repeat protein,b4017,
yjbI,2.5011919165112544,180.0,4240630.0,No_gene_product,b4038,
yjbL,2.8159862431661065,181.0,4250248.0,uncharacterized protein,b4047,
yjbM,2.2330215705274066,181.0,4250526.0,uncharacterized protein,b4048,
yjbS,2.869851158718494,182.0,4258816.0,uncharacterized protein,b4621,
yjcC,1.467792351965842,183.0,4265398.0,putative membrane-anchored cyclic-di-GMP phosphodiesterase,b4061,
yjcF,2.339321663538024,183.0,4272128.0,pentapeptide repeats protein,b4066,
yjcH,1.3833129382346705,183.0,4274826.0,DUF485 family inner membrane protein,b4068,
pmrR,1.4288631703466794,184.0,4321932.0,putative membrane-bound BasS regulator,b4703,
adiY,1.7854106658768458,184.0,4327424.0,adi system transcriptional activator,b4116,
melB,1.5774148194258082,184.0,4333568.0,melibiose:sodium symporter,b4120,['MELIBt2pp']
yjdK,2.6937256940876475,185.0,4342400.0,,,
yjdO,2.311048205968571,185.0,4342784.0,,,
cadC,1.91074332748058,185.0,4350212.0,cadBA operon transcriptional activator,b4133,
yjdQ,1.660419157057941,185.0,4352007.0,No_gene_product,b4654,
yjeJ,1.502499730957685,186.0,4363181.0,uncharacterized protein,b4145,
ecnA,1.5836877697445573,186.0,4366133.0,"entericidin A membrane lipoprotein, antidote entericidin B",b4410,
ecnB,1.8033810972894682,186.0,4366369.0,entericidin B membrane lipoprotein,b4411,
yjeV,1.381400207479057,187.0,4382720.0,uncharacterized protein,b4670,
hfq,1.452660049935966,188.0,4390400.0,"global sRNA chaperone; HF-I, host factor for RNA phage Q beta replication",b4172,
yjfI,2.0710469879534856,189.0,4399949.0,DUF2170 family protein,b4181,
yjfL,1.3525939275234473,189.0,4401795.0,UPF0719 family inner membrane protein,b4184,
yjfY,1.6958119230539161,190.0,4414464.0,"YhcN family protein, periplasmic",b4199,
rpsF,1.4661420397526306,190.0,4414934.0,30S ribosomal subunit protein S6,b4200,
rpsR,1.3747187400562992,190.0,4415655.0,30S ribosomal subunit protein S18,b4202,
yjfZ,1.8875015699087676,190.0,4416444.0,uncharacterized protein,b4204,
ytfA,1.6927136879682743,190.0,4417536.0,No_gene_product,b4205,
ytfI,1.906227595912329,191.0,4427776.0,uncharacterized protein,b4215,
ytfK,1.483904707691551,191.0,4429403.0,DUF1107 family protein,b4217,
ytfP,1.4627013939309967,191.0,4438016.0,GGCT-like protein,b4222,
chpS,1.6129116901128313,191.0,4438263.0,antitoxin of the ChpBS toxin-antitoxin system,b4224,
mgtL,1.4715591107428816,192.0,4457247.0,regulatory leader peptide for mgtA,b4702,
pyrL,1.357399285644687,192.0,4462215.0,pyrBI operon leader peptide,b4246,
bdcR,1.5184568140289125,192.0,4463940.0,transcriptional repressor for divergent bdcA,b4251,
tabA,1.4478626304818374,192.0,4464678.0,"biofilm modulator regulated by toxins; DUF386 family protein, cupin superfamily protein",b4252,
yjgL,2.7349766254443635,192.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
yjgN,2.2148468433837905,192.0,4469546.0,DUF898 family inner membrane protein,b4257,
intB,1.5044145337027157,193.0,4487168.0,No_gene_product,b4271,
yjgX,1.5371223077171863,193.0,4489409.0,No_gene_product,b4575,
yjhB,2.106033567879305,193.0,4493874.0,"putative MFS transporter, membrane protein",b4279,
yjhC,2.0023428082985593,193.0,4495360.0,GFO/IDH/MOCA family putative oxidoreductase. NAD(P)-dependent,b4280,
ythA,1.9268245611811619,193.0,4496384.0,uncharacterized protein,b4655,
sgcB,1.4319119252512627,194.0,4520071.0,putative enzyme IIB component of PTS,b4565,
yjhY,1.5924142081817456,194.0,4521984.0,No_gene_product,b4656,
yjhX,1.5898911650132308,194.0,4523612.0,UPF0386 family protein,b4566,
yjhZ,1.7289126070287257,194.0,4524246.0,No_gene_product,b4657,
yjhR,1.6230225943772676,194.0,4524607.0,No_gene_product,b4308,
nanC,1.8291733837417066,194.0,4528601.0,N-acetylnuraminic acid outer membrane channel protein,b4311,['ACNAMtex']
fimB,1.5897478586618272,194.0,4530773.0,tyrosine recombinase/inversion of on/off regulator of fimA,b4312,
fimE,1.70857292672088,194.0,4532224.0,tyrosine recombinase/inversion of on/off regulator of fimA,b4313,
yjiC,2.216366902362974,195.0,4545306.0,uncharacterized protein,b4325,
yjiK,1.50104662196134,196.0,4552704.0,SdiA-regulated family putative membrane-anchored protein; putative phytase-like esterase,b4333,
yjiS,1.3585900991632396,197.0,4561567.0,DUF1127 family protein,b4341,
yjiT,1.7412080142369222,197.0,4562944.0,No_gene_product,b4342,
mcrC,1.8146552642652356,197.0,4567040.0,"5-methylcytosine-specific restriction enzyme McrBC, subunit McrC",b4345,
mcrB,1.93109016446473,197.0,4567774.0,"5-methylcytosine-specific restriction enzyme McrBC, subunit McrB",b4346,
yjjQ,1.7686201499473793,198.0,4593664.0,putative transcriptional regulator,b4365,
yjjY,1.596586512324488,199.0,4630218.0,uncharacterized protein,b4402,
