,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
elaA,1.8508882962203608,11.0,2374560.0,GNAT family putative N-acetyltransferase,b2267,
rbn,1.8700014695150442,11.0,2375680.0,"RNase BN, tRNA processing enzyme",b2268,
elaD,1.77342372201052,11.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbK,1.9097424837953727,11.0,2377473.0,Von Willebrand factor domain putative lipoprotein,b2270,
yfbL,1.702177741526183,11.0,2379776.0,putative M28A family peptidase,b2271,
yfbM,1.9901543631479393,11.0,2380412.0,DUF1877 family protein,b2272,
yfbN,1.9568489947824899,11.0,2381824.0,uncharacterized protein,b2273,
yfbO,2.103120415991387,11.0,2382113.0,uncharacterized protein,b2274,
yfbP,1.9113100225395208,11.0,2382594.0,TPR-like repeats-containing protein,b2275,
nuoN,1.8193562183561192,11.0,2383872.0,"NADH:ubiquinone oxidoreductase, membrane subunit N",b2276,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoM,1.9339304218867366,11.0,2384990.0,"NADH:ubiquinone oxidoreductase, membrane subunit M",b2277,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoL,1.5444883547106847,11.0,2386683.0,"NADH:ubiquinone oxidoreductase, membrane subunit L",b2278,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoK,1.7585181513109174,11.0,2388521.0,"NADH:ubiquinone oxidoreductase, membrane subunit K",b2279,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoJ,1.8527473118646942,11.0,2388820.0,"NADH:ubiquinone oxidoreductase, membrane subunit J",b2280,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoI,1.8708951874106445,11.0,2389386.0,"NADH:ubiquinone oxidoreductase, chain I",b2281,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoH,1.9076767486292263,11.0,2390016.0,"NADH:ubiquinone oxidoreductase, membrane subunit H",b2282,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoG,1.8147150213175671,11.0,2392064.0,"NADH:ubiquinone oxidoreductase, chain G",b2283,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoF,1.6592666025366707,11.0,2394112.0,"NADH:ubiquinone oxidoreductase, chain F",b2284,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoE,1.6254807112352143,11.0,2395030.0,"NADH:ubiquinone oxidoreductase, chain E",b2285,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoC,1.7969261146296711,11.0,2395533.0,"NADH:ubiquinone oxidoreductase, fused CD subunit",b2286,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoB,1.70664627755033,11.0,2397429.0,"NADH:ubiquinone oxidoreductase, chain B",b2287,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoA,1.633236898335737,11.0,2398208.0,"NADH:ubiquinone oxidoreductase, membrane subunit A",b2288,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
lrhA,1.7351952314547745,11.0,2399181.0,"transcriptional repressor of flagellar, motility and chemotaxis genes",b2289,
alaA,1.739204858182704,11.0,2401039.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2290,['ALATA_L']
yfbR,1.6771729307235197,11.0,2402340.0,5'-nucleotidase,b2291,"['NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD3']"
yfbS,1.7615714276320105,11.0,2402998.0,putative transporter,b2292,
yfbT,1.9866314692979734,11.0,2404917.0,sugar phosphatas,b2293,
yfbU,1.79066023319956,11.0,2405578.0,UPF0304 family protein,b2294,
yfbV,1.778477373983361,11.0,2406400.0,UPF0208 family inner membrane protein,b2295,
ackA,1.857144325464862,11.0,2406948.0,acetate kinase A and propionate kinase 2,b2296,['ACKr']
pta,1.8992362898345292,11.0,2408448.0,phosphate acetyltransferase,b2297,"['PTAr', 'PTA2']"
yfcC,1.848627653603637,11.0,2410559.0,putative inner membrane transporter; C4-dicarboxylate anaerobic carrier family protein,b2298,
yfcD,1.6883944743382142,11.0,2412544.0,putative NUDIX hydrolase,b2299,
yfcE,1.9844309268607414,11.0,2412712.0,phosphodiesterase activity on bis-pNPP,b2300,
yfcF,1.8358562086330066,11.0,2413319.0,glutathione S-transferase,b2301,
yfcG,1.7786832800379682,11.0,2414592.0,GSH-dependent disulfide bond oxidoreductase,b2302,
folX,1.8149671738928945,11.0,2414803.0,"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase",b2303,['DHPTPE']
yfcH,1.6676212218728366,11.0,2415186.0,putative NAD-dependent nucleotide-sugar epimerase,b2304,
yfcI,2.01902337009977,11.0,2416640.0,transposase_31 family protein,b2305,
hisP,1.6558185807510748,11.0,2417214.0,histidine ABC transporter ATPase,b2306,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisM,1.555687465306627,11.0,2418688.0,histidine ABC transporter permease,b2307,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisQ,2.015638937298969,11.0,2418708.0,histidine ABC transporter permease,b2308,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisJ,1.981615306654085,11.0,2419484.0,histidine ABC transporter periplasmic binding protein,b2309,['HISabcpp']
argT,2.2623905681736134,11.0,2420736.0,lysine/arginine/ornithine transporter subunit,b2310,"['ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
ubiX,1.8715057294548385,11.0,2421535.0,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,b2311,['OPHBDC']
purF,1.6534564571112773,11.0,2422199.0,amidophosphoribosyltransferase,b2312,['GLUPRT']
cvpA,2.10626755619861,11.0,2423753.0,colicin V production protein,b2313,
dedD,1.5358541930157938,11.0,2424832.0,membrane-anchored periplasmic protein involved in septation,b2314,
folC,1.590550505610793,11.0,2425152.0,bifunctional folylpolyglutamate synthase/ dihydrofolate synthase,b2315,['DHFS']
accD,2.0088726740683325,11.0,2426880.0,"acetyl-CoA carboxylase, beta (carboxyltransferase) subunit",b2316,['ACCOAC']
dedA,2.1031491302467726,11.0,2427560.0,DedA family inner membrane protein,b2317,
truA,1.5429866627023545,11.0,2428928.0,tRNA pseudouridine(38-40) synthase,b2318,
usg,1.737061015910826,11.0,2429114.0,putative semialdehyde dehydrogenase,b2319,
pdxB,1.6085238262746437,11.0,2430976.0,erythronate-4-phosphate dehydrogenase,b2320,['PERD']
flk,1.9019097732260855,11.0,2431428.0,putative flagella assembly protein,b2321,
yfcJ,1.5593005955667605,11.0,2433024.0,putative arabinose efflux transporter,b2322,
fabB,1.744807898697622,11.0,2435072.0,3-oxoacyl-[acyl-carrier-protein] synthase I,b2323,"['3OAS121', '3OAS60', '3OAS161', '3OAS141', '3OAS180', '3OAS120', '3OAS160', 'MACPD', 'OPMEACPS', '3OAS100', 'KAS14', '3OAS140', '3OAS80']"
mnmC,1.7508212536126133,11.0,2435242.0,fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and FAD-dependent demodification enzyme,b2324,
yfcL,2.1273718094949414,11.0,2437632.0,uncharacterized protein,b2325,
epmC,1.9742940319146913,11.0,2437681.0,Elongation Factor P Lys34 hydroxylase,b2326,
yfcA,1.9089353691615027,11.0,2438229.0,TauE/TSUP family inner membrane protein,b2327,
mepA,1.8255598827845163,11.0,2439168.0,murein DD-endopeptidase,b2328,"['MDDEP3pp', 'MDDEP2pp', 'MDDEP1pp', 'MDDEP4pp']"
aroC,1.699834943099611,11.0,2439866.0,chorismate synthase,b2329,['CHORS']
prmB,1.6882409736284048,11.0,2441216.0,N5-glutamine methyltransferase,b2330,
smrB,1.7759709335372096,11.0,2442084.0,putative DNA endonuclease,b2331,
yfcO,2.0040142088066575,11.0,2443264.0,DUF2544 family putative outer membrane protein,b2332,
yfcP,1.8144218930835532,11.0,2443529.0,putative fimbrial-like adhesin protein,b2333,
yfcQ,2.071332014321399,11.0,2444065.0,putative fimbrial-like adhesin protein,b2334,
yfcR,2.4568487834576342,11.0,2444550.0,putative fimbrial-like adhesin protein,b2335,
yfcS,2.0140067847970484,11.0,2445312.0,putative periplasmic pilin chaperone,b2336,
yfcU,1.8337736550563104,11.0,2445834.0,No_gene_product,b4661,
yfcV,2.06286892004454,11.0,2448561.0,putative fimbrial-like adhesin protein,b2339,
sixA,1.9896139370466583,11.0,2449805.0,phosphohistidine phosphatase,b2340,
fadJ,1.764162167076499,11.0,2450493.0,enoyl-CoA hydratase/epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase,b2341,"['HACD4', 'ECOAH4', 'HACD8', 'ECOAH5', 'ECOAH1', 'HACD5', 'HACD6', 'HACD2', 'ECOAH2', 'ECOAH6', 'HACD7', 'ECOAH3', 'HACD1', 'ECOAH7', 'HACD3', 'ECOAH8']"
fadI,1.681679994077306,11.0,2453504.0,"beta-ketoacyl-CoA thiolase, anaerobic, subunit",b2342,"['ACACT8r', 'ACACT4r', 'ACACT7r', 'ACACT2r', 'ACACT5r', 'ACACT3r', 'ACACT1r', 'ACACT6r']"
yfcZ,1.7956966851770155,11.0,2454128.0,UPF0381 family protein,b2343,
fadL,1.7753692868899025,11.0,2455552.0,long-chain fatty acid outer membrane transporter,b2344,"['HDCEAtexi', 'OCDCAtexi', 'TTDCAtexi', 'OCDCEAtexi', 'HDCAtexi', 'TTDCEAtexi', 'DDCAtexi']"
yfdF,1.9883841165457012,11.0,2456490.0,uncharacterized protein,b2345,
mlaA,1.7745444888399584,11.0,2457730.0,"ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component",b2346,
yfdC,1.853082342926963,11.0,2459648.0,putative inner membrane protein,b2347,
intS,2.076148586027317,11.0,2460023.0,CPS-53 (KpLE1) prophage; putative prophage CPS-53 integrase,b2349,
gtrA,2.0956399843319766,11.0,2461333.0,CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase/flippase,b2350,
gtrB,2.0478363730129097,11.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,1.749711741651902,11.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
tfaS,2.1018045546872273,11.0,2464293.0,No_gene_product,b2353,
yfdK,2.211901214602499,11.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
yfdL,1.673194272129095,11.0,2465022.0,No_gene_product,b2355,
yfdM,1.6209681462545513,11.0,2465792.0,No_gene_product,b2356,
yfdN,1.648597804495065,11.0,2465865.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2357,
oweS,1.6852704093936954,11.0,2466356.0,No_gene_product,b2358,
yfdP,1.5863267360682758,11.0,2467082.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2359,
yfdQ,1.7428139394137332,11.0,2467840.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2360,
yfdR,1.9999540985356332,11.0,2468462.0,CPS-53 (KpLE1) prophage; conserved protein,b2361,
yfdS,1.8882654980716729,11.0,2468989.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2362,
yfdT,2.2872463559664946,11.0,2469376.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2363,
ypdJ,2.0416164731965245,11.0,2469659.0,No_gene_product,b4545,
torI,1.9075575456269716,11.0,2469888.0,response regulator inhibitor for tor operon,b4501,
dsdC,1.9747820421064837,11.0,2470172.0,dsd operon activator; autorepressor,b2364,
dsdX,1.866301534405438,11.0,2471936.0,D-serine transporter,b2365,
dsdA,1.927608090767614,11.0,2473984.0,D-serine dehydratase,b2366,['SERD_D']
emrY,2.0847338775641235,11.0,2474116.0,putative multidrug efflux system,b2367,
emrK,2.076493428141797,11.0,2476032.0,multidrug resistance efflux pump membrane fusion protein,b2368,
evgA,1.9788494285147578,11.0,2477233.0,response regulator in two-component regulatory system with EvgS,b2369,
evgS,2.06417312567869,11.0,2477852.0,hybrid sensory histidine kinase in two-component regulatory system with EvgA,b2370,
yfdE,1.8282859815793808,11.0,2482176.0,acetyl-CoA:oxalate CoA-transferase,b2371,
yfdV,1.9295588347905133,11.0,2482720.0,putative transporter,b2372,
oxc,1.6579677258116365,11.0,2483734.0,"oxalyl CoA decarboxylase, ThDP-dependent",b2373,['OXCDC']
frc,1.810149872929792,11.0,2486272.0,"formyl-CoA transferase, NAD(P)-binding",b2374,['FORCT']
yfdX,2.191059872143284,11.0,2487245.0,uncharacterized protein,b2375,
ypdI,2.0900882415097772,11.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
yfdY,1.9759858005795712,11.0,2488528.0,DUF2545 family putative inner membrane protein,b2377,
lpxP,1.5749649885905466,11.0,2489123.0,palmitoleoyl-acyl carrier protein (ACP)-dependent acyltransferase,b2378,['EDTXS3']
ypdK,1.4883334829279775,11.0,2490399.0,inner membrane protein,b4680,
alaC,1.6577448621425024,11.0,2490535.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2379,['ALATA_L']
ypdA,1.7723667957074785,11.0,2492149.0,sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system,b2380,
ypdB,1.8426157357721413,11.0,2494464.0,response regulator activating yhjX; pyruvate-responsive YpdAB two-component system,b2381,
ypdC,1.7044776333290501,11.0,2494608.0,putative DNA-binding protein,b2382,
fryA,1.7710286368421269,11.0,2495468.0,"putative PTS enzyme: Hpr, enzyme I and IIA components",b2383,
ypdE,1.7827965759608873,11.0,2498560.0,aminopeptidase,b2384,
ypdF,1.8833661395715056,11.0,2499025.0,Xaa-Pro aminopeptidase,b2385,
fryC,1.7939864663022531,11.0,2500608.0,putative enzyme IIC component of PTS,b2386,
fryB,1.9892172940365436,11.0,2501632.0,putative enzyme IIB component of PTS,b2387,
glk,1.512283568203923,11.0,2502656.0,glucokinase,b2388,['HEX1']
yfeO,1.7512531084486032,11.0,2503108.0,putative ion channel protein,b2389,
ypeC,1.8144684555238708,11.0,2504704.0,DUF2502 family putative periplasmic protein,b2390,
mntH,1.6794593069185986,11.0,2504946.0,manganese/divalent cation transporter,b2392,"['MNt2pp', 'FE2t2pp']"
nupC,1.848525164910375,11.0,2506752.0,nucleoside (except guanosine) transporter,b2393,"['DCYTt2pp', 'THMDt2pp', 'DADNt2pp', 'ADNt2pp', 'CYTDt2pp', 'URIt2pp', 'DURIt2pp']"
yfeA,1.9195919667560308,11.0,2509121.0,putative diguanylate cyclase,b2395,
yfeC,2.2674701860224213,11.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeD,1.9703616383386922,11.0,2512291.0,DUF1323 family putative DNA-binding protein,b2399,
gltX,1.8500296807980616,11.0,2512735.0,glutamyl-tRNA synthetase,b2400,['GLUTRS']
xapR,1.7012511716166467,11.0,2514951.0,transcriptional activator of xapAB,b2405,
xapB,1.733192771365054,11.0,2516992.0,xanthosine transporter,b2406,"['THMDt2rpp', 'INSt2rpp', 'CYTDt2rpp', 'XTSNt2rpp', 'ADNt2rpp', 'URIt2rpp']"
xapA,1.6609121432420975,11.0,2517403.0,purine nucleoside phosphorylase 2; nicotinamide 1-beta-D-riboside synthase,b2407,"['PUNP6', 'PUNP7', 'PUNP3', 'PUNP5', 'PUNP4']"
yfeN,1.6705518955061012,11.0,2519040.0,putative outer membrane protein,b2408,
yfeR,1.6023430872493045,11.0,2519288.0,transcriptional regulator of yefH,b2409,
yfeH,1.8224463633723749,11.0,2521088.0,putative inorganic ion transporter,b2410,
ypeB,1.6519078141456165,11.0,2521299.0,DUF3820 family protein,b4546,
ligA,1.823938091823502,11.0,2523136.0,"DNA ligase, NAD(+)-dependent",b2411,['NADDP']
zipA,1.7452882036763309,11.0,2523605.0,FtsZ stabilizer,b2412,
cysZ,1.973584687966622,11.0,2525184.0,"sulfate transporter, sulfite inhibited",b2413,
cysK,1.8457196133838287,11.0,2525767.0,"cysteine synthase A, O-acetylserine sulfhydrolase A subunit",b2414,['CYSS']
ptsH,1.7093748620317164,11.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
ptsI,1.7437376835540452,11.0,2527424.0,PEP-protein phosphotransferase of PTS system (enzyme I),b2416,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'CHTBSptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
crr,1.996162629803358,11.0,2529280.0,glucose-specific enzyme IIA component of PTS,b2417,"['ACMUMptspp', 'GLCptspp', 'TREptspp', 'MALTptspp', 'ACGAptspp', 'SUCptspp']"
pdxK,1.7334225113205155,11.0,2529744.0,pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase,b2418,"['PYDXK', 'PYDXNK', 'PYDAMK', 'HMPK1']"
yfeK,1.9276621204359452,11.0,2530700.0,uncharacterized protein,b2419,
yfeS,2.0526091107421767,11.0,2531328.0,WGR domain protein,b2420,
cysM,1.6778560936225348,11.0,2532030.0,cysteine synthase B (O-acetylserine sulfhydrolase B),b2421,['CYSS']
cysA,1.7154742266224907,11.0,2533376.0,sulfate/thiosulfate transporter subunit,b2422,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysW,1.8552676776294514,11.0,2534162.0,sulfate/thiosulfate ABC transporter permease,b2423,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysU,1.8828107285364986,11.0,2535424.0,sulfate/thiosulfate ABC transporter permease,b2424,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysP,1.653022671032789,11.0,2535870.0,thiosulfate-binding protein,b2425,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
ucpA,1.801877812926348,11.0,2537472.0,"furfural resistance protein, putative short-chain oxidoreductase",b2426,
murR,1.7060747575930975,11.0,2538110.0,"repressor for murPQ, MurNAc 6-P inducible",b2427,
murQ,1.6942525660298777,11.0,2539520.0,N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase,b2428,['ACM6PH']
murP,1.7685945511656418,11.0,2540031.0,"N-acetylmuramic acid permease, EIIBC component, PTS system",b2429,"['ACMUMptspp', 'SUCptspp']"
yfeW,1.8424760844953008,11.0,2541568.0,penicillin binding protein PBP4B; weak DD-carboxypeptidase activity,b2430,
yfeX,1.8377936771888672,11.0,2543616.0,"porphyrinogen oxidase, cytoplasmic",b2431,
yfeY,1.8378158816525938,11.0,2543999.0,RpoE-regulated lipoprotein,b2432,
yfeZ,1.80757022999079,11.0,2544635.0,inner membrane protein,b2433,
ypeA,1.8860301716769323,11.0,2545071.0,GNAT family putative N-acetyltransferase,b2434,
amiA,1.7873127586501178,11.0,2545710.0,N-acetylmuramoyl-l-alanine amidase I,b2435,"['AGM4PApp', 'AGM3PApp']"
hemF,1.8395446577570178,11.0,2546583.0,coproporphyrinogen III oxidase,b2436,['CPPPGO']
eutR,1.8528554068549243,11.0,2547712.0,"eut operon transcriptional activator, AraC family",b2437,
eutK,1.7581376613346191,11.0,2548586.0,putative ethanol utilization carboxysome structural protein,b2438,
eutL,1.8351729737298172,11.0,2549099.0,putative ethanol utilization carboxysome structural protein,b2439,
eutC,1.7668751919918815,11.0,2549768.0,"ethanolamine ammonia-lyase, small subunit (light chain)",b2440,['ETHAAL']
eutB,1.8436440293610579,11.0,2551808.0,"ethanolamine ammonia-lyase, large subunit, heavy chain",b2441,['ETHAAL']
intZ,1.9190890596380128,11.0,2552216.0,CPZ-55 prophage; putative phage integrase,b2442,
yffL,2.329387578665799,11.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffM,2.1554886453208693,11.0,2554880.0,CPZ-55 prophage; uncharacterized protein,b2444,
yffN,1.7634212572349828,11.0,2554983.0,CPZ-55 prophage; uncharacterized protein,b2445,
yffO,1.9270097062811813,11.0,2555469.0,CPZ-55 prophage; uncharacterized protein,b2446,
yffP,1.8915127151990971,11.0,2555904.0,CPZ-55 prophage; uncharacterized protein,b2447,
yffQ,1.755814192907361,11.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
yffR,1.7900333043535879,11.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
yffS,1.8750436035750782,11.0,2557952.0,CPZ-55 prophage; uncharacterized protein,b2450,
eutA,1.82070095755128,11.0,2558839.0,reactivating factor for ethanolamine ammonia lyase,b2451,
eutH,1.802354081152534,11.0,2560239.0,ethanolamine transporter,b2452,
eutG,1.72950664089294,11.0,2562048.0,ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase,b2453,
eutJ,1.4650443771945116,11.0,2562859.0,"ethanolamine utilization protein, HSP70/actin superfamily protein",b2454,
eutE,1.6786737247333448,11.0,2564096.0,"aldehyde oxidoreductase, ethanolamine utilization protein",b2455,
eutN,1.8701709573684193,11.0,2565121.0,Ethanolamine catabolic microcompartment shell protein,b2456,
eutM,1.6203950164619594,11.0,2565632.0,"ethanolamine utilization protein, putative carboxysome structural protein",b2457,
eutD,1.7612434656706952,11.0,2566144.0,phosphate acetyltransferase,b2458,['PTAr']
eutT,1.8251216986319532,11.0,2566860.0,cobalamin adenosyltransferase involved in ethanolamine utilization,b2459,
eutQ,1.9768642189247971,11.0,2568192.0,RmlC-like cupin domain protein,b2460,
eutP,1.4875721870287817,11.0,2568336.0,putative P-loop NTPase ethanolamine utilization protein,b2461,
eutS,1.9418483257346757,11.0,2568828.0,putative ethanol utilization carboxysome structural protein,b2462,
maeB,1.776083298721416,11.0,2569456.0,malic enzyme: putative oxidoreductase/phosphotransacetylase,b2463,['ME2']
talA,1.9107326287641613,11.0,2572288.0,transaldolase A,b2464,['TALA']
tktB,1.7036730939355593,11.0,2572994.0,"transketolase 2, thiamine triphosphate-binding",b2465,"['TKT1', 'TKT2']"
ypfG,1.909211983061019,11.0,2575092.0,DUF1176 family protein,b2466,
nudK,2.2929280863906403,11.0,2576384.0,GDP-mannose pyrophosphatase,b2467,['GDPMNP']
aegA,1.76223851962958,11.0,2576904.0,"putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit",b2468,
narQ,1.8796221203586019,11.0,2580480.0,sensory histidine kinase in two-component regulatory system with NarP,b2469,
acrD,1.9342929930494273,11.0,2580953.0,aminoglycoside/multidrug efflux system,b2470,"['TTRCYCtpp', 'NOVBCNtpp', 'MINCYCtpp', 'DOXRBCNtpp', 'RFAMPtpp', 'CMtpp', 'FUSAtpp']"
ypfM,2.4665987133947045,11.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yffB,2.0396972398372073,11.0,2584605.0,putative ArsC family reductase,b2471,
dapE,1.8763109302788223,11.0,2584965.0,N-succinyl-diaminopimelate deacylase,b2472,['SDPDS']
ypfN,2.117425236047094,11.0,2586120.0,"putative membrane protein, UPF0370 family",b4547,
ypfH,1.8391340589673228,11.0,2586624.0,"palmitoyl-CoA esterase activity, uncertain physiological substrate",b2473,
tmcA,1.8828252359309463,11.0,2588672.0,elongator methionine tRNA (ac4C34) acetyltransferase,b2474,
ypfJ,1.8781275568704319,11.0,2589232.0,putative neutral zinc metallopeptidase,b2475,
purC,1.8569222495848816,11.0,2590720.0,phosphoribosylaminoimidazole-succinocarboxamide synthetase,b2476,['PRASCSi']
bamC,2.003157076440727,11.0,2591189.0,BamABCDE complex OM biogenesis lipoprotein,b2477,
dapA,1.781718214865536,11.0,2592768.0,dihydrodipicolinate synthase,b2478,['DHDPS']
gcvR,1.7767689685055224,11.0,2593264.0,"transcriptional repressor, regulatory protein accessory to GcvA",b2479,
bcp,2.059960024817839,11.0,2593836.0,"peroxiredoxin; thiol peroxidase, thioredoxin-dependent",b2480,['THIORDXi']
hyfA,1.8383448160000326,11.0,2594816.0,"hydrogenase 4, 4Fe-4S subunit",b2481,['FHL']
hyfB,1.8235808219550085,11.0,2596864.0,"hydrogenase 4, membrane subunit",b2482,['FHL']
hyfC,1.7399225042983177,11.0,2597205.0,"hydrogenase 4, membrane subunit",b2483,['FHL']
hyfD,1.7225112735868817,11.0,2598169.0,"hydrogenase 4, membrane subunit",b2484,['FHL']
hyfE,1.772802045076822,11.0,2599620.0,"hydrogenase 4, membrane subunit",b2485,['FHL']
hyfF,1.849255634606533,11.0,2600275.0,"hydrogenase 4, membrane subunit",b2486,['FHL']
hyfG,1.691514595305098,11.0,2601845.0,"hydrogenase 4, subunit",b2487,['FHL']
hyfH,1.6104336329143962,11.0,2603522.0,"hydrogenase 4, Fe-S subunit",b2488,['FHL']
hyfI,1.772886631969321,11.0,2604064.0,"hydrogenase 4, Fe-S subunit",b2489,['FHL']
hyfJ,1.6570874072497346,11.0,2605056.0,putative processing element hydrogenase 4,b2490,['FHL']
hyfR,1.7959548892297352,11.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
focB,1.7246983740334456,11.0,2607292.0,putative formate transporter,b2492,"['FORt2pp', 'FORtppi']"
yfgO,1.9441862844888649,11.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
bepA,1.7684997340275495,11.0,2609452.0,"OM protein maintenance and assembly metalloprotease and chaperone, periplasmic",b2494,
yfgD,1.8566738154889255,11.0,2611200.0,putative oxidoreductase,b2495,
hda,1.8505997153017513,11.0,2611433.0,ATPase regulatory factor involved in DnaA inactivation,b2496,
uraA,1.8780461650930955,11.0,2613248.0,uracil permease,b2497,['URAt2pp']
upp,1.7922872451691334,11.0,2613604.0,uracil phosphoribosyltransferase,b2498,['UPPRT']
purM,1.9643854504135965,11.0,2615296.0,phosphoribosylaminoimidazole synthetase,b2499,['PRAIS']
purN,1.8162804558421535,11.0,2615592.0,phosphoribosylglycinamide formyltransferase 1,b2500,['GARFT']
ppk,1.8186243053766469,11.0,2616402.0,"polyphosphate kinase, component of RNA degradosome",b2501,"['PPK2r', 'PPKr']"
ppx,1.673547592255695,11.0,2618473.0,exopolyphosphatase,b2502,"['PPA', 'PPA2']"
yfgF,1.8206472851291167,11.0,2621440.0,"cyclic-di-GMP phosphodiesterase, anaerobic",b2503,
yfgG,1.460617554097877,11.0,2622648.0,uncharacterized protein,b2504,
yfgH,1.8690914463841908,11.0,2623488.0,outer membrane integrity lipoprotein,b2505,
yfgI,1.7781334552218822,11.0,2623684.0,"nalidixic acid resistance protein, putative periplasmic protein",b2506,
guaA,1.83534546922305,11.0,2624316.0,GMP synthetase (glutamine aminotransferase),b2507,['GMPS2']
guaB,1.814733261549482,11.0,2625962.0,IMP dehydrogenase,b2508,['IMPD']
xseA,1.7501309819173234,11.0,2627590.0,"exonuclease VII, large subunit",b2509,
yfgJ,1.838212389933425,11.0,2629120.0,DUF1407 family protein,b2510,
der,1.909844881453233,11.0,2629632.0,GTPase; multicopy suppressor of ftsJ,b2511,
bamB,2.075645180632069,11.0,2631680.0,BamABCDE complex OM biogenesis lipoprotein,b2512,
yfgM,1.8306040281389246,11.0,2632021.0,ancillary SecYEG translocon subunit; putative anti-RcsB factor,b2513,
hisS,2.007116334329435,11.0,2633728.0,histidyl tRNA synthetase,b2514,['HISTRS']
ispG,1.8035161082183966,11.0,2634044.0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,b2515,['MECDPDH5']
