,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
ypdF,1.524257112196994,30.0,2499025.0,Xaa-Pro aminopeptidase,b2385,
fryB,1.6820365167525946,30.0,2501632.0,putative enzyme IIB component of PTS,b2387,
nupC,1.5101175410844336,30.0,2506752.0,nucleoside (except guanosine) transporter,b2393,"['DCYTt2pp', 'THMDt2pp', 'DADNt2pp', 'ADNt2pp', 'CYTDt2pp', 'URIt2pp', 'DURIt2pp']"
yfeA,1.5173131351316258,30.0,2509121.0,putative diguanylate cyclase,b2395,
yfeD,1.4384151341671598,30.0,2512291.0,DUF1323 family putative DNA-binding protein,b2399,
gltX,1.507062565633222,30.0,2512735.0,glutamyl-tRNA synthetase,b2400,['GLUTRS']
xapB,1.5270432854067448,30.0,2516992.0,xanthosine transporter,b2406,"['THMDt2rpp', 'INSt2rpp', 'CYTDt2rpp', 'XTSNt2rpp', 'ADNt2rpp', 'URIt2rpp']"
yfeN,1.6334217651830414,30.0,2519040.0,putative outer membrane protein,b2408,
yfeR,1.4921192769024647,30.0,2519288.0,transcriptional regulator of yefH,b2409,
yfeH,1.492682014095674,30.0,2521088.0,putative inorganic ion transporter,b2410,
ypeB,1.5248573965377172,30.0,2521299.0,DUF3820 family protein,b4546,
ligA,1.4509233409783728,30.0,2523136.0,"DNA ligase, NAD(+)-dependent",b2411,['NADDP']
zipA,1.511987811958034,30.0,2523605.0,FtsZ stabilizer,b2412,
cysZ,1.6417370981567898,30.0,2525184.0,"sulfate transporter, sulfite inhibited",b2413,
cysK,1.5340024306132214,30.0,2525767.0,"cysteine synthase A, O-acetylserine sulfhydrolase A subunit",b2414,['CYSS']
ptsH,1.7666845064755252,30.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
ptsI,1.5666329851431855,30.0,2527424.0,PEP-protein phosphotransferase of PTS system (enzyme I),b2416,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'CHTBSptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
crr,1.8440862441847763,30.0,2529280.0,glucose-specific enzyme IIA component of PTS,b2417,"['ACMUMptspp', 'GLCptspp', 'TREptspp', 'MALTptspp', 'ACGAptspp', 'SUCptspp']"
pdxK,1.448197293404293,30.0,2529744.0,pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase,b2418,"['PYDXK', 'PYDXNK', 'PYDAMK', 'HMPK1']"
yfeK,1.6427227321202837,30.0,2530700.0,uncharacterized protein,b2419,
yfeS,1.7959526527990415,30.0,2531328.0,WGR domain protein,b2420,
cysA,1.433191788610527,30.0,2533376.0,sulfate/thiosulfate transporter subunit,b2422,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysU,1.3750132896783138,30.0,2535424.0,sulfate/thiosulfate ABC transporter permease,b2424,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysP,1.5425268125704268,30.0,2535870.0,thiosulfate-binding protein,b2425,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
ucpA,1.6051877027535744,30.0,2537472.0,"furfural resistance protein, putative short-chain oxidoreductase",b2426,
murR,1.4928516034095816,30.0,2538110.0,"repressor for murPQ, MurNAc 6-P inducible",b2427,
murQ,1.4142081506451278,30.0,2539520.0,N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase,b2428,['ACM6PH']
murP,1.4378713574543254,30.0,2540031.0,"N-acetylmuramic acid permease, EIIBC component, PTS system",b2429,"['ACMUMptspp', 'SUCptspp']"
yfeW,1.5355156411887074,30.0,2541568.0,penicillin binding protein PBP4B; weak DD-carboxypeptidase activity,b2430,
yfeX,1.565500283429205,30.0,2543616.0,"porphyrinogen oxidase, cytoplasmic",b2431,
yfeY,1.618147858771276,30.0,2543999.0,RpoE-regulated lipoprotein,b2432,
amiA,1.487967830347423,30.0,2545710.0,N-acetylmuramoyl-l-alanine amidase I,b2435,"['AGM4PApp', 'AGM3PApp']"
eutR,1.4085090044803295,30.0,2547712.0,"eut operon transcriptional activator, AraC family",b2437,
eutK,1.491464466469332,30.0,2548586.0,putative ethanol utilization carboxysome structural protein,b2438,
intZ,1.4784717622046968,30.0,2552216.0,CPZ-55 prophage; putative phage integrase,b2442,
yffL,1.8231753104076043,30.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffM,1.6858999485699773,30.0,2554880.0,CPZ-55 prophage; uncharacterized protein,b2444,
yffN,1.4820905315028223,30.0,2554983.0,CPZ-55 prophage; uncharacterized protein,b2445,
yffO,1.6029447883147165,30.0,2555469.0,CPZ-55 prophage; uncharacterized protein,b2446,
yffP,1.540492527546744,30.0,2555904.0,CPZ-55 prophage; uncharacterized protein,b2447,
yffQ,1.89679922055498,30.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
yffR,1.7880195554678806,30.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
eutA,1.488654402999764,30.0,2558839.0,reactivating factor for ethanolamine ammonia lyase,b2451,
eutN,1.4929573332674515,30.0,2565121.0,Ethanolamine catabolic microcompartment shell protein,b2456,
eutQ,1.4744011183303118,30.0,2568192.0,RmlC-like cupin domain protein,b2460,
eutS,1.390752232482928,30.0,2568828.0,putative ethanol utilization carboxysome structural protein,b2462,
maeB,1.4461228423423511,30.0,2569456.0,malic enzyme: putative oxidoreductase/phosphotransacetylase,b2463,['ME2']
talA,1.435482620850101,30.0,2572288.0,transaldolase A,b2464,['TALA']
tktB,1.4788203662591928,30.0,2572994.0,"transketolase 2, thiamine triphosphate-binding",b2465,"['TKT1', 'TKT2']"
ypfG,1.4967177634361701,30.0,2575092.0,DUF1176 family protein,b2466,
nudK,1.5765695921639031,30.0,2576384.0,GDP-mannose pyrophosphatase,b2467,['GDPMNP']
aegA,1.5146196564735717,30.0,2576904.0,"putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit",b2468,
narQ,1.5458759781597313,30.0,2580480.0,sensory histidine kinase in two-component regulatory system with NarP,b2469,
ypfM,1.9177794522747769,30.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yffB,1.9936266231320514,30.0,2584605.0,putative ArsC family reductase,b2471,
dapE,1.3730906419476567,30.0,2584965.0,N-succinyl-diaminopimelate deacylase,b2472,['SDPDS']
ypfN,1.6931389400876486,30.0,2586120.0,"putative membrane protein, UPF0370 family",b4547,
ypfH,1.3853655736624018,30.0,2586624.0,"palmitoyl-CoA esterase activity, uncertain physiological substrate",b2473,
tmcA,1.5374116501854203,30.0,2588672.0,elongator methionine tRNA (ac4C34) acetyltransferase,b2474,
ypfJ,1.5653194228841518,30.0,2589232.0,putative neutral zinc metallopeptidase,b2475,
bamC,1.4106264677583837,30.0,2591189.0,BamABCDE complex OM biogenesis lipoprotein,b2477,
dapA,1.603779645057884,30.0,2592768.0,dihydrodipicolinate synthase,b2478,['DHDPS']
gcvR,1.6664216577610835,30.0,2593264.0,"transcriptional repressor, regulatory protein accessory to GcvA",b2479,
bcp,1.509060209846803,30.0,2593836.0,"peroxiredoxin; thiol peroxidase, thioredoxin-dependent",b2480,['THIORDXi']
hyfA,1.7145321487233172,30.0,2594816.0,"hydrogenase 4, 4Fe-4S subunit",b2481,['FHL']
hyfB,1.4181529958739962,30.0,2596864.0,"hydrogenase 4, membrane subunit",b2482,['FHL']
hyfE,1.5100690975740736,30.0,2599620.0,"hydrogenase 4, membrane subunit",b2485,['FHL']
hyfF,1.4372490271312814,30.0,2600275.0,"hydrogenase 4, membrane subunit",b2486,['FHL']
hyfH,1.4851696382955262,30.0,2603522.0,"hydrogenase 4, Fe-S subunit",b2488,['FHL']
hyfJ,1.4461259831627715,30.0,2605056.0,putative processing element hydrogenase 4,b2490,['FHL']
hyfR,1.4824259829912778,30.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
yfgO,1.4375596283658862,30.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
bepA,1.5315547056617012,30.0,2609452.0,"OM protein maintenance and assembly metalloprotease and chaperone, periplasmic",b2494,
yfgD,1.6965005071529844,30.0,2611200.0,putative oxidoreductase,b2495,
hda,1.5025777505240898,30.0,2611433.0,ATPase regulatory factor involved in DnaA inactivation,b2496,
uraA,1.4046335815297937,30.0,2613248.0,uracil permease,b2497,['URAt2pp']
upp,1.5560006257987606,30.0,2613604.0,uracil phosphoribosyltransferase,b2498,['UPPRT']
purM,1.4922191227446207,30.0,2615296.0,phosphoribosylaminoimidazole synthetase,b2499,['PRAIS']
purN,1.4156961611083398,30.0,2615592.0,phosphoribosylglycinamide formyltransferase 1,b2500,['GARFT']
ppk,1.5632521539746067,30.0,2616402.0,"polyphosphate kinase, component of RNA degradosome",b2501,"['PPK2r', 'PPKr']"
ppx,1.589908304226037,30.0,2618473.0,exopolyphosphatase,b2502,"['PPA', 'PPA2']"
yfgF,1.651697812905369,30.0,2621440.0,"cyclic-di-GMP phosphodiesterase, anaerobic",b2503,
yfgG,1.8107053629884007,30.0,2622648.0,uncharacterized protein,b2504,
yfgH,1.9023443441943892,30.0,2623488.0,outer membrane integrity lipoprotein,b2505,
yfgI,1.5774184929435506,30.0,2623684.0,"nalidixic acid resistance protein, putative periplasmic protein",b2506,
guaB,1.456322317044425,30.0,2625962.0,IMP dehydrogenase,b2508,['IMPD']
xseA,1.6097444156370533,30.0,2627590.0,"exonuclease VII, large subunit",b2509,
yfgJ,1.7679296994918405,30.0,2629120.0,DUF1407 family protein,b2510,
der,1.604224284457161,30.0,2629632.0,GTPase; multicopy suppressor of ftsJ,b2511,
bamB,1.48445018102683,30.0,2631680.0,BamABCDE complex OM biogenesis lipoprotein,b2512,
yfgM,1.6097241211491617,30.0,2632021.0,ancillary SecYEG translocon subunit; putative anti-RcsB factor,b2513,
ispG,1.5184673347293707,30.0,2634044.0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,b2515,['MECDPDH5']
rodZ,1.502594670377686,30.0,2635776.0,MreB assembly cytoskeletal protein,b2516,
ndk,1.4100688739831204,30.0,2637824.0,multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase,b2518,"['NDPK2', 'NDPK4', 'NDPK3', 'NDPK7', 'NDPK8', 'NDPK5', 'NDPK1', 'NDPK6']"
yfhM,1.505948189452319,30.0,2640684.0,bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein,b2520,
sseA,1.388965181588745,30.0,2646016.0,3-mercaptopyruvate sulfurtransferase,b2521,['MCPST']
sseB,1.7780666891879573,30.0,2648064.0,"rhodanase-like enzyme, sulfur transfer from thiosulfate",b2522,
pepB,1.4010716113765178,30.0,2648433.0,aminopeptidase B,b2523,"['AMPTASEPG', 'AMPTASECG']"
fdx,1.5744364896033147,30.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
hscA,1.5074593942875378,30.0,2650443.0,DnaK-like molecular chaperone specific for IscU,b2526,
hscB,1.537043649693568,30.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscU,1.466701050352661,30.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscR,1.544295300029806,30.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
trmJ,1.6026609998940922,30.0,2656256.0,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",b2532,
suhB,1.6179886148544027,30.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
yfhR,1.5457673331930455,30.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.4988072463438153,30.0,2658793.0,stationary phase inducible protein,b2535,
iroK,1.6194394877087304,30.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaR,1.5868590278021264,30.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaE,1.5044488478140712,30.0,2662400.0,"3-phenylpropionate dioxygenase, large (alpha) subunit",b2538,"['PPPNDO', 'CINNDO']"
hcaF,1.49513477538895,30.0,2663748.0,"3-phenylpropionate dioxygenase, small (beta) subunit",b2539,"['PPPNDO', 'CINNDO']"
hcaC,1.4237521691079318,30.0,2664448.0,"3-phenylpropionate dioxygenase, ferredoxin subunit",b2540,"['PPPNDO', 'CINNDO']"
hcaB,1.4703192317459226,30.0,2664583.0,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase",b2541,"['DHPPD', 'DHCIND']"
hcaD,1.519551604191708,30.0,2666496.0,"phenylpropionate dioxygenase, ferredoxin reductase subunit",b2542,"['PPPNDO', 'CINNDO']"
yphA,1.6446734890008121,30.0,2666704.0,DoxX family inner membrane protein,b2543,
yphB,1.559794520512086,30.0,2667174.0,"mutarotase superfamily protein, YphB family",b2544,
yphC,1.5227907811844883,30.0,2668544.0,putative Zn-dependent NAD(P)-binding oxidoreductase,b2545,
yphE,1.4333632219936618,30.0,2670592.0,putative sugar ABC transporter ATPase,b2547,
yphF,1.6023079586780204,30.0,2672640.0,putative sugar ABC transporter periplasmic binding protein,b2548,
yphG,1.5508336617075293,30.0,2672822.0,DUF4380 domain-containing TPR repeat protein,b2549,
yphH,1.468361886928166,30.0,2676736.0,putative DNA-binding transcriptional regulator,b2550,
glyA,1.4847304136995947,30.0,2678784.0,serine hydroxymethyltransferase,b2551,"['THFAT', 'ALATA_D2', 'ALATA_L2', 'THRAi', 'GHMT2r', 'THRA2i']"
hmp,1.5437817195770414,30.0,2679193.0,fused nitric oxide dioxygenase/dihydropteridine reductase 2,b2552,"['NODOy', 'NODOx']"
glnB,1.6664955852055459,30.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
glrR,1.497863628366041,30.0,2680832.0,response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,b2554,
yfhG,1.416122388821871,30.0,2682151.0,putative outer membrane protein modulating the QseEF response,b2555,
glrK,1.526988755553115,30.0,2683029.0,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,b2556,
purL,1.4315267028132312,30.0,2686976.0,phosphoribosylformyl-glycineamide synthetase,b2557,['PRFGS']
mltF,1.5429356112585637,30.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
tadA,1.6399690767070605,30.0,2691072.0,tRNA-specific adenosine deaminase,b2559,
yfhH,1.5125326031855184,30.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,1.879845327213894,30.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,1.9104973728850134,30.0,2693504.0,toxic membrane protein,b4687,
acpS,1.8231391384774542,30.0,2693976.0,holo-[acyl-carrier-protein] synthase 1,b2563,['ACPS1']
pdxJ,1.437326279655354,30.0,2694356.0,pyridoxine 5'-phosphate synthase,b2564,['PDX5PS']
recO,1.4719416609447908,30.0,2695168.0,gap repair protein,b2565,
rnc,1.5571661176542806,30.0,2697216.0,RNase III,b2567,
lepB,1.5402257783639575,30.0,2697693.0,leader peptidase (signal peptidase I),b2568,
lepA,1.3576636374741449,30.0,2698683.0,"back-translocating elongation factor EF4, GTPase",b2569,
rseC,1.47008526552444,30.0,2700680.0,SoxR iron-sulfur cluster reduction factor component,b2570,
rseB,1.5368935579981835,30.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.4751310345767183,30.0,2702112.0,anti-sigma factor,b2572,
rpoE,1.5115348566452138,30.0,2703360.0,RNA polymerase sigma E factor,b2573,
nadB,1.5051749636886815,30.0,2703778.0,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",b2574,"['ASPO6', 'ASPO5', 'ASPO4', 'ASPO3']"
trmN,1.5304641453267893,30.0,2705408.0,tRNA1(Val) (adenine(37)-N6)-methyltransferase,b2575,
srmB,1.5461762133121033,30.0,2707456.0,ATP-dependent RNA helicase,b2576,
yfiE,1.6109470647465356,30.0,2707797.0,putative DNA-binding transcriptional regulator,b2577,
eamB,1.4933971933491936,30.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,1.6286697605400664,30.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
ung,1.6184467029267473,30.0,2710112.0,uracil-DNA-glycosylase,b2580,
yfiF,1.427092963168738,30.0,2711552.0,putative methyltransferase,b2581,
trxC,1.7656850271144984,30.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
yfiP,1.5102415437474477,30.0,2712581.0,DTW domain protein,b2583,
pka,1.4909934726137457,30.0,2713311.0,protein lysine acetyltransferase,b2584,
pssA,1.5681442420411684,30.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
yfiM,1.568506524056864,30.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.5955879207113086,30.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
clpB,1.4242606703664353,30.0,2724958.0,protein disaggregation chaperone,b2592,
yfiH,1.5061993064990353,30.0,2727936.0,UPF0124 family protein,b2593,
rluD,1.4858988728978078,30.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
bamD,1.6356014331578594,30.0,2729984.0,BamABCDE complex OM biogenesis lipoprotein,b2595,
raiA,1.5789610938062897,30.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.9085791549829325,30.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.6002309609941257,30.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
aroF,1.5111764485584152,30.0,2734080.0,"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible",b2601,['DDPA']
yfiL,1.6740891749979192,30.0,2734718.0,lipoprotein,b2602,
yfiR,1.72734568241945,30.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.5987221337471809,30.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,1.529623852748543,30.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
trmD,1.4248799586385514,30.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rpsP,1.5550820132282617,30.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ffh,1.4604724414247872,30.0,2740224.0,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),b2610,
ypjD,1.4302085372644833,30.0,2741320.0,cytochrome c assembly protein family inner membrane protein,b2611,
grpE,1.4672904729480767,30.0,2743473.0,heat shock protein,b2614,
nadK,1.4894560864520512,30.0,2744320.0,NAD kinase,b2615,['NADK']
recN,1.5327062130493243,30.0,2745153.0,recombination and repair protein,b2616,
bamE,1.6490327973859353,30.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.7136921712199642,30.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.645751380806126,30.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.4981343237298517,30.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,1.4587200187110816,30.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,1.954963844301932,30.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,1.7370828224735284,30.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,2.294081330617109,30.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,2.094566026074042,30.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.6514670246397551,30.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.5591076343258825,30.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.45567068658245,30.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,1.7476431424068604,30.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.67643404928042,30.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.5914119521112158,30.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjQ,1.42228678362919,30.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,1.46296329729927,30.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.3530145975726604,30.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.6762242644853544,30.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.7180157083866643,30.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,1.5571247707759743,30.0,2765360.0,No_gene_product,b2638,
yfjV,1.471611893787695,30.0,2765525.0,No_gene_product,b2641,
yfjW,2.1729665025013936,30.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,1.5722630633170591,30.0,2768903.0,No_gene_product,b4644,
yfjX,1.5712202031642288,30.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
ypjJ,1.4672846531612562,30.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.616746793134956,30.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,1.614479632588906,30.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.5702791241531286,30.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,1.7604093321639307,30.0,2776576.0,No_gene_product,b2648,
ypjC,2.302751784505362,30.0,2777088.0,No_gene_product,b2650,
ygaQ,2.129611857601186,30.0,2779755.0,No_gene_product,b4462,
csiD,1.4990457362760188,30.0,2783232.0,carbon starvation protein,b2659,
lhgO,1.397458372099029,30.0,2783340.0,L-2-hydroxyglutarate oxidase,b2660,
gabD,1.4430303120358916,30.0,2785280.0,"succinate-semialdehyde dehydrogenase I, NADP-dependent",b2661,['SSALy']
gabT,1.4120070422219433,30.0,2787328.0,"4-aminobutyrate aminotransferase, PLP-dependent",b2662,['ABTA']
gabP,1.5172906392852108,30.0,2787611.0,gamma-aminobutyrate transporter,b2663,['ABUTt2pp']
csiR,1.384152311233457,30.0,2789376.0,transcriptional repressor of csiD,b2664,
yqaE,1.6845320683396772,30.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.668303418856209,30.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaP,1.779898153720001,30.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
stpA,1.7089248402479535,30.0,2791449.0,"DNA binding protein, nucleoid-associated",b2669,
alaE,1.7386288614655692,30.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaC,1.621892968133057,30.0,2793008.0,uncharacterized protein,b2671,
ygaM,1.5160779786550296,30.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdH,1.5348788652735268,30.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
nrdI,1.463030890261848,30.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
nrdE,1.4300363700632994,30.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
nrdF,1.6905707118122038,30.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proV,1.646994886629978,30.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,1.440885551571835,30.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.5207476337115438,30.0,2801674.0,No_gene_product,b2681,
ygaZ,1.5801977439684716,30.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,['VALt2rpp']
ygaH,1.6281585052584893,30.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,['VALt2rpp']
mprA,1.6592304157886781,30.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.4200639864822577,30.0,2805760.0,multidrug efflux system,b2685,
luxS,1.7332288799597277,30.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
gshA,1.6298994141093202,30.0,2808241.0,glutamate-cysteine ligase,b2688,['GLUCYS']
yqaA,1.5497567626580757,30.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,1.562569750283609,30.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,1.7042445576744452,30.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.4602393532840117,30.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.5386814354441833,30.0,2815497.0,regulatory protein for RecA,b2698,
recA,1.5750606539894823,30.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,1.7205617896089938,30.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
mltB,1.5912110200860246,30.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.608498338016464,30.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.6021867369543645,30.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlB,1.4365165291051,30.0,2820720.0,glucitol/sorbitol-specific enzyme IIA component of PTS,b2704,['SBTptspp']
srlD,1.4269517576992286,30.0,2821095.0,sorbitol-6-phosphate dehydrogenase,b2705,['SBTPD']
srlM,1.6635595825835843,30.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,1.468955365079128,30.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
srlQ,1.4768908800416078,30.0,2823171.0,D-arabinose 5-phosphate isomerase,b2708,['A5PISO']
norR,1.5272786527846762,30.0,2824133.0,anaerobic nitric oxide reductase DNA-binding transcriptional activator,b2709,
norV,1.5173091691063538,30.0,2826240.0,anaerobic nitric oxide reductase flavorubredoxin,b2710,['NHFRBO']
