,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
emrK,1.742334197895896,14.0,2476032.0,multidrug resistance efflux pump membrane fusion protein,b2368,
evgA,1.620439986429117,14.0,2477233.0,response regulator in two-component regulatory system with EvgS,b2369,
evgS,1.7067239389714752,14.0,2477852.0,hybrid sensory histidine kinase in two-component regulatory system with EvgA,b2370,
yfdE,1.6346115437454958,14.0,2482176.0,acetyl-CoA:oxalate CoA-transferase,b2371,
yfdV,1.6430792701781936,14.0,2482720.0,putative transporter,b2372,
oxc,1.5721850161699957,14.0,2483734.0,"oxalyl CoA decarboxylase, ThDP-dependent",b2373,['OXCDC']
frc,1.6417678233750683,14.0,2486272.0,"formyl-CoA transferase, NAD(P)-binding",b2374,['FORCT']
yfdX,1.6313898687837003,14.0,2487245.0,uncharacterized protein,b2375,
ypdI,1.7072419838116648,14.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
yfdY,1.7811907730312175,14.0,2488528.0,DUF2545 family putative inner membrane protein,b2377,
ypdK,1.6264233307457168,14.0,2490399.0,inner membrane protein,b4680,
ypdA,1.58539904789322,14.0,2492149.0,sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system,b2380,
ypdB,1.427665551278475,14.0,2494464.0,response regulator activating yhjX; pyruvate-responsive YpdAB two-component system,b2381,
ypdC,1.4361305049543762,14.0,2494608.0,putative DNA-binding protein,b2382,
fryA,1.4758494176140244,14.0,2495468.0,"putative PTS enzyme: Hpr, enzyme I and IIA components",b2383,
ypdF,1.7031486412868908,14.0,2499025.0,Xaa-Pro aminopeptidase,b2385,
fryC,1.413356748293081,14.0,2500608.0,putative enzyme IIC component of PTS,b2386,
fryB,1.4696329807345831,14.0,2501632.0,putative enzyme IIB component of PTS,b2387,
yfeO,1.4685806609463081,14.0,2503108.0,putative ion channel protein,b2389,
ypeC,1.647038053976045,14.0,2504704.0,DUF2502 family putative periplasmic protein,b2390,
mntH,1.5198917025233871,14.0,2504946.0,manganese/divalent cation transporter,b2392,"['MNt2pp', 'FE2t2pp']"
nupC,1.8722701579569336,14.0,2506752.0,nucleoside (except guanosine) transporter,b2393,"['DCYTt2pp', 'THMDt2pp', 'DADNt2pp', 'ADNt2pp', 'CYTDt2pp', 'URIt2pp', 'DURIt2pp']"
yfeA,1.622136257654589,14.0,2509121.0,putative diguanylate cyclase,b2395,
yfeC,1.7999652262850865,14.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeD,1.6019071979674617,14.0,2512291.0,DUF1323 family putative DNA-binding protein,b2399,
gltX,1.634103829818402,14.0,2512735.0,glutamyl-tRNA synthetase,b2400,['GLUTRS']
xapR,1.4037185066232327,14.0,2514951.0,transcriptional activator of xapAB,b2405,
xapB,1.5152920157410625,14.0,2516992.0,xanthosine transporter,b2406,"['THMDt2rpp', 'INSt2rpp', 'CYTDt2rpp', 'XTSNt2rpp', 'ADNt2rpp', 'URIt2rpp']"
xapA,1.6015443379119918,14.0,2517403.0,purine nucleoside phosphorylase 2; nicotinamide 1-beta-D-riboside synthase,b2407,"['PUNP6', 'PUNP7', 'PUNP3', 'PUNP5', 'PUNP4']"
yfeN,1.629691612320191,14.0,2519040.0,putative outer membrane protein,b2408,
yfeR,1.43401354655847,14.0,2519288.0,transcriptional regulator of yefH,b2409,
yfeH,1.6751010247849232,14.0,2521088.0,putative inorganic ion transporter,b2410,
ypeB,1.8918350330696079,14.0,2521299.0,DUF3820 family protein,b4546,
ligA,1.6393942576197817,14.0,2523136.0,"DNA ligase, NAD(+)-dependent",b2411,['NADDP']
zipA,1.507610096321393,14.0,2523605.0,FtsZ stabilizer,b2412,
cysZ,1.5777849317250998,14.0,2525184.0,"sulfate transporter, sulfite inhibited",b2413,
cysK,1.517378075137603,14.0,2525767.0,"cysteine synthase A, O-acetylserine sulfhydrolase A subunit",b2414,['CYSS']
ptsI,1.612271087614868,14.0,2527424.0,PEP-protein phosphotransferase of PTS system (enzyme I),b2416,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'CHTBSptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
crr,1.5190894358598692,14.0,2529280.0,glucose-specific enzyme IIA component of PTS,b2417,"['ACMUMptspp', 'GLCptspp', 'TREptspp', 'MALTptspp', 'ACGAptspp', 'SUCptspp']"
pdxK,1.5952505346569799,14.0,2529744.0,pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase,b2418,"['PYDXK', 'PYDXNK', 'PYDAMK', 'HMPK1']"
yfeK,1.6528492737647063,14.0,2530700.0,uncharacterized protein,b2419,
yfeS,1.5945162106278497,14.0,2531328.0,WGR domain protein,b2420,
cysM,1.563954163190051,14.0,2532030.0,cysteine synthase B (O-acetylserine sulfhydrolase B),b2421,['CYSS']
cysW,1.5431066840199534,14.0,2534162.0,sulfate/thiosulfate ABC transporter permease,b2423,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysU,1.5558973938160068,14.0,2535424.0,sulfate/thiosulfate ABC transporter permease,b2424,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysP,1.4331647344351321,14.0,2535870.0,thiosulfate-binding protein,b2425,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
ucpA,1.5454524008702724,14.0,2537472.0,"furfural resistance protein, putative short-chain oxidoreductase",b2426,
murR,1.3814498971422293,14.0,2538110.0,"repressor for murPQ, MurNAc 6-P inducible",b2427,
murQ,1.4230847195786545,14.0,2539520.0,N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase,b2428,['ACM6PH']
murP,1.4676254902076526,14.0,2540031.0,"N-acetylmuramic acid permease, EIIBC component, PTS system",b2429,"['ACMUMptspp', 'SUCptspp']"
yfeW,1.586206891955888,14.0,2541568.0,penicillin binding protein PBP4B; weak DD-carboxypeptidase activity,b2430,
yfeX,1.6278061029500897,14.0,2543616.0,"porphyrinogen oxidase, cytoplasmic",b2431,
yfeY,1.5110534811640102,14.0,2543999.0,RpoE-regulated lipoprotein,b2432,
yfeZ,1.343188267534368,14.0,2544635.0,inner membrane protein,b2433,
amiA,1.4727816555490059,14.0,2545710.0,N-acetylmuramoyl-l-alanine amidase I,b2435,"['AGM4PApp', 'AGM3PApp']"
hemF,1.60353261979622,14.0,2546583.0,coproporphyrinogen III oxidase,b2436,['CPPPGO']
eutR,1.4845257845648288,14.0,2547712.0,"eut operon transcriptional activator, AraC family",b2437,
eutK,1.5203710573770124,14.0,2548586.0,putative ethanol utilization carboxysome structural protein,b2438,
eutL,1.5857428691800506,14.0,2549099.0,putative ethanol utilization carboxysome structural protein,b2439,
eutC,1.6806524506949674,14.0,2549768.0,"ethanolamine ammonia-lyase, small subunit (light chain)",b2440,['ETHAAL']
eutB,1.5124479226418026,14.0,2551808.0,"ethanolamine ammonia-lyase, large subunit, heavy chain",b2441,['ETHAAL']
intZ,1.6459945864142027,14.0,2552216.0,CPZ-55 prophage; putative phage integrase,b2442,
yffL,1.7678573698344613,14.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffM,1.7616631658677786,14.0,2554880.0,CPZ-55 prophage; uncharacterized protein,b2444,
yffN,1.8281199375472297,14.0,2554983.0,CPZ-55 prophage; uncharacterized protein,b2445,
yffO,1.4661316624764031,14.0,2555469.0,CPZ-55 prophage; uncharacterized protein,b2446,
yffP,1.6304747169962066,14.0,2555904.0,CPZ-55 prophage; uncharacterized protein,b2447,
yffQ,1.8535335503709738,14.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
yffR,1.5188492998090992,14.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
yffS,1.7268177758650727,14.0,2557952.0,CPZ-55 prophage; uncharacterized protein,b2450,
eutA,1.4700231227364515,14.0,2558839.0,reactivating factor for ethanolamine ammonia lyase,b2451,
eutJ,1.4788085016605639,14.0,2562859.0,"ethanolamine utilization protein, HSP70/actin superfamily protein",b2454,
eutN,1.5288066935770799,14.0,2565121.0,Ethanolamine catabolic microcompartment shell protein,b2456,
eutM,1.4686897199973394,14.0,2565632.0,"ethanolamine utilization protein, putative carboxysome structural protein",b2457,
eutT,1.391785959526281,14.0,2566860.0,cobalamin adenosyltransferase involved in ethanolamine utilization,b2459,
eutS,1.506174508670096,14.0,2568828.0,putative ethanol utilization carboxysome structural protein,b2462,
talA,1.7996324851627576,14.0,2572288.0,transaldolase A,b2464,['TALA']
tktB,1.4616598524438542,14.0,2572994.0,"transketolase 2, thiamine triphosphate-binding",b2465,"['TKT1', 'TKT2']"
ypfG,1.5806660369865586,14.0,2575092.0,DUF1176 family protein,b2466,
nudK,1.5188628121375014,14.0,2576384.0,GDP-mannose pyrophosphatase,b2467,['GDPMNP']
aegA,1.5350058824916728,14.0,2576904.0,"putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit",b2468,
narQ,1.569962556460902,14.0,2580480.0,sensory histidine kinase in two-component regulatory system with NarP,b2469,
acrD,1.5074759348590832,14.0,2580953.0,aminoglycoside/multidrug efflux system,b2470,"['TTRCYCtpp', 'NOVBCNtpp', 'MINCYCtpp', 'DOXRBCNtpp', 'RFAMPtpp', 'CMtpp', 'FUSAtpp']"
ypfM,1.6035992594205273,14.0,2584192.0,stress-induced small enterobacterial protein,b4606,
dapE,1.6283285859619443,14.0,2584965.0,N-succinyl-diaminopimelate deacylase,b2472,['SDPDS']
ypfN,1.8887857695406907,14.0,2586120.0,"putative membrane protein, UPF0370 family",b4547,
ypfH,1.5608472948630234,14.0,2586624.0,"palmitoyl-CoA esterase activity, uncertain physiological substrate",b2473,
tmcA,1.5292603785193493,14.0,2588672.0,elongator methionine tRNA (ac4C34) acetyltransferase,b2474,
ypfJ,1.7420708454287028,14.0,2589232.0,putative neutral zinc metallopeptidase,b2475,
purC,1.5525422472636234,14.0,2590720.0,phosphoribosylaminoimidazole-succinocarboxamide synthetase,b2476,['PRASCSi']
bamC,1.6227327993778387,14.0,2591189.0,BamABCDE complex OM biogenesis lipoprotein,b2477,
dapA,1.5600324678347914,14.0,2592768.0,dihydrodipicolinate synthase,b2478,['DHDPS']
gcvR,1.7578992099456303,14.0,2593264.0,"transcriptional repressor, regulatory protein accessory to GcvA",b2479,
bcp,1.747730261505741,14.0,2593836.0,"peroxiredoxin; thiol peroxidase, thioredoxin-dependent",b2480,['THIORDXi']
hyfA,1.7941748364727186,14.0,2594816.0,"hydrogenase 4, 4Fe-4S subunit",b2481,['FHL']
hyfB,1.5000302179010232,14.0,2596864.0,"hydrogenase 4, membrane subunit",b2482,['FHL']
hyfC,1.4567348063826586,14.0,2597205.0,"hydrogenase 4, membrane subunit",b2483,['FHL']
hyfF,1.5158933893620277,14.0,2600275.0,"hydrogenase 4, membrane subunit",b2486,['FHL']
hyfG,1.4931171146576057,14.0,2601845.0,"hydrogenase 4, subunit",b2487,['FHL']
hyfJ,1.7047067807130243,14.0,2605056.0,putative processing element hydrogenase 4,b2490,['FHL']
hyfR,1.6517440292773902,14.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
focB,1.4626220156892136,14.0,2607292.0,putative formate transporter,b2492,"['FORt2pp', 'FORtppi']"
yfgO,1.5620497360363257,14.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
yfgD,1.6267148791020603,14.0,2611200.0,putative oxidoreductase,b2495,
hda,1.495568312054182,14.0,2611433.0,ATPase regulatory factor involved in DnaA inactivation,b2496,
uraA,1.4269558250471261,14.0,2613248.0,uracil permease,b2497,['URAt2pp']
purM,1.5977186977755642,14.0,2615296.0,phosphoribosylaminoimidazole synthetase,b2499,['PRAIS']
ppk,1.6089552136956176,14.0,2616402.0,"polyphosphate kinase, component of RNA degradosome",b2501,"['PPK2r', 'PPKr']"
ppx,1.4781744758638424,14.0,2618473.0,exopolyphosphatase,b2502,"['PPA', 'PPA2']"
yfgF,1.5753901184546368,14.0,2621440.0,"cyclic-di-GMP phosphodiesterase, anaerobic",b2503,
yfgH,1.5173611334647568,14.0,2623488.0,outer membrane integrity lipoprotein,b2505,
yfgI,1.5059444433004643,14.0,2623684.0,"nalidixic acid resistance protein, putative periplasmic protein",b2506,
guaA,1.6381470270086833,14.0,2624316.0,GMP synthetase (glutamine aminotransferase),b2507,['GMPS2']
guaB,1.520047786285217,14.0,2625962.0,IMP dehydrogenase,b2508,['IMPD']
xseA,1.5252453880254782,14.0,2627590.0,"exonuclease VII, large subunit",b2509,
yfgJ,1.7274934276115197,14.0,2629120.0,DUF1407 family protein,b2510,
der,1.7212770658481453,14.0,2629632.0,GTPase; multicopy suppressor of ftsJ,b2511,
bamB,1.469759805567593,14.0,2631680.0,BamABCDE complex OM biogenesis lipoprotein,b2512,
hisS,1.552711086311763,14.0,2633728.0,histidyl tRNA synthetase,b2514,['HISTRS']
rodZ,1.5509238895235014,14.0,2635776.0,MreB assembly cytoskeletal protein,b2516,
yfhM,1.4721565287476233,14.0,2640684.0,bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein,b2520,
pepB,1.4787223643710803,14.0,2648433.0,aminopeptidase B,b2523,"['AMPTASEPG', 'AMPTASECG']"
iscX,1.6773790210857809,14.0,2649894.0,Fe(2+) donor and activity modulator for cysteine desulfurase,b2524,
fdx,1.5588763365540548,14.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
hscA,1.4887556684602736,14.0,2650443.0,DnaK-like molecular chaperone specific for IscU,b2526,
hscB,1.6187907691244938,14.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscA,1.5564054477063578,14.0,2653184.0,FeS cluster assembly protein,b2528,"['I2FE2ST', 'I4FE4ST']"
iscU,1.6707948596630031,14.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscS,1.702309202925453,14.0,2654208.0,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",b2530,"['ICYSDS', 'I2FE2SS2', 'MOADSUx', 'I2FE2SS', 'I2FE2SR', 'THZPSN3']"
iscR,1.5354505338052837,14.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
suhB,1.590641830977825,14.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
yfhR,1.5517737989643101,14.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.557190106306383,14.0,2658793.0,stationary phase inducible protein,b2535,
iroK,1.8153996744484726,14.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaR,1.5627833309418122,14.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaE,1.5302490689806711,14.0,2662400.0,"3-phenylpropionate dioxygenase, large (alpha) subunit",b2538,"['PPPNDO', 'CINNDO']"
hcaF,1.8098724901596783,14.0,2663748.0,"3-phenylpropionate dioxygenase, small (beta) subunit",b2539,"['PPPNDO', 'CINNDO']"
hcaC,1.3513207929007456,14.0,2664448.0,"3-phenylpropionate dioxygenase, ferredoxin subunit",b2540,"['PPPNDO', 'CINNDO']"
hcaB,1.4301945348068528,14.0,2664583.0,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase",b2541,"['DHPPD', 'DHCIND']"
hcaD,1.5613988033182318,14.0,2666496.0,"phenylpropionate dioxygenase, ferredoxin reductase subunit",b2542,"['PPPNDO', 'CINNDO']"
yphB,1.5573920652827262,14.0,2667174.0,"mutarotase superfamily protein, YphB family",b2544,
yphC,1.480345603437741,14.0,2668544.0,putative Zn-dependent NAD(P)-binding oxidoreductase,b2545,
yphF,1.3791659442159347,14.0,2672640.0,putative sugar ABC transporter periplasmic binding protein,b2548,
yphG,1.5217910495138625,14.0,2672822.0,DUF4380 domain-containing TPR repeat protein,b2549,
glyA,1.5005872339492672,14.0,2678784.0,serine hydroxymethyltransferase,b2551,"['THFAT', 'ALATA_D2', 'ALATA_L2', 'THRAi', 'GHMT2r', 'THRA2i']"
hmp,1.432605046856872,14.0,2679193.0,fused nitric oxide dioxygenase/dihydropteridine reductase 2,b2552,"['NODOy', 'NODOx']"
glnB,1.6249158303949638,14.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
glrR,1.4442341544992052,14.0,2680832.0,response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,b2554,
yfhG,1.4174080091072152,14.0,2682151.0,putative outer membrane protein modulating the QseEF response,b2555,
glrK,1.7280382578732745,14.0,2683029.0,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,b2556,
mltF,1.5052562190494312,14.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
tadA,1.3479054009406792,14.0,2691072.0,tRNA-specific adenosine deaminase,b2559,
pgpC,1.4639578127120543,14.0,2691273.0,"phosphatidylglycerophosphatase C, membrane bound",b2560,
yfhH,1.53697346931103,14.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,1.509559834412299,14.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,1.4020236513948567,14.0,2693504.0,toxic membrane protein,b4687,
recO,1.4790294394830874,14.0,2695168.0,gap repair protein,b2565,
era,1.6780111160692315,14.0,2695839.0,"membrane-associated, 16S rRNA-binding GTPase",b2566,
lepB,1.47107995882963,14.0,2697693.0,leader peptidase (signal peptidase I),b2568,
lepA,1.4872548053333292,14.0,2698683.0,"back-translocating elongation factor EF4, GTPase",b2569,
rseC,1.6750077818421285,14.0,2700680.0,SoxR iron-sulfur cluster reduction factor component,b2570,
rseB,1.7099800712782978,14.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.6850995967218991,14.0,2702112.0,anti-sigma factor,b2572,
rpoE,1.7274760735426897,14.0,2703360.0,RNA polymerase sigma E factor,b2573,
nadB,1.5909532821008223,14.0,2703778.0,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",b2574,"['ASPO6', 'ASPO5', 'ASPO4', 'ASPO3']"
trmN,1.9195259344245912,14.0,2705408.0,tRNA1(Val) (adenine(37)-N6)-methyltransferase,b2575,
yfiE,1.5183804398569618,14.0,2707797.0,putative DNA-binding transcriptional regulator,b2577,
eamB,1.505282013701697,14.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,1.6668236029819101,14.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
trxC,1.6006718759241787,14.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
yfiP,1.439909247059303,14.0,2712581.0,DTW domain protein,b2583,
pka,1.514994009117684,14.0,2713311.0,protein lysine acetyltransferase,b2584,
pssA,1.8155796094758905,14.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
yfiM,1.6901937490062828,14.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.589216527803687,14.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
clpB,1.635828022480319,14.0,2724958.0,protein disaggregation chaperone,b2592,
yfiH,1.4915463698273865,14.0,2727936.0,UPF0124 family protein,b2593,
rluD,1.6755585904340935,14.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
bamD,1.4839912922685567,14.0,2729984.0,BamABCDE complex OM biogenesis lipoprotein,b2595,
raiA,2.0635485768997746,14.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.9745112433374536,14.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.6516553396585154,14.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
tyrA,1.61443844376722,14.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"['CHORM', 'PPND']"
aroF,1.4984535521983777,14.0,2734080.0,"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible",b2601,['DDPA']
yfiL,1.4919355561578684,14.0,2734718.0,lipoprotein,b2602,
yfiR,1.5182278337808899,14.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.5751309829962445,14.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,1.8262775301186507,14.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
rplS,1.8568327041851935,14.0,2737541.0,50S ribosomal subunit protein L19,b2606,
trmD,1.5743025542734759,14.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rimM,1.9632470302021385,14.0,2738728.0,ribosome maturation factor,b2608,
rpsP,1.8258855616631735,14.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ffh,1.5416871586814036,14.0,2740224.0,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),b2610,
ypjD,1.5320487491630441,14.0,2741320.0,cytochrome c assembly protein family inner membrane protein,b2611,
yfjD,1.5849279318163645,14.0,2742272.0,UPF0053 family inner membrane protein,b4461,
grpE,1.5514411322592363,14.0,2743473.0,heat shock protein,b2614,
nadK,1.8770710490734055,14.0,2744320.0,NAD kinase,b2615,['NADK']
recN,1.5570486550709346,14.0,2745153.0,recombination and repair protein,b2616,
bamE,1.8398674168899454,14.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.657780880766008,14.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.7889910085807934,14.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.503737609365076,14.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,1.8410403454413464,14.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,1.814592791850083,14.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,1.7692116313847728,14.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,1.4791657120008785,14.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,1.974533662469435,14.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.9355501701792976,14.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.7810861406244685,14.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.9038296986355663,14.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,1.9351923525746102,14.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.39008106639358,14.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjQ,1.7332929800736496,14.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,1.8716336534565898,14.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.8694312582131385,14.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.6922524731355908,14.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.5850298718011002,14.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,2.0436804783834406,14.0,2765360.0,No_gene_product,b2638,
yfjV,1.546690266475691,14.0,2765525.0,No_gene_product,b2641,
yfjW,1.4513740605752325,14.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
yfjX,1.7366482093331232,14.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.8033986156243884,14.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.8534269838075828,14.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.861367298659638,14.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,2.150854455989032,14.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.7211843200892207,14.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,1.5737363777778977,14.0,2776576.0,No_gene_product,b2648,
ypjC,1.470178510730651,14.0,2777088.0,No_gene_product,b2650,
ygaQ,1.5155966885734973,14.0,2779755.0,No_gene_product,b4462,
csiD,1.6141609244171171,14.0,2783232.0,carbon starvation protein,b2659,
lhgO,1.4503688871141198,14.0,2783340.0,L-2-hydroxyglutarate oxidase,b2660,
csiR,1.4974014042838972,14.0,2789376.0,transcriptional repressor of csiD,b2664,
ygaU,1.6967447942958083,14.0,2789695.0,uncharacterized protein,b2665,
yqaE,1.7121354041322483,14.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.714454274455426,14.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaM,1.5202012841370791,14.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdI,1.4557231361644831,14.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
nrdE,1.4586528339247486,14.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
nrdF,1.496627043745648,14.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proV,1.6229822915417034,14.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proW,1.4810187209129126,14.0,2799616.0,glycine betaine/proline ABC transporter permease,b2678,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,1.6926967894434481,14.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.5621165175653893,14.0,2801674.0,No_gene_product,b2681,
ygaZ,1.5495947516855384,14.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,['VALt2rpp']
ygaH,1.6076065618286384,14.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,['VALt2rpp']
mprA,1.6406054287576881,14.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.48396302519568,14.0,2805760.0,multidrug efflux system,b2685,
emrB,1.5469745768979815,14.0,2805974.0,multidrug efflux system protein,b2686,
luxS,1.745018615631823,14.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
gshA,1.5877468291382772,14.0,2808241.0,glutamate-cysteine ligase,b2688,['GLUCYS']
yqaA,1.4396605409972185,14.0,2809870.0,COG1238 family inner membrane protein,b2689,
csrA,1.6799634321295644,14.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.7178661738291232,14.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.4087397106709187,14.0,2815497.0,regulatory protein for RecA,b2698,
