,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
yjfZ,1.430105156899275,132.0,4416444.0,uncharacterized protein,b4204,
ytfA,1.3538540345164674,132.0,4417536.0,No_gene_product,b4205,
ytfI,1.5334590489186286,133.0,4427776.0,uncharacterized protein,b4215,
ytfP,1.481676107606879,134.0,4438016.0,GGCT-like protein,b4222,
mgtL,1.4055573289634655,135.0,4457247.0,regulatory leader peptide for mgtA,b4702,
pyrL,1.3360830825300076,135.0,4462215.0,pyrBI operon leader peptide,b4246,
tabA,1.360176232041897,135.0,4464678.0,"biofilm modulator regulated by toxins; DUF386 family protein, cupin superfamily protein",b4252,
yjgL,2.167683899272008,135.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
yjgN,1.7403801603188764,135.0,4469546.0,DUF898 family inner membrane protein,b4257,
yjhC,1.4452150002249795,136.0,4495360.0,GFO/IDH/MOCA family putative oxidoreductase. NAD(P)-dependent,b4280,
ythA,1.9483526541101563,136.0,4496384.0,uncharacterized protein,b4655,
yjhI,1.3650796403527683,137.0,4514831.0,putative DNA-binding transcriptional regulator,b4299,
sgcB,1.4020618745810407,138.0,4520071.0,putative enzyme IIB component of PTS,b4565,
yjhY,1.3605939399310039,138.0,4521984.0,No_gene_product,b4656,
yjhZ,1.572616715500126,138.0,4524246.0,No_gene_product,b4657,
nanC,1.5184806380902267,138.0,4528601.0,N-acetylnuraminic acid outer membrane channel protein,b4311,frozenset({<Reaction ACNAMtex at 0x7fcfa6be5240>})
yjiC,1.5462240544459833,139.0,4545306.0,uncharacterized protein,b4325,
iraD,1.3723914303014866,139.0,4546809.0,"RpoS stabilzer after DNA damage, anti-RssB factor",b4326,
yjiS,1.377286872375414,140.0,4561567.0,DUF1127 family protein,b4341,
mcrC,1.4289476554847587,140.0,4567040.0,"5-methylcytosine-specific restriction enzyme McrBC, subunit McrC",b4345,
mcrB,1.4513546530278831,140.0,4567774.0,"5-methylcytosine-specific restriction enzyme McrBC, subunit McrB",b4346,
yjjQ,1.4156845265362714,141.0,4593664.0,putative transcriptional regulator,b4365,
