,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
nupC,1.7220492565519154,21.0,2506752.0,nucleoside (except guanosine) transporter,b2393,"frozenset({<Reaction THMDt2pp at 0x7fcfa65a1e10>, <Reaction ADNt2pp at 0x7fcfa6c09240>, <Reaction CYTDt2pp at 0x7fcfa6aa7940>, <Reaction DCYTt2pp at 0x7fcfa6abfe80>, <Reaction URIt2pp at 0x7fcfa6594898>, <Reaction DADNt2pp at 0x7fcfa6aa7eb8>, <Reaction DURIt2pp at 0x7fcfa6a86eb8>})"
yfeC,1.613613940797638,21.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
xapA,1.4952945041363317,21.0,2517403.0,purine nucleoside phosphorylase 2; nicotinamide 1-beta-D-riboside synthase,b2407,"frozenset({<Reaction PUNP7 at 0x7fcfa6681908>, <Reaction PUNP3 at 0x7fcfa6681630>, <Reaction PUNP5 at 0x7fcfa6681940>, <Reaction PUNP4 at 0x7fcfa66819b0>, <Reaction PUNP6 at 0x7fcfa66819e8>})"
yfeN,1.4453428483893085,21.0,2519040.0,putative outer membrane protein,b2408,
yfeR,1.566232454123664,21.0,2519288.0,transcriptional regulator of yefH,b2409,
yfeH,1.4544734033953208,21.0,2521088.0,putative inorganic ion transporter,b2410,
ypeB,1.4750396144117772,21.0,2521299.0,DUF3820 family protein,b4546,
cysZ,1.5857514839678388,21.0,2525184.0,"sulfate transporter, sulfite inhibited",b2413,
cysK,1.6041858609253299,21.0,2525767.0,"cysteine synthase A, O-acetylserine sulfhydrolase A subunit",b2414,frozenset({<Reaction CYSS at 0x7fcfa6a9a710>})
ptsH,1.7845932865089578,21.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"frozenset({<Reaction MANptspp at 0x7fcfa67db400>, <Reaction GALTptspp at 0x7fcfa696c048>, <Reaction FRUptspp at 0x7fcfa69a64a8>, <Reaction ARBTptspp at 0x7fcfa6b658d0>, <Reaction ACGAptspp at 0x7fcfa6c4df98>, <Reaction FRUpts2pp at 0x7fcfa69a6518>, <Reaction ACMANAptspp at 0x7fcfa6bdbd30>, <Reaction MANGLYCptspp at 0x7fcfa67db160>, <Reaction MNLptspp at 0x7fcfa67a2588>, <Reaction MALTptspp at 0x7fcfa6849588>, <Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction SBTptspp at 0x7fcfa66511d0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>, <Reaction DHAPT at 0x7fcfa6a5a240>, <Reaction TREptspp at 0x7fcfa65cae48>, <Reaction GAMptspp at 0x7fcfa696ca90>, <Reaction GLCptspp at 0x7fcfa6990710>, <Reaction ASCBptspp at 0x7fcfa6b7b390>})"
ptsI,1.456354243799293,21.0,2527424.0,PEP-protein phosphotransferase of PTS system (enzyme I),b2416,"frozenset({<Reaction MANptspp at 0x7fcfa67db400>, <Reaction GALTptspp at 0x7fcfa696c048>, <Reaction FRUptspp at 0x7fcfa69a64a8>, <Reaction CHTBSptspp at 0x7fcfa6b540b8>, <Reaction ARBTptspp at 0x7fcfa6b658d0>, <Reaction ACGAptspp at 0x7fcfa6c4df98>, <Reaction FRUpts2pp at 0x7fcfa69a6518>, <Reaction ACMANAptspp at 0x7fcfa6bdbd30>, <Reaction MANGLYCptspp at 0x7fcfa67db160>, <Reaction MNLptspp at 0x7fcfa67a2588>, <Reaction MALTptspp at 0x7fcfa6849588>, <Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction SBTptspp at 0x7fcfa66511d0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>, <Reaction DHAPT at 0x7fcfa6a5a240>, <Reaction TREptspp at 0x7fcfa65cae48>, <Reaction GAMptspp at 0x7fcfa696ca90>, <Reaction GLCptspp at 0x7fcfa6990710>, <Reaction ASCBptspp at 0x7fcfa6b7b390>})"
crr,1.6090396159107752,21.0,2529280.0,glucose-specific enzyme IIA component of PTS,b2417,"frozenset({<Reaction GLCptspp at 0x7fcfa6990710>, <Reaction TREptspp at 0x7fcfa65cae48>, <Reaction MALTptspp at 0x7fcfa6849588>, <Reaction ACGAptspp at 0x7fcfa6c4df98>, <Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>})"
yfeK,1.773378390502108,21.0,2530700.0,uncharacterized protein,b2419,
cysW,1.479274083662692,21.0,2534162.0,sulfate/thiosulfate ABC transporter permease,b2423,"frozenset({<Reaction SLNTtpp at 0x7fcfa65ea710>, <Reaction TSULabcpp at 0x7fcfa6555748>, <Reaction SULabcpp at 0x7fcfa6604d68>, <Reaction SELtpp at 0x7fcfa6651978>, <Reaction MOBDabcpp at 0x7fcfa67b1160>})"
cysU,1.4315094310967822,21.0,2535424.0,sulfate/thiosulfate ABC transporter permease,b2424,"frozenset({<Reaction SLNTtpp at 0x7fcfa65ea710>, <Reaction TSULabcpp at 0x7fcfa6555748>, <Reaction SULabcpp at 0x7fcfa6604d68>, <Reaction SELtpp at 0x7fcfa6651978>, <Reaction MOBDabcpp at 0x7fcfa67b1160>})"
murP,1.5184052787481497,21.0,2540031.0,"N-acetylmuramic acid permease, EIIBC component, PTS system",b2429,"frozenset({<Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>})"
ypeA,1.4172975243775174,21.0,2545071.0,GNAT family putative N-acetyltransferase,b2434,
yffL,1.7987551711255048,22.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffM,1.596603868925001,22.0,2554880.0,CPZ-55 prophage; uncharacterized protein,b2444,
yffN,1.4719599033664907,22.0,2554983.0,CPZ-55 prophage; uncharacterized protein,b2445,
yffO,1.5502186237860622,22.0,2555469.0,CPZ-55 prophage; uncharacterized protein,b2446,
yffP,1.66783843777773,22.0,2555904.0,CPZ-55 prophage; uncharacterized protein,b2447,
yffQ,1.5463800265977363,22.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
yffR,1.4751388421662812,22.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
yffS,1.5307245263284617,22.0,2557952.0,CPZ-55 prophage; uncharacterized protein,b2450,
eutN,1.5636529956448313,23.0,2565121.0,Ethanolamine catabolic microcompartment shell protein,b2456,
eutM,1.5044538013868092,23.0,2565632.0,"ethanolamine utilization protein, putative carboxysome structural protein",b2457,
eutS,1.5544816338799412,23.0,2568828.0,putative ethanol utilization carboxysome structural protein,b2462,
talA,1.521414679165178,23.0,2572288.0,transaldolase A,b2464,frozenset({<Reaction TALA at 0x7fcfa6613320>})
tktB,1.4908118968994495,23.0,2572994.0,"transketolase 2, thiamine triphosphate-binding",b2465,"frozenset({<Reaction TKT2 at 0x7fcfa65bb2b0>, <Reaction TKT1 at 0x7fcfa65bb5f8>})"
ypfG,1.5245108020836544,23.0,2575092.0,DUF1176 family protein,b2466,
narQ,1.452947405943076,23.0,2580480.0,sensory histidine kinase in two-component regulatory system with NarP,b2469,
ypfM,1.4113912742759298,23.0,2584192.0,stress-induced small enterobacterial protein,b4606,
ypfN,1.8961133161952384,23.0,2586120.0,"putative membrane protein, UPF0370 family",b4547,
purC,1.660218684017946,23.0,2590720.0,phosphoribosylaminoimidazole-succinocarboxamide synthetase,b2476,frozenset({<Reaction PRASCSi at 0x7fcfa665e6d8>})
bcp,1.4127191325790238,23.0,2593836.0,"peroxiredoxin; thiol peroxidase, thioredoxin-dependent",b2480,frozenset({<Reaction THIORDXi at 0x7fcfa65a1a58>})
hyfA,1.6728617035305027,23.0,2594816.0,"hydrogenase 4, 4Fe-4S subunit",b2481,frozenset({<Reaction FHL at 0x7fcfa6a0e630>})
hyfR,1.5235864867123938,24.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
yfgO,1.3890939645703821,24.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
yfgD,1.5641122769027311,24.0,2611200.0,putative oxidoreductase,b2495,
purM,1.4992768610476774,24.0,2615296.0,phosphoribosylaminoimidazole synthetase,b2499,frozenset({<Reaction PRAIS at 0x7fcfa665e550>})
purN,1.5497100266550123,24.0,2615592.0,phosphoribosylglycinamide formyltransferase 1,b2500,frozenset({<Reaction GARFT at 0x7fcfa6979320>})
yfgI,1.6139542777600135,25.0,2623684.0,"nalidixic acid resistance protein, putative periplasmic protein",b2506,
guaA,1.5269852829181392,25.0,2624316.0,GMP synthetase (glutamine aminotransferase),b2507,frozenset({<Reaction GMPS2 at 0x7fcfa6954588>})
yfgJ,1.7028019042881926,25.0,2629120.0,DUF1407 family protein,b2510,
der,1.535278865510666,25.0,2629632.0,GTPase; multicopy suppressor of ftsJ,b2511,
ispG,1.4791736715543875,25.0,2634044.0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,b2515,frozenset({<Reaction MECDPDH5 at 0x7fcfa67f5048>})
sseB,1.5412236172426368,26.0,2648064.0,"rhodanase-like enzyme, sulfur transfer from thiosulfate",b2522,
fdx,1.4668473466583456,26.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
iscA,1.4084625242255553,26.0,2653184.0,FeS cluster assembly protein,b2528,"frozenset({<Reaction I2FE2ST at 0x7fcfa68b2940>, <Reaction I4FE4ST at 0x7fcfa68b2a58>})"
iscS,1.6371416948255038,26.0,2654208.0,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",b2530,"frozenset({<Reaction MOADSUx at 0x7fcfa67a2c18>, <Reaction I2FE2SS at 0x7fcfa68b2828>, <Reaction I2FE2SR at 0x7fcfa68a8e48>, <Reaction THZPSN3 at 0x7fcfa65bb080>, <Reaction ICYSDS at 0x7fcfa68c42e8>, <Reaction I2FE2SS2 at 0x7fcfa68b27f0>})"
iscR,1.509784535170748,26.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
trmJ,1.6148202909328035,26.0,2656256.0,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",b2532,
yfhR,1.4744084464124567,26.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.5267087030743778,26.0,2658793.0,stationary phase inducible protein,b2535,
hcaR,1.5491232084631008,26.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaF,1.4380270478554522,26.0,2663748.0,"3-phenylpropionate dioxygenase, small (beta) subunit",b2539,"frozenset({<Reaction PPPNDO at 0x7fcfa66d2be0>, <Reaction CINNDO at 0x7fcfa6b54160>})"
glyA,1.4551543671339182,27.0,2678784.0,serine hydroxymethyltransferase,b2551,"frozenset({<Reaction THRA2i at 0x7fcfa65ad320>, <Reaction THRAi at 0x7fcfa65ad278>, <Reaction GHMT2r at 0x7fcfa6986390>, <Reaction THFAT at 0x7fcfa65a1cc0>, <Reaction ALATA_D2 at 0x7fcfa6bac2e8>, <Reaction ALATA_L2 at 0x7fcfa6baccf8>})"
glnB,1.4176469712861826,27.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
mltF,1.4764039849317208,27.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"frozenset({<Reaction MLTGY3pp at 0x7fcfa68127f0>, <Reaction MLTGY1pp at 0x7fcfa6812240>, <Reaction MLTGY4pp at 0x7fcfa6812860>, <Reaction MLTGY2pp at 0x7fcfa68125f8>})"
yfhH,1.6485522898391982,27.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,1.6025679585986516,27.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,1.7632850303285024,27.0,2693504.0,toxic membrane protein,b4687,
era,1.483548552007101,27.0,2695839.0,"membrane-associated, 16S rRNA-binding GTPase",b2566,
rnc,1.4918820520920892,27.0,2697216.0,RNase III,b2567,
lepB,1.5480512573957124,27.0,2697693.0,leader peptidase (signal peptidase I),b2568,
rseB,1.681972223287289,27.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.467918481469396,27.0,2702112.0,anti-sigma factor,b2572,
rpoE,1.4896687756223028,27.0,2703360.0,RNA polymerase sigma E factor,b2573,
nadB,1.478393260178826,27.0,2703778.0,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",b2574,"frozenset({<Reaction ASPO4 at 0x7fcfa6b8b898>, <Reaction ASPO3 at 0x7fcfa6b8b6a0>, <Reaction ASPO6 at 0x7fcfa6b8ba58>, <Reaction ASPO5 at 0x7fcfa6b8b978>})"
eamB,1.449437856562984,27.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"frozenset({<Reaction CYStpp at 0x7fcfa6a9ae80>, <Reaction ACSERtpp at 0x7fcfa6bf3f60>})"
grcA,1.7102485841037756,27.0,2709504.0,autonomous glycyl radical cofactor,b2579,"frozenset({<Reaction PFL at 0x7fcfa66f1ac8>, <Reaction OBTFL at 0x7fcfa6731860>})"
trxC,1.5646143483399382,27.0,2712093.0,thioredoxin 2,b2582,"frozenset({<Reaction DSBDR at 0x7fcfa6a86208>, <Reaction RNDR1 at 0x7fcfa6627c50>, <Reaction THIORDXi at 0x7fcfa65a1a58>, <Reaction TRDR at 0x7fcfa65ca860>, <Reaction RNDR2 at 0x7fcfa6627eb8>, <Reaction METSOXR1 at 0x7fcfa67f5f60>, <Reaction METSOXR2 at 0x7fcfa6803160>, <Reaction RNDR3 at 0x7fcfa6627f98>, <Reaction PAPSR at 0x7fcfa66e53c8>, <Reaction RNDR4 at 0x7fcfa6630198>})"
pssA,1.595881321696946,27.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"frozenset({<Reaction PSSA141 at 0x7fcfa6676438>, <Reaction PSSA140 at 0x7fcfa6676358>, <Reaction PSSA180 at 0x7fcfa6676668>, <Reaction PSSA161 at 0x7fcfa6676588>, <Reaction PSSA120 at 0x7fcfa6676198>, <Reaction PSSA160 at 0x7fcfa66764a8>, <Reaction PSSA181 at 0x7fcfa66767b8>})"
yfiM,1.5505512766694818,27.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.5781160433098775,27.0,2717806.0,alpha-ketoglutarate transporter,b2587,frozenset({<Reaction AKGt2rpp at 0x7fcfa6b9fcc0>})
yfiH,1.5300645754974385,27.0,2727936.0,UPF0124 family protein,b2593,
raiA,1.456163314519693,27.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.559359714320987,27.0,2730957.0,pheA gene leader peptide,b2598,
tyrA,1.5363678873880944,27.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"frozenset({<Reaction CHORM at 0x7fcfa6b46dd8>, <Reaction PPND at 0x7fcfa66d28d0>})"
yfiL,1.765525604137532,27.0,2734718.0,lipoprotein,b2602,
yfiB,1.5484240328440733,27.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
rplS,1.7528155904932554,27.0,2737541.0,50S ribosomal subunit protein L19,b2606,
trmD,1.6147729965240953,27.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rimM,1.7041397014423503,27.0,2738728.0,ribosome maturation factor,b2608,
rpsP,1.6476961729186874,27.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ffh,1.4875329110481208,27.0,2740224.0,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),b2610,
nadK,1.5698463751242244,27.0,2744320.0,NAD kinase,b2615,frozenset({<Reaction NADK at 0x7fcfa67c6898>})
recN,1.5246551796536718,27.0,2745153.0,recombination and repair protein,b2616,
bamE,1.7823896359202593,27.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.858403073201646,27.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.5024939881070474,27.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.519907168999546,27.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,1.6127804625224325,27.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,1.5884358423681184,27.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
yfjI,1.6929761461404662,27.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,1.6198650278616784,27.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.5591775336671685,27.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.4603165650061276,27.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.4244617290461963,27.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,1.484925360736247,27.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.5607317607155538,27.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.4393808060073496,27.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjR,1.6973642599638958,27.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.7212961688468003,27.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.5207120869670585,27.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.4810668523974266,27.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,1.780366795328191,27.0,2765360.0,No_gene_product,b2638,
yfjV,1.6221952395159311,27.0,2765525.0,No_gene_product,b2641,
yfjW,1.6327744030837197,27.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
yfjX,1.7170932648281216,27.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.526813131851248,27.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.7142844324707667,27.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.5946365840315226,27.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,1.6046161639630343,27.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ygaQ,1.6137515590481377,27.0,2779755.0,No_gene_product,b4462,
ygaU,1.5990336275033783,28.0,2789695.0,uncharacterized protein,b2665,
yqaE,1.3646870046046917,28.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.423660074486953,28.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaP,1.4757613968116674,28.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
ygaC,1.4589203729195173,28.0,2793008.0,uncharacterized protein,b2671,
ygaM,1.5562554813130487,28.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdI,1.585582910483705,28.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
nrdE,1.5042149629354342,28.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"frozenset({<Reaction RNDR1b at 0x7fcfa6627da0>, <Reaction RNDR2b at 0x7fcfa6627cc0>, <Reaction RNDR4b at 0x7fcfa6630160>, <Reaction RNDR3b at 0x7fcfa6627cf8>})"
proV,1.370009649499328,28.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"frozenset({<Reaction CTBTabcpp at 0x7fcfa6afff98>, <Reaction CRNabcpp at 0x7fcfa6aff358>, <Reaction CRNDabcpp at 0x7fcfa6aff1d0>, <Reaction PROabcpp at 0x7fcfa665ef60>})"
proX,1.580279845911931,28.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"frozenset({<Reaction CTBTabcpp at 0x7fcfa6afff98>, <Reaction CRNabcpp at 0x7fcfa6aff358>, <Reaction CRNDabcpp at 0x7fcfa6aff1d0>, <Reaction PROabcpp at 0x7fcfa665ef60>})"
ygaY,1.4555693374296803,28.0,2801674.0,No_gene_product,b2681,
ygaZ,1.5132611235890667,28.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,frozenset({<Reaction VALt2rpp at 0x7fcfa6594cf8>})
ygaH,1.4001802472973859,28.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,frozenset({<Reaction VALt2rpp at 0x7fcfa6594cf8>})
mprA,1.544701297755303,28.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.596184439219078,28.0,2805760.0,multidrug efflux system,b2685,
emrB,1.5410363422952986,28.0,2805974.0,multidrug efflux system protein,b2686,
luxS,1.6273324117110475,28.0,2807808.0,S-ribosylhomocysteine lyase,b2687,frozenset({<Reaction RHCCE at 0x7fcfa6627048>})
gshA,1.5450687838006165,28.0,2808241.0,glutamate-cysteine ligase,b2688,frozenset({<Reaction GLUCYS at 0x7fcfa691d9b0>})
yqaA,1.58621698532489,28.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,1.5739178842142445,28.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,frozenset({<Reaction PGMT at 0x7fcfa66ff8d0>})
csrA,1.5391655103446142,28.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.594465323890026,28.0,2812739.0,alanyl-tRNA synthetase,b2697,frozenset({<Reaction ALATRS at 0x7fcfa6bace80>})
recA,1.5943321036936984,28.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
mltB,1.4523128702836487,28.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"frozenset({<Reaction MLTGY3pp at 0x7fcfa68127f0>, <Reaction MLTGY1pp at 0x7fcfa6812240>, <Reaction MLTGY4pp at 0x7fcfa6812860>, <Reaction MLTGY2pp at 0x7fcfa68125f8>})"
srlR,1.5564851430506141,29.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
srlQ,1.4485852423069703,29.0,2823171.0,D-arabinose 5-phosphate isomerase,b2708,frozenset({<Reaction A5PISO at 0x7fcfa6c33160>})
norW,1.5349439549724646,29.0,2828288.0,NADH:flavorubredoxin oxidoreductase,b2711,frozenset({<Reaction NHFRBO at 0x7fcfa675f438>})
ascF,1.418560302177015,29.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,frozenset({<Reaction ARBTptspp at 0x7fcfa6b658d0>})
hycI,1.5446502494979204,29.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycG,1.3896378168705203,29.0,2836801.0,"hydrogenase 3 and formate hydrogenase complex, HycG subunit",b2719,"frozenset({<Reaction HYD1pp at 0x7fcfa68a84a8>, <Reaction FHL at 0x7fcfa6a0e630>})"
hycF,1.457555494683214,29.0,2837568.0,formate hydrogenlyase complex iron-sulfur protein,b2720,"frozenset({<Reaction HYD1pp at 0x7fcfa68a84a8>, <Reaction FHL at 0x7fcfa6a0e630>})"
hycA,1.7243041855021877,29.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypA,1.585129642648845,29.0,2844005.0,protein involved in nickel insertion into hydrogenases 3,b2726,
pphB,1.5402963963561116,30.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbJ,1.7088505244417338,30.0,2854912.0,putative dehydrogenase,b2736,
ygbN,1.5492309497236953,30.0,2859008.0,putative transporter,b2740,
rpoS,1.5120844519897256,30.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.5599335531466465,30.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
truD,1.6612448428591253,30.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispD,1.3871557833527504,30.0,2865152.0,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,b2747,frozenset({<Reaction MEPCT at 0x7fcfa67f5668>})
ftsB,1.585303729190301,30.0,2866176.0,cell division protein,b2748,
ygbE,1.4736050253460062,30.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysC,1.425602697787693,30.0,2867200.0,adenosine 5'-phosphosulfate kinase,b2750,frozenset({<Reaction ADSK at 0x7fcfa6c09e10>})
cysD,1.3902678951997365,30.0,2869248.0,"sulfate adenylyltransferase, subunit 2",b2752,frozenset({<Reaction SADT2 at 0x7fcfa66510b8>})
ygbF,1.527647236801848,30.0,2871927.0,CRISPR adaptation ssRNA endonuclease,b2754,
casC,1.8416893173913418,30.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,1.7001766130939693,30.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.6431510521190567,30.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,1.6631646461542382,30.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
queD,1.4672906809751043,30.0,2885632.0,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),b2765,frozenset({<Reaction CPH4S at 0x7fcfa6af3898>})
ygcO,1.5231336468875538,30.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcU,1.4594496745870702,30.0,2891776.0,putative FAD-linked oxidoreductase,b4463,
yqcE,1.5779925271414714,30.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.496504325942714,30.0,2895254.0,putative kinase,b2776,
queE,1.3879850461947714,30.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,1.7777116263213206,30.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.7257611637037105,30.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.645432407054324,30.0,2900001.0,enolase,b2779,frozenset({<Reaction ENO at 0x7fcfa6a362e8>})
pyrG,1.5382345319521393,30.0,2901387.0,CTP synthetase,b2780,frozenset({<Reaction CTPS2 at 0x7fcfa6b0e4a8>})
mazF,1.5818673486366897,30.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
rlmD,1.4468491493097684,30.0,2908160.0,"23S rRNA m(5)U1939 methyltransferase, SAM-dependent",b2785,
barA,1.4921415109749536,30.0,2908415.0,"hybrid sensory histidine kinase, in two-component regulatory system with UvrY",b2786,
yqcA,1.4113593242753801,30.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
truC,1.4961414050439767,30.0,2916360.0,"tRNA(Ile1,Asp) pseudouridine(65) synthase",b2791,
syd,1.522909064655574,30.0,2918400.0,SecY-interacting protein,b2793,
queF,1.5652339138478184,30.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,frozenset({<Reaction CDGR at 0x7fcfa6b3afd0>})
sdaC,1.4786534556653976,30.0,2922496.0,putative serine transporter,b2796,frozenset({<Reaction SERt2rpp at 0x7fcfa65de6d8>})
sdaB,1.450067590730636,30.0,2922934.0,L-serine dehydratase 2,b2797,frozenset({<Reaction SERD_L at 0x7fcfa65de4a8>})
ygdG,1.6222993136178336,30.0,2924544.0,"Ssb-binding protein, misidentified as ExoIX",b2798,
fucO,1.4367740064357504,30.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,frozenset({<Reaction LCARS at 0x7fcfa6877c88>})
fucI,1.6738939899396252,30.0,2928942.0,L-fucose isomerase,b2802,frozenset({<Reaction FCI at 0x7fcfa69e3198>})
fucK,1.5722376978499415,30.0,2930796.0,L-fuculokinase,b2803,frozenset({<Reaction FCLK at 0x7fcfa69e31d0>})
fucR,1.6086301506192582,30.0,2932736.0,l-fucose operon activator,b2805,
rlmM,1.6446241018570167,30.0,2933501.0,"23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent",b2806,
gcvA,1.4727070841540912,30.0,2935008.0,glycine cleavage system transcriptional activator; autorepressor,b2808,
csdE,1.3812762399741674,30.0,2937900.0,CsdA-binding activator; Fe-S protein,b2811,
