,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
ubiG,1.7682080799167585,10.0,2333045.0,bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase,b2232,"['OHPHM', 'DMQMT']"
yfaL,1.8511842724828524,10.0,2334720.0,adhesin,b2233,
nrdA,1.722845387286329,10.0,2338343.0,"ribonucleoside-diphosphate reductase 1, alpha subunit",b2234,"['RNDR1', 'RNDR4', 'RNDR3', 'RNDR2']"
nrdB,2.0133704086854145,10.0,2340864.0,"ribonucleoside-diphosphate reductase 1, beta subunit, ferritin-like protein",b2235,"['RNDR1', 'RNDR4', 'RNDR3', 'RNDR2']"
yfaE,1.9559509342473484,10.0,2341992.0,ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (Y*) cofactor maintenance,b2236,
inaA,1.8254690270220313,10.0,2342912.0,acid-inducible Kdo/WaaP family putative kinase,b2237,
yfaH,1.8160055812445557,10.0,2343129.0,No_gene_product,b2238,
glpQ,1.8232234469767983,10.0,2343413.0,periplasmic glycerophosphodiester phosphodiesterase,b2239,"['GPDDA2pp', 'GPDDA3pp', 'GPDDA4pp', 'GPDDA1pp', 'GPDDA5pp']"
glpT,1.6730347936006489,10.0,2344960.0,sn-glycerol-3-phosphate transporter,b2240,['GLYC3Pt6pp']
glpA,1.6031999558706065,10.0,2346125.0,"anaerobic sn-glycerol-3-phosphate dehydrogenase, large FAD/NAD(P)-binding subunit",b2241,"['G3PD6', 'G3PD7', 'G3PD5']"
glpB,1.7187170013889164,10.0,2347743.0,anaerobic sn-glycerol-3-phosphate dehydrogenase membrane anchor subunit,b2242,"['G3PD6', 'G3PD7', 'G3PD5']"
glpC,1.856956993483685,10.0,2349056.0,"anaerobic sn-glycerol-3-phosphate dehydrogenase, C subunit, 4Fe-4S iron-sulfur cluster",b2243,"['G3PD6', 'G3PD7', 'G3PD5']"
yfaD,2.0656480874204246,10.0,2351104.0,transposase_31 family protein,b2244,
ypaA,1.8092016745581203,10.0,2351294.0,No_gene_product,b4543,
rhmA,1.6676395603564826,10.0,2351520.0,2-keto-3-deoxy-L-rhamnonate aldolase,b2245,
rhmT,1.9640527713750582,10.0,2353152.0,putative L-rhamnonate transporter,b2246,
rhmD,1.637303796840338,10.0,2353687.0,L-rhamnonate dehydratase,b2247,
rhmR,1.8712559688933845,10.0,2355200.0,putative DNA-binding transcriptional regulator for the rhm operon,b2248,
yfaY,1.70963366957783,10.0,2355909.0,inactive PncC family protein,b2249,
yfaZ,1.5951905412696061,10.0,2357248.0,"outer membrane protein, putative porin",b2250,
nudI,1.6226745477642812,10.0,2358032.0,nucleoside triphosphatase,b2251,"['NTPP7', 'DUTPDP', 'NTPP3']"
ais,1.863834275030109,10.0,2358496.0,putative LPS core heptose(II)-phosphate phosphatase,b2252,
arnB,1.8249245633436932,10.0,2359406.0,"uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent",b2253,['UDPKAAT']
arnC,1.7501591940091499,10.0,2361344.0,undecaprenyl phosphate-L-Ara4FN transferase,b2254,['UPLA4FNT']
arnA,1.7612807730340156,10.0,2361517.0,fused UDP-L-Ara4N formyltransferase/UDP-GlcA C-4'-decarboxylase,b2255,"['ULA4NFT', 'UDPGDC']"
arnD,1.9597337633770888,10.0,2363496.0,undecaprenyl phosphate-alpha-L-ara4FN deformylase,b2256,['UPLA4FNF']
arnT,1.7636079576566954,10.0,2364386.0,4-amino-4-deoxy-L-arabinose transferase,b2257,['LA4NTpp']
arnE,1.5650596584496486,10.0,2366035.0,undecaprenyl phosphate-alpha-L-ara4N exporter; flippase ArnEF subunit,b4544,['ULA4Ntppi']
arnF,1.7145817123878757,10.0,2366370.0,undecaprenyl phosphate-alpha-L-ara4N exporter; flippase ArnEF subunit,b2258,['ULA4Ntppi']
pmrD,1.8715001166716345,10.0,2366976.0,inactive two-component system connector protein,b2259,
menE,1.7636831172423484,10.0,2367488.0,O-succinylbenzoate-CoA ligase,b2260,['SUCBZL']
menC,1.5817967665376282,10.0,2368478.0,O-succinylbenzoyl-CoA synthase,b2261,['SUCBZS']
menB,1.8967069453276075,10.0,2369536.0,dihydroxynaphthoic acid synthetase,b2262,['DHNCOAS']
menH,1.7408083922448145,10.0,2370312.0,"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase",b2263,['SHCHCS3']
menD,1.866016648219566,10.0,2371067.0,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase; SEPHCHC synthase,b2264,['SEPHCHCS']
menF,1.6667977621682195,10.0,2373632.0,isochorismate synthase 2,b2265,['ICHORS']
elaB,1.853097114633548,10.0,2374200.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2266,
elaA,2.219482454015186,10.0,2374560.0,GNAT family putative N-acetyltransferase,b2267,
rbn,1.9833764454379657,10.0,2375680.0,"RNase BN, tRNA processing enzyme",b2268,
elaD,2.020921412003263,10.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbK,1.9824142630107036,10.0,2377473.0,Von Willebrand factor domain putative lipoprotein,b2270,
yfbL,1.7762493394368246,10.0,2379776.0,putative M28A family peptidase,b2271,
yfbM,2.037346981728657,10.0,2380412.0,DUF1877 family protein,b2272,
yfbN,2.093921590084746,10.0,2381824.0,uncharacterized protein,b2273,
yfbO,2.4231719623182895,10.0,2382113.0,uncharacterized protein,b2274,
yfbP,1.9583037368905505,10.0,2382594.0,TPR-like repeats-containing protein,b2275,
nuoN,1.7567005956170128,10.0,2383872.0,"NADH:ubiquinone oxidoreductase, membrane subunit N",b2276,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoM,1.6867993806067327,10.0,2384990.0,"NADH:ubiquinone oxidoreductase, membrane subunit M",b2277,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoK,1.5594822865598095,10.0,2388521.0,"NADH:ubiquinone oxidoreductase, membrane subunit K",b2279,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoJ,1.868291008242027,10.0,2388820.0,"NADH:ubiquinone oxidoreductase, membrane subunit J",b2280,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoI,1.9197326334768727,10.0,2389386.0,"NADH:ubiquinone oxidoreductase, chain I",b2281,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoH,1.6816083939336417,10.0,2390016.0,"NADH:ubiquinone oxidoreductase, membrane subunit H",b2282,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoG,1.6138774063521741,10.0,2392064.0,"NADH:ubiquinone oxidoreductase, chain G",b2283,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoF,1.793059252666619,10.0,2394112.0,"NADH:ubiquinone oxidoreductase, chain F",b2284,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoE,1.7410689775422823,10.0,2395030.0,"NADH:ubiquinone oxidoreductase, chain E",b2285,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoC,1.6661630185856953,10.0,2395533.0,"NADH:ubiquinone oxidoreductase, fused CD subunit",b2286,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoB,1.8423607030451603,10.0,2397429.0,"NADH:ubiquinone oxidoreductase, chain B",b2287,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoA,2.03588611516702,10.0,2398208.0,"NADH:ubiquinone oxidoreductase, membrane subunit A",b2288,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
lrhA,1.9012670281469368,10.0,2399181.0,"transcriptional repressor of flagellar, motility and chemotaxis genes",b2289,
alaA,1.8197459529372093,10.0,2401039.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2290,['ALATA_L']
yfbR,1.8175214002511177,10.0,2402340.0,5'-nucleotidase,b2291,"['NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD3']"
yfbS,1.8620095211213534,10.0,2402998.0,putative transporter,b2292,
yfbT,1.8905001156704564,10.0,2404917.0,sugar phosphatas,b2293,
yfbU,2.0696522239126534,10.0,2405578.0,UPF0304 family protein,b2294,
yfbV,1.887336094942943,10.0,2406400.0,UPF0208 family inner membrane protein,b2295,
ackA,2.081351768692148,10.0,2406948.0,acetate kinase A and propionate kinase 2,b2296,['ACKr']
pta,1.8513078647329004,10.0,2408448.0,phosphate acetyltransferase,b2297,"['PTAr', 'PTA2']"
yfcC,1.9153833528904785,10.0,2410559.0,putative inner membrane transporter; C4-dicarboxylate anaerobic carrier family protein,b2298,
yfcD,1.8961638207217302,10.0,2412544.0,putative NUDIX hydrolase,b2299,
yfcE,1.845186841697989,10.0,2412712.0,phosphodiesterase activity on bis-pNPP,b2300,
yfcF,1.8199784000995145,10.0,2413319.0,glutathione S-transferase,b2301,
yfcG,2.1710141911119125,10.0,2414592.0,GSH-dependent disulfide bond oxidoreductase,b2302,
folX,2.173147205574021,10.0,2414803.0,"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase",b2303,['DHPTPE']
yfcH,1.618855094521635,10.0,2415186.0,putative NAD-dependent nucleotide-sugar epimerase,b2304,
yfcI,2.5959829602822215,10.0,2416640.0,transposase_31 family protein,b2305,
hisP,1.6434147746302918,10.0,2417214.0,histidine ABC transporter ATPase,b2306,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisM,1.752908222004777,10.0,2418688.0,histidine ABC transporter permease,b2307,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisQ,1.788820063576069,10.0,2418708.0,histidine ABC transporter permease,b2308,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisJ,1.993729372564742,10.0,2419484.0,histidine ABC transporter periplasmic binding protein,b2309,['HISabcpp']
argT,2.2535233719238077,10.0,2420736.0,lysine/arginine/ornithine transporter subunit,b2310,"['ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
ubiX,2.0063600501913013,10.0,2421535.0,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,b2311,['OPHBDC']
purF,1.8612052946255855,10.0,2422199.0,amidophosphoribosyltransferase,b2312,['GLUPRT']
cvpA,2.3482930153742347,10.0,2423753.0,colicin V production protein,b2313,
dedD,1.7547259977086374,10.0,2424832.0,membrane-anchored periplasmic protein involved in septation,b2314,
folC,1.6290519128472705,10.0,2425152.0,bifunctional folylpolyglutamate synthase/ dihydrofolate synthase,b2315,['DHFS']
accD,1.6407834240271737,10.0,2426880.0,"acetyl-CoA carboxylase, beta (carboxyltransferase) subunit",b2316,['ACCOAC']
dedA,1.7676536475053921,10.0,2427560.0,DedA family inner membrane protein,b2317,
truA,1.6632017637420986,10.0,2428928.0,tRNA pseudouridine(38-40) synthase,b2318,
usg,2.0186243509703483,10.0,2429114.0,putative semialdehyde dehydrogenase,b2319,
pdxB,1.6337392306231844,10.0,2430976.0,erythronate-4-phosphate dehydrogenase,b2320,['PERD']
flk,1.9838960540299972,10.0,2431428.0,putative flagella assembly protein,b2321,
yfcJ,1.7638598369102227,10.0,2433024.0,putative arabinose efflux transporter,b2322,
fabB,1.8717071885092391,10.0,2435072.0,3-oxoacyl-[acyl-carrier-protein] synthase I,b2323,"['3OAS121', '3OAS60', '3OAS161', '3OAS141', '3OAS180', '3OAS120', '3OAS160', 'MACPD', 'OPMEACPS', '3OAS100', 'KAS14', '3OAS140', '3OAS80']"
mnmC,2.0117908034886143,10.0,2435242.0,fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and FAD-dependent demodification enzyme,b2324,
yfcL,1.9912976643887286,10.0,2437632.0,uncharacterized protein,b2325,
epmC,1.7460247669441709,10.0,2437681.0,Elongation Factor P Lys34 hydroxylase,b2326,
yfcA,1.5923337309501628,10.0,2438229.0,TauE/TSUP family inner membrane protein,b2327,
mepA,1.5019972086002835,10.0,2439168.0,murein DD-endopeptidase,b2328,"['MDDEP3pp', 'MDDEP2pp', 'MDDEP1pp', 'MDDEP4pp']"
aroC,1.5331443782563114,10.0,2439866.0,chorismate synthase,b2329,['CHORS']
prmB,1.7210294439131832,10.0,2441216.0,N5-glutamine methyltransferase,b2330,
smrB,1.9596132459572881,10.0,2442084.0,putative DNA endonuclease,b2331,
yfcO,1.954614851947749,10.0,2443264.0,DUF2544 family putative outer membrane protein,b2332,
yfcP,1.9255469886269936,10.0,2443529.0,putative fimbrial-like adhesin protein,b2333,
yfcQ,1.9941359414500999,10.0,2444065.0,putative fimbrial-like adhesin protein,b2334,
yfcR,1.720037301437942,10.0,2444550.0,putative fimbrial-like adhesin protein,b2335,
yfcS,2.1196757442230987,10.0,2445312.0,putative periplasmic pilin chaperone,b2336,
yfcU,1.8721077610253551,10.0,2445834.0,No_gene_product,b4661,
yfcV,1.89416651755463,10.0,2448561.0,putative fimbrial-like adhesin protein,b2339,
sixA,2.1273824215359647,10.0,2449805.0,phosphohistidine phosphatase,b2340,
fadJ,1.6550456679772498,10.0,2450493.0,enoyl-CoA hydratase/epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase,b2341,"['HACD4', 'ECOAH4', 'HACD8', 'ECOAH5', 'ECOAH1', 'HACD5', 'HACD6', 'HACD2', 'ECOAH2', 'ECOAH6', 'HACD7', 'ECOAH3', 'HACD1', 'ECOAH7', 'HACD3', 'ECOAH8']"
fadI,2.0751767655018463,10.0,2453504.0,"beta-ketoacyl-CoA thiolase, anaerobic, subunit",b2342,"['ACACT8r', 'ACACT4r', 'ACACT7r', 'ACACT2r', 'ACACT5r', 'ACACT3r', 'ACACT1r', 'ACACT6r']"
yfcZ,2.064132295430438,10.0,2454128.0,UPF0381 family protein,b2343,
fadL,1.9747466749805678,10.0,2455552.0,long-chain fatty acid outer membrane transporter,b2344,"['HDCEAtexi', 'OCDCAtexi', 'TTDCAtexi', 'OCDCEAtexi', 'HDCAtexi', 'TTDCEAtexi', 'DDCAtexi']"
yfdF,2.190869445507643,10.0,2456490.0,uncharacterized protein,b2345,
mlaA,1.9185842381711342,10.0,2457730.0,"ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component",b2346,
yfdC,1.7465915374171215,10.0,2459648.0,putative inner membrane protein,b2347,
intS,2.2465321270451972,10.0,2460023.0,CPS-53 (KpLE1) prophage; putative prophage CPS-53 integrase,b2349,
gtrA,2.2393979220653826,10.0,2461333.0,CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase/flippase,b2350,
gtrB,2.101759813245651,10.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,2.007680153092343,10.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
tfaS,1.9072105324013222,10.0,2464293.0,No_gene_product,b2353,
yfdK,2.03881778615806,10.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
yfdL,1.768745499565255,10.0,2465022.0,No_gene_product,b2355,
yfdM,1.7995179054942094,10.0,2465792.0,No_gene_product,b2356,
yfdN,2.0636044406644793,10.0,2465865.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2357,
oweS,2.151582175688606,10.0,2466356.0,No_gene_product,b2358,
yfdP,1.930411177931396,10.0,2467082.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2359,
yfdQ,1.9839450556472793,10.0,2467840.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2360,
yfdR,1.7842523207673586,10.0,2468462.0,CPS-53 (KpLE1) prophage; conserved protein,b2361,
yfdS,2.001884979955272,10.0,2468989.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2362,
yfdT,2.3678553716417405,10.0,2469376.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2363,
ypdJ,2.094089418674761,10.0,2469659.0,No_gene_product,b4545,
torI,1.8110854192741124,10.0,2469888.0,response regulator inhibitor for tor operon,b4501,
dsdC,2.0734883018126973,10.0,2470172.0,dsd operon activator; autorepressor,b2364,
dsdX,1.9681924108928226,10.0,2471936.0,D-serine transporter,b2365,
dsdA,1.9889920195051063,10.0,2473984.0,D-serine dehydratase,b2366,['SERD_D']
emrY,1.9987673117878186,10.0,2474116.0,putative multidrug efflux system,b2367,
emrK,2.0457698448027086,10.0,2476032.0,multidrug resistance efflux pump membrane fusion protein,b2368,
evgA,2.2687668827891243,10.0,2477233.0,response regulator in two-component regulatory system with EvgS,b2369,
evgS,2.1939362310244785,10.0,2477852.0,hybrid sensory histidine kinase in two-component regulatory system with EvgA,b2370,
yfdE,2.0217604827552864,10.0,2482176.0,acetyl-CoA:oxalate CoA-transferase,b2371,
yfdV,1.937004178002701,10.0,2482720.0,putative transporter,b2372,
oxc,1.893404388401539,10.0,2483734.0,"oxalyl CoA decarboxylase, ThDP-dependent",b2373,['OXCDC']
frc,1.8598855145882138,10.0,2486272.0,"formyl-CoA transferase, NAD(P)-binding",b2374,['FORCT']
yfdX,1.9942779215450204,10.0,2487245.0,uncharacterized protein,b2375,
ypdI,2.8554493566898844,10.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
yfdY,2.260330990008558,10.0,2488528.0,DUF2545 family putative inner membrane protein,b2377,
lpxP,1.9761845874623094,10.0,2489123.0,palmitoleoyl-acyl carrier protein (ACP)-dependent acyltransferase,b2378,['EDTXS3']
ypdK,2.2778093635857464,10.0,2490399.0,inner membrane protein,b4680,
ypdA,1.912244150911468,10.0,2492149.0,sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system,b2380,
ypdB,1.8926198258754123,10.0,2494464.0,response regulator activating yhjX; pyruvate-responsive YpdAB two-component system,b2381,
ypdC,1.6081579022753,10.0,2494608.0,putative DNA-binding protein,b2382,
fryA,1.879698463563399,10.0,2495468.0,"putative PTS enzyme: Hpr, enzyme I and IIA components",b2383,
ypdE,1.6454034335626673,10.0,2498560.0,aminopeptidase,b2384,
fryC,1.5997931347598715,10.0,2500608.0,putative enzyme IIC component of PTS,b2386,
fryB,1.7651412513108378,10.0,2501632.0,putative enzyme IIB component of PTS,b2387,
glk,1.7284522263926638,10.0,2502656.0,glucokinase,b2388,['HEX1']
yfeO,1.694696398322634,10.0,2503108.0,putative ion channel protein,b2389,
ypeC,2.358378852131734,10.0,2504704.0,DUF2502 family putative periplasmic protein,b2390,
mntH,1.8885301458146722,10.0,2504946.0,manganese/divalent cation transporter,b2392,"['MNt2pp', 'FE2t2pp']"
nupC,2.0617341775199223,10.0,2506752.0,nucleoside (except guanosine) transporter,b2393,"['DCYTt2pp', 'THMDt2pp', 'DADNt2pp', 'ADNt2pp', 'CYTDt2pp', 'URIt2pp', 'DURIt2pp']"
yfeA,1.9388230004875544,10.0,2509121.0,putative diguanylate cyclase,b2395,
yfeC,1.9617102490618183,10.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeD,1.7188746400139763,10.0,2512291.0,DUF1323 family putative DNA-binding protein,b2399,
gltX,1.7460507607333124,10.0,2512735.0,glutamyl-tRNA synthetase,b2400,['GLUTRS']
xapR,1.88811536745994,10.0,2514951.0,transcriptional activator of xapAB,b2405,
xapB,2.0358187978350997,10.0,2516992.0,xanthosine transporter,b2406,"['THMDt2rpp', 'INSt2rpp', 'CYTDt2rpp', 'XTSNt2rpp', 'ADNt2rpp', 'URIt2rpp']"
xapA,1.8776137137440578,10.0,2517403.0,purine nucleoside phosphorylase 2; nicotinamide 1-beta-D-riboside synthase,b2407,"['PUNP6', 'PUNP7', 'PUNP3', 'PUNP5', 'PUNP4']"
yfeN,1.8878273993160772,10.0,2519040.0,putative outer membrane protein,b2408,
yfeR,1.725763818734741,10.0,2519288.0,transcriptional regulator of yefH,b2409,
yfeH,1.8015106773167495,10.0,2521088.0,putative inorganic ion transporter,b2410,
ypeB,1.892334809084509,10.0,2521299.0,DUF3820 family protein,b4546,
ligA,1.843586176092679,10.0,2523136.0,"DNA ligase, NAD(+)-dependent",b2411,['NADDP']
zipA,1.8980526548716798,10.0,2523605.0,FtsZ stabilizer,b2412,
cysZ,1.974357176283599,10.0,2525184.0,"sulfate transporter, sulfite inhibited",b2413,
cysK,1.8259638910065954,10.0,2525767.0,"cysteine synthase A, O-acetylserine sulfhydrolase A subunit",b2414,['CYSS']
ptsH,1.895399883049128,10.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
ptsI,2.070032310290403,10.0,2527424.0,PEP-protein phosphotransferase of PTS system (enzyme I),b2416,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'CHTBSptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
crr,2.232178987208254,10.0,2529280.0,glucose-specific enzyme IIA component of PTS,b2417,"['ACMUMptspp', 'GLCptspp', 'TREptspp', 'MALTptspp', 'ACGAptspp', 'SUCptspp']"
pdxK,1.7768956824691509,10.0,2529744.0,pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase,b2418,"['PYDXK', 'PYDXNK', 'PYDAMK', 'HMPK1']"
yfeK,2.107864134402367,10.0,2530700.0,uncharacterized protein,b2419,
yfeS,2.2771446731224585,10.0,2531328.0,WGR domain protein,b2420,
cysM,2.0015128712820327,10.0,2532030.0,cysteine synthase B (O-acetylserine sulfhydrolase B),b2421,['CYSS']
cysA,1.5343833357542251,10.0,2533376.0,sulfate/thiosulfate transporter subunit,b2422,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysW,1.6285675775389288,10.0,2534162.0,sulfate/thiosulfate ABC transporter permease,b2423,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysU,1.8911641201854479,10.0,2535424.0,sulfate/thiosulfate ABC transporter permease,b2424,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
cysP,1.7730106855982852,10.0,2535870.0,thiosulfate-binding protein,b2425,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
ucpA,1.8496452089376691,10.0,2537472.0,"furfural resistance protein, putative short-chain oxidoreductase",b2426,
murR,1.6946877241337914,10.0,2538110.0,"repressor for murPQ, MurNAc 6-P inducible",b2427,
murQ,1.7987224905235255,10.0,2539520.0,N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase,b2428,['ACM6PH']
murP,1.734725457121468,10.0,2540031.0,"N-acetylmuramic acid permease, EIIBC component, PTS system",b2429,"['ACMUMptspp', 'SUCptspp']"
yfeW,1.83939504181967,10.0,2541568.0,penicillin binding protein PBP4B; weak DD-carboxypeptidase activity,b2430,
yfeX,1.958708160134586,10.0,2543616.0,"porphyrinogen oxidase, cytoplasmic",b2431,
yfeY,2.0034345096475867,10.0,2543999.0,RpoE-regulated lipoprotein,b2432,
yfeZ,1.6769444585118403,10.0,2544635.0,inner membrane protein,b2433,
ypeA,1.7714202026533523,10.0,2545071.0,GNAT family putative N-acetyltransferase,b2434,
amiA,1.8679647351266695,10.0,2545710.0,N-acetylmuramoyl-l-alanine amidase I,b2435,"['AGM4PApp', 'AGM3PApp']"
hemF,1.8673740335387232,10.0,2546583.0,coproporphyrinogen III oxidase,b2436,['CPPPGO']
eutR,1.9396907894071782,10.0,2547712.0,"eut operon transcriptional activator, AraC family",b2437,
eutK,1.5213253082188418,10.0,2548586.0,putative ethanol utilization carboxysome structural protein,b2438,
eutL,1.6084835521425092,10.0,2549099.0,putative ethanol utilization carboxysome structural protein,b2439,
eutC,1.8560871537348165,10.0,2549768.0,"ethanolamine ammonia-lyase, small subunit (light chain)",b2440,['ETHAAL']
eutB,1.6800282285185277,10.0,2551808.0,"ethanolamine ammonia-lyase, large subunit, heavy chain",b2441,['ETHAAL']
intZ,2.024347249126347,10.0,2552216.0,CPZ-55 prophage; putative phage integrase,b2442,
yffL,2.242286290934015,10.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffM,1.9629113080308551,10.0,2554880.0,CPZ-55 prophage; uncharacterized protein,b2444,
yffN,2.2183994196602757,10.0,2554983.0,CPZ-55 prophage; uncharacterized protein,b2445,
yffO,1.5242861179698852,10.0,2555469.0,CPZ-55 prophage; uncharacterized protein,b2446,
yffP,1.9853108466974918,10.0,2555904.0,CPZ-55 prophage; uncharacterized protein,b2447,
yffQ,2.381392651173149,10.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
yffR,2.2038514569763357,10.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
yffS,2.0020822456125673,10.0,2557952.0,CPZ-55 prophage; uncharacterized protein,b2450,
eutA,1.6902908047957756,10.0,2558839.0,reactivating factor for ethanolamine ammonia lyase,b2451,
eutH,1.6440081791886378,10.0,2560239.0,ethanolamine transporter,b2452,
eutG,1.690460414101614,10.0,2562048.0,ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase,b2453,
eutJ,1.4225811438947709,10.0,2562859.0,"ethanolamine utilization protein, HSP70/actin superfamily protein",b2454,
eutE,1.850918894058178,10.0,2564096.0,"aldehyde oxidoreductase, ethanolamine utilization protein",b2455,
eutN,1.8273755070811113,10.0,2565121.0,Ethanolamine catabolic microcompartment shell protein,b2456,
eutM,1.8274179341319596,10.0,2565632.0,"ethanolamine utilization protein, putative carboxysome structural protein",b2457,
eutD,1.571618611430658,10.0,2566144.0,phosphate acetyltransferase,b2458,['PTAr']
eutT,1.9972578513540995,10.0,2566860.0,cobalamin adenosyltransferase involved in ethanolamine utilization,b2459,
eutQ,1.5535792429832842,10.0,2568192.0,RmlC-like cupin domain protein,b2460,
eutP,1.6663107546225118,10.0,2568336.0,putative P-loop NTPase ethanolamine utilization protein,b2461,
eutS,1.745703434198403,10.0,2568828.0,putative ethanol utilization carboxysome structural protein,b2462,
maeB,1.767436802645507,10.0,2569456.0,malic enzyme: putative oxidoreductase/phosphotransacetylase,b2463,['ME2']
talA,1.90482040023515,10.0,2572288.0,transaldolase A,b2464,['TALA']
tktB,1.7208772580973115,10.0,2572994.0,"transketolase 2, thiamine triphosphate-binding",b2465,"['TKT1', 'TKT2']"
ypfG,1.7894052472410125,10.0,2575092.0,DUF1176 family protein,b2466,
nudK,2.0841228052887533,10.0,2576384.0,GDP-mannose pyrophosphatase,b2467,['GDPMNP']
aegA,1.8448762798555154,10.0,2576904.0,"putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit",b2468,
narQ,1.8922255161979,10.0,2580480.0,sensory histidine kinase in two-component regulatory system with NarP,b2469,
acrD,1.7973132030075918,10.0,2580953.0,aminoglycoside/multidrug efflux system,b2470,"['TTRCYCtpp', 'NOVBCNtpp', 'MINCYCtpp', 'DOXRBCNtpp', 'RFAMPtpp', 'CMtpp', 'FUSAtpp']"
ypfM,1.9841264891447243,10.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yffB,1.7884349615291206,10.0,2584605.0,putative ArsC family reductase,b2471,
dapE,1.8054140920479314,10.0,2584965.0,N-succinyl-diaminopimelate deacylase,b2472,['SDPDS']
ypfN,2.26956606200976,10.0,2586120.0,"putative membrane protein, UPF0370 family",b4547,
