,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
ptsH,1.523385540984349,18.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
ptsI,1.434580204740618,18.0,2527424.0,PEP-protein phosphotransferase of PTS system (enzyme I),b2416,"['ACMUMptspp', 'SBTptspp', 'DHAPT', 'TREptspp', 'GAMptspp', 'GLCptspp', 'MALTptspp', 'ACGAptspp', 'ASCBptspp', 'GALTptspp', 'MANptspp', 'CHTBSptspp', 'FRUptspp', 'ARBTptspp', 'FRUpts2pp', 'MANGLYCptspp', 'ACMANAptspp', 'MNLptspp', 'SUCptspp']"
crr,1.6112953069024187,18.0,2529280.0,glucose-specific enzyme IIA component of PTS,b2417,"['ACMUMptspp', 'GLCptspp', 'TREptspp', 'MALTptspp', 'ACGAptspp', 'SUCptspp']"
pdxK,1.4603155645411254,18.0,2529744.0,pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase,b2418,"['PYDXK', 'PYDXNK', 'PYDAMK', 'HMPK1']"
yfeK,1.5657958027718553,18.0,2530700.0,uncharacterized protein,b2419,
yfeS,1.623003481785704,18.0,2531328.0,WGR domain protein,b2420,
cysU,1.3719378912311182,18.0,2535424.0,sulfate/thiosulfate ABC transporter permease,b2424,"['SELtpp', 'SLNTtpp', 'MOBDabcpp', 'SULabcpp', 'TSULabcpp']"
ucpA,1.4457950079843784,18.0,2537472.0,"furfural resistance protein, putative short-chain oxidoreductase",b2426,
yfeW,1.4338605527249133,18.0,2541568.0,penicillin binding protein PBP4B; weak DD-carboxypeptidase activity,b2430,
yfeX,1.4388700547636974,18.0,2543616.0,"porphyrinogen oxidase, cytoplasmic",b2431,
yfeY,1.458891169364296,18.0,2543999.0,RpoE-regulated lipoprotein,b2432,
eutR,1.4018891741681674,18.0,2547712.0,"eut operon transcriptional activator, AraC family",b2437,
eutC,1.544493549699954,18.0,2549768.0,"ethanolamine ammonia-lyase, small subunit (light chain)",b2440,['ETHAAL']
intZ,1.6264489109226499,18.0,2552216.0,CPZ-55 prophage; putative phage integrase,b2442,
yffL,1.4707072972932087,18.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffM,1.5549533946812122,18.0,2554880.0,CPZ-55 prophage; uncharacterized protein,b2444,
yffP,1.5381715482010487,18.0,2555904.0,CPZ-55 prophage; uncharacterized protein,b2447,
yffS,1.4862044716955978,18.0,2557952.0,CPZ-55 prophage; uncharacterized protein,b2450,
eutJ,1.448798157158766,18.0,2562859.0,"ethanolamine utilization protein, HSP70/actin superfamily protein",b2454,
eutN,1.5960085092209948,18.0,2565121.0,Ethanolamine catabolic microcompartment shell protein,b2456,
eutT,1.3938601695907191,18.0,2566860.0,cobalamin adenosyltransferase involved in ethanolamine utilization,b2459,
talA,1.6185014954718024,18.0,2572288.0,transaldolase A,b2464,['TALA']
ypfG,1.6198827218295526,18.0,2575092.0,DUF1176 family protein,b2466,
nudK,1.4450102987195088,18.0,2576384.0,GDP-mannose pyrophosphatase,b2467,['GDPMNP']
aegA,1.410092857268665,18.0,2576904.0,"putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit",b2468,
narQ,1.53496717843591,18.0,2580480.0,sensory histidine kinase in two-component regulatory system with NarP,b2469,
acrD,1.4983545918138388,18.0,2580953.0,aminoglycoside/multidrug efflux system,b2470,"['TTRCYCtpp', 'NOVBCNtpp', 'MINCYCtpp', 'DOXRBCNtpp', 'RFAMPtpp', 'CMtpp', 'FUSAtpp']"
ypfM,1.5366473741694644,18.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yffB,1.6025862637907173,18.0,2584605.0,putative ArsC family reductase,b2471,
dapE,1.589552030590132,18.0,2584965.0,N-succinyl-diaminopimelate deacylase,b2472,['SDPDS']
ypfH,1.4360610996122773,18.0,2586624.0,"palmitoyl-CoA esterase activity, uncertain physiological substrate",b2473,
purC,1.486183386111899,18.0,2590720.0,phosphoribosylaminoimidazole-succinocarboxamide synthetase,b2476,['PRASCSi']
bamC,1.4322421292144611,18.0,2591189.0,BamABCDE complex OM biogenesis lipoprotein,b2477,
dapA,1.4615700456246215,18.0,2592768.0,dihydrodipicolinate synthase,b2478,['DHDPS']
gcvR,1.6629342882220486,18.0,2593264.0,"transcriptional repressor, regulatory protein accessory to GcvA",b2479,
bcp,1.598748203622464,18.0,2593836.0,"peroxiredoxin; thiol peroxidase, thioredoxin-dependent",b2480,['THIORDXi']
hyfA,1.5026537935240827,18.0,2594816.0,"hydrogenase 4, 4Fe-4S subunit",b2481,['FHL']
hyfG,1.4351482594342457,19.0,2601845.0,"hydrogenase 4, subunit",b2487,['FHL']
hyfJ,1.5004932087867249,19.0,2605056.0,putative processing element hydrogenase 4,b2490,['FHL']
hyfR,1.5374488415143368,19.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
focB,1.5542486330499603,19.0,2607292.0,putative formate transporter,b2492,"['FORt2pp', 'FORtppi']"
yfgO,1.4269716911475054,19.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
yfgD,1.4141691037742847,19.0,2611200.0,putative oxidoreductase,b2495,
hda,1.450908397601543,19.0,2611433.0,ATPase regulatory factor involved in DnaA inactivation,b2496,
uraA,1.3920302408651122,19.0,2613248.0,uracil permease,b2497,['URAt2pp']
ppk,1.4270884662445158,19.0,2616402.0,"polyphosphate kinase, component of RNA degradosome",b2501,"['PPK2r', 'PPKr']"
yfgG,1.3619583667943966,19.0,2622648.0,uncharacterized protein,b2504,
yfgI,1.4958057312414972,19.0,2623684.0,"nalidixic acid resistance protein, putative periplasmic protein",b2506,
guaA,1.5880422102758451,19.0,2624316.0,GMP synthetase (glutamine aminotransferase),b2507,['GMPS2']
der,1.6492324506920248,19.0,2629632.0,GTPase; multicopy suppressor of ftsJ,b2511,
bamB,1.4581921839607321,19.0,2631680.0,BamABCDE complex OM biogenesis lipoprotein,b2512,
hisS,1.5101245503310137,19.0,2633728.0,histidyl tRNA synthetase,b2514,['HISTRS']
ispG,1.4661892043348368,19.0,2634044.0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,b2515,['MECDPDH5']
rodZ,1.4231084645342182,19.0,2635776.0,MreB assembly cytoskeletal protein,b2516,
yfhM,1.4447095862504786,19.0,2640684.0,bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein,b2520,
sseB,1.6119734695743813,19.0,2648064.0,"rhodanase-like enzyme, sulfur transfer from thiosulfate",b2522,
pepB,1.4395726341647146,19.0,2648433.0,aminopeptidase B,b2523,"['AMPTASEPG', 'AMPTASECG']"
iscX,1.4256575133078129,19.0,2649894.0,Fe(2+) donor and activity modulator for cysteine desulfurase,b2524,
fdx,1.3752060164493856,19.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
hscA,1.4109406003874012,19.0,2650443.0,DnaK-like molecular chaperone specific for IscU,b2526,
hscB,1.4448366861103108,19.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscA,1.6326807066901121,19.0,2653184.0,FeS cluster assembly protein,b2528,"['I2FE2ST', 'I4FE4ST']"
iscU,1.3897689366303079,19.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscS,1.5824589995405571,19.0,2654208.0,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",b2530,"['ICYSDS', 'I2FE2SS2', 'MOADSUx', 'I2FE2SS', 'I2FE2SR', 'THZPSN3']"
iscR,1.5372536469750664,19.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
trmJ,1.5143612875919705,19.0,2656256.0,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",b2532,
suhB,1.4037628903015615,19.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
csiE,1.55880541019246,19.0,2658793.0,stationary phase inducible protein,b2535,
hcaT,1.453561062378978,19.0,2660352.0,putative 3-phenylpropionic transporter,b2536,['PPPNt2rpp']
iroK,1.4872997655884246,19.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaR,1.66369675276883,19.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaE,1.4371441465768222,19.0,2662400.0,"3-phenylpropionate dioxygenase, large (alpha) subunit",b2538,"['PPPNDO', 'CINNDO']"
hcaF,1.4141213665788872,19.0,2663748.0,"3-phenylpropionate dioxygenase, small (beta) subunit",b2539,"['PPPNDO', 'CINNDO']"
hcaC,1.4692944638403191,19.0,2664448.0,"3-phenylpropionate dioxygenase, ferredoxin subunit",b2540,"['PPPNDO', 'CINNDO']"
yphB,1.516580418904482,19.0,2667174.0,"mutarotase superfamily protein, YphB family",b2544,
glyA,1.578464452758305,20.0,2678784.0,serine hydroxymethyltransferase,b2551,"['THFAT', 'ALATA_D2', 'ALATA_L2', 'THRAi', 'GHMT2r', 'THRA2i']"
glnB,1.3589730557283803,20.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
glrK,1.4143725970830807,20.0,2683029.0,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,b2556,
tadA,1.3712567171182757,20.0,2691072.0,tRNA-specific adenosine deaminase,b2559,
yfhH,1.5452862655201849,20.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
shoB,1.6950474196151497,20.0,2693504.0,toxic membrane protein,b4687,
recO,1.5060175820472148,20.0,2695168.0,gap repair protein,b2565,
era,1.4543512463424577,20.0,2695839.0,"membrane-associated, 16S rRNA-binding GTPase",b2566,
rnc,1.444173736419516,20.0,2697216.0,RNase III,b2567,
rseC,1.5114518442595988,20.0,2700680.0,SoxR iron-sulfur cluster reduction factor component,b2570,
rseB,1.6372618746444267,20.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.4765896422752518,20.0,2702112.0,anti-sigma factor,b2572,
rpoE,1.6896752245803557,20.0,2703360.0,RNA polymerase sigma E factor,b2573,
yfiE,1.5264910808203098,20.0,2707797.0,putative DNA-binding transcriptional regulator,b2577,
eamB,1.467825298592539,20.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,1.7346422467111573,20.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
ung,1.501142368977639,20.0,2710112.0,uracil-DNA-glycosylase,b2580,
trxC,1.5241695879283879,20.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
yfiP,1.4679730344909625,20.0,2712581.0,DTW domain protein,b2583,
pssA,1.6123528808543877,20.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
yfiM,1.623608242216395,20.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.5531618576307855,20.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
clpB,1.4875477402417723,20.0,2724958.0,protein disaggregation chaperone,b2592,
yfiH,1.5280239860637015,20.0,2727936.0,UPF0124 family protein,b2593,
rluD,1.4976229827361853,20.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
raiA,1.6576988801516195,20.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.7899324373466956,20.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.4332878306692831,20.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
tyrA,1.416458857963063,20.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"['CHORM', 'PPND']"
yfiL,1.74028141016776,20.0,2734718.0,lipoprotein,b2602,
yfiR,1.5083011893633553,20.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.5847242235402614,20.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,1.803401786799028,20.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
rplS,1.553917413636418,20.0,2737541.0,50S ribosomal subunit protein L19,b2606,
trmD,1.5438823405706652,20.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rimM,1.515403274360217,20.0,2738728.0,ribosome maturation factor,b2608,
rpsP,1.510787383832257,20.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ypjD,1.429443363573178,20.0,2741320.0,cytochrome c assembly protein family inner membrane protein,b2611,
yfjD,1.503835759577443,20.0,2742272.0,UPF0053 family inner membrane protein,b4461,
grpE,1.5182074133903134,20.0,2743473.0,heat shock protein,b2614,
nadK,1.631374731843101,20.0,2744320.0,NAD kinase,b2615,['NADK']
recN,1.4680413510298171,20.0,2745153.0,recombination and repair protein,b2616,
bamE,1.5795583575656622,20.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.5154259845443507,20.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.6230428638373322,20.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
intA,1.7141345324507857,20.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,1.518963113521129,20.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,1.499666329564671,20.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,1.5580725091779244,20.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,1.8561912561347809,20.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.70454470978344,20.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.6282409941256564,20.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.598261897312681,20.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,1.455241258257707,20.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
yfjP,1.4484513548877544,20.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjQ,1.5078084030731196,20.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,1.5860502332434427,20.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.5550355042260453,20.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.6671798912880829,20.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.5582825101091609,20.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,1.4991065835259851,20.0,2765360.0,No_gene_product,b2638,
yfjV,1.5736129418705571,20.0,2765525.0,No_gene_product,b2641,
yfjW,1.4898187809027166,20.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,1.3456142076861997,20.0,2768903.0,No_gene_product,b4644,
yfjX,1.4196592408472368,20.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.4419354819223653,20.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.7740494343500328,20.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.8628845888074146,20.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,1.8076138458364723,20.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.4969221103445398,20.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,1.4760381272196212,20.0,2776576.0,No_gene_product,b2648,
ypjC,1.3968788089038247,20.0,2777088.0,No_gene_product,b2650,
ygaQ,1.5291699790745983,20.0,2779755.0,No_gene_product,b4462,
csiD,1.5118348437940161,20.0,2783232.0,carbon starvation protein,b2659,
ygaU,1.4777271608913567,21.0,2789695.0,uncharacterized protein,b2665,
yqaE,1.5702572602945113,21.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.4424160923065672,21.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
alaE,1.5450645474949083,21.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaM,1.5983127973731048,21.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdH,1.5753692847707779,21.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
nrdI,1.4450341387721406,21.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
proV,1.6640219828584328,21.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,1.6046651556693399,21.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.4194907742258187,21.0,2801674.0,No_gene_product,b2681,
mprA,1.4606764458480224,21.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.542476212163105,21.0,2805760.0,multidrug efflux system,b2685,
emrB,1.5429792722319329,21.0,2805974.0,multidrug efflux system protein,b2686,
luxS,1.6509582563806837,21.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
gshA,1.4053290921723187,21.0,2808241.0,glutamate-cysteine ligase,b2688,['GLUCYS']
yqaA,1.36314277204657,21.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,1.4706724125165942,21.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,1.805499030422728,21.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.5713481276207726,21.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.4581221441250312,21.0,2815497.0,regulatory protein for RecA,b2698,
recA,1.6002562019400268,21.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,1.4503450952131418,21.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
srlA,1.4675651623740458,21.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.4797824629145595,21.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlB,1.7204302520173758,21.0,2820720.0,glucitol/sorbitol-specific enzyme IIA component of PTS,b2704,['SBTptspp']
srlM,1.3708701190402937,21.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,1.6403353348553786,21.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
hydN,1.5295786282780854,22.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
ascF,1.4082308157578054,22.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,['ARBTptspp']
hycI,1.3584901922951265,22.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycH,1.5428737147724942,22.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycD,1.4582321953677357,22.0,2840576.0,"hydrogenase 3, membrane subunit",b2722,"['HYD1pp', 'FHL']"
hycB,1.4155331754916272,22.0,2842624.0,"hydrogenase 3, Fe-S subunit",b2724,"['HYD1pp', 'FHL']"
hycA,1.8226584494103575,22.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypE,1.436651939885249,22.0,2846720.0,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",b2730,
fhlA,1.4162901416096503,22.0,2847696.0,formate hydrogenlyase transcriptional activator,b2731,
ygbA,1.4679361748051023,22.0,2849811.0,uncharacterized protein,b2732,
ygbJ,1.4460774361249322,22.0,2854912.0,putative dehydrogenase,b2736,
ygbK,1.4620460081030098,22.0,2855693.0,FliA-regulated DUF1537 family protein,b2737,
rpoS,1.6462771083905678,22.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.4833831398863275,22.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
truD,1.5370712989584239,22.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,1.5613879847892904,22.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ftsB,1.4225245444623427,22.0,2866176.0,cell division protein,b2748,
ygbE,1.6094551976373965,22.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysC,1.4979560208128293,22.0,2867200.0,adenosine 5'-phosphosulfate kinase,b2750,['ADSK']
cysD,1.4653505844168206,22.0,2869248.0,"sulfate adenylyltransferase, subunit 2",b2752,['SADT2']
iap,1.5000159540943439,22.0,2869939.0,aminopeptidase in alkaline phosphatase isozyme conversion,b2753,
ygbT,1.6086165664675574,22.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.5610030530823344,22.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.5605302480766183,22.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casC,1.6828398988149733,22.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,1.6180781444392305,22.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.530643747459994,22.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,1.6473612750591107,22.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
cysJ,1.4554804411487197,22.0,2883584.0,"sulfite reductase, alpha subunit, flavoprotein",b2764,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
queD,1.4429374424336638,22.0,2885632.0,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),b2765,['CPH4S']
ygcO,1.4946773490590715,22.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcP,1.463148747335176,22.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcR,1.5576436490943522,22.0,2889728.0,putative flavoprotein,b2770,
ygcS,1.4635753159002294,22.0,2889891.0,putative MFS sugar transporter; membrane protein,b2771,
ygcU,1.4812200944536604,22.0,2891776.0,putative FAD-linked oxidoreductase,b4463,
ygcW,1.36776039085761,22.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcE,1.5311574561499801,22.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.612048276761794,22.0,2895254.0,putative kinase,b2776,
queE,1.7028478875391844,22.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,1.588092715027977,22.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.5856348342130024,22.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.4795601351535188,22.0,2900001.0,enolase,b2779,['ENO']
pyrG,1.4434362190120753,22.0,2901387.0,CTP synthetase,b2780,['CTPS2']
mazG,1.5758234540091138,22.0,2903252.0,nucleoside triphosphate pyrophosphohydrolase,b2781,"['NTPP4', 'NTPP5', 'NTPP1', 'NTPP7', 'NTPP8', 'NTPP3', 'NTPP6', 'NTPP2']"
mazF,1.8775668895927158,22.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
mazE,1.8501006782007268,22.0,2904576.0,antitoxin of the ChpA-ChpR toxin-antitoxin system,b2783,
relA,1.5132123372890949,22.0,2904775.0,(p)ppGpp synthetase I/GTP pyrophosphokinase,b2784,"['GTPDPK', 'GDPDPK']"
gudD,1.435374871733099,22.0,2912256.0,D-glucarate dehydratase 1,b2787,['GLCRD']
gudX,1.465624538515264,22.0,2912764.0,"glucarate dehydratase-related protein, substrate unknown",b2788,['GLCRD']
gudP,1.4834139804877655,22.0,2914304.0,putative D-glucarate transporter,b2789,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
yqcA,1.480713297769563,22.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
yqcC,1.3645288198458072,22.0,2917376.0,DUF446 family protein,b2792,
syd,1.353729057574752,22.0,2918400.0,SecY-interacting protein,b2793,
queF,1.6173808952740523,22.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,['CDGR']
sdaC,1.5117578364833102,22.0,2922496.0,putative serine transporter,b2796,['SERt2rpp']
sdaB,1.4952540162590653,22.0,2922934.0,L-serine dehydratase 2,b2797,['SERD_L']
ygdG,1.4618073186594192,22.0,2924544.0,"Ssb-binding protein, misidentified as ExoIX",b2798,
fucO,1.4041226877358124,22.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,['LCARS']
fucA,1.5718433520620727,22.0,2926592.0,L-fuculose-1-phosphate aldolase,b2800,['FCLPA']
fucP,1.3819088135985005,22.0,2928640.0,L-fucose transporter,b2801,['FUCtpp']
fucI,1.4252214672324937,22.0,2928942.0,L-fucose isomerase,b2802,['FCI']
fucK,1.4269236525074696,22.0,2930796.0,L-fuculokinase,b2803,['FCLK']
fucU,1.4478395839930756,22.0,2932246.0,L-fucose mutarotase,b2804,
fucR,1.448926543805681,22.0,2932736.0,l-fucose operon activator,b2805,
rlmM,1.4676872927149813,22.0,2933501.0,"23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent",b2806,
ygdD,1.430843115234837,22.0,2934784.0,UPF0382 family inner membrane protein,b2807,
gcvA,1.426301199712365,22.0,2935008.0,glycine cleavage system transcriptional activator; autorepressor,b2808,
ygdI,1.8049429321394883,22.0,2936320.0,DUF903 family verified lipoprotein,b2809,
csdE,1.4342158174368038,22.0,2937900.0,CsdA-binding activator; Fe-S protein,b2811,
argA,1.4945060218907913,22.0,2942976.0,amino acid N-acetyltransferase and inactive acetylglutamate kinase,b2818,['ACGS']
recD,1.3947502501390465,22.0,2943993.0,"exonuclease V (RecBCD complex), alpha chain",b2819,
recB,1.4705001597013294,22.0,2949120.0,"exonuclease V (RecBCD complex), beta subunit",b2820,
ptrA,1.479300580599262,22.0,2949354.0,protease III,b2821,
ppdC,1.6922997589459667,22.0,2955799.0,putative prepilin peptidase-dependent protein,b2823,
ygdB,1.4927939779930122,22.0,2956107.0,DUF2509 family protein,b2824,
ppdB,1.4952921580549972,22.0,2956511.0,putative prepilin peptidase-dependent protein,b2825,
ppdA,1.5730355680031958,22.0,2957312.0,putative prepilin peptidase-dependent protein,b2826,
thyA,1.7176062125724165,22.0,2957719.0,thymidylate synthetase,b2827,['TMDS']
rppH,1.4987939769734309,22.0,2961805.0,RNA pyrophosphohydrolase,b2830,
mutH,1.595935985855916,22.0,2963456.0,methyl-directed mismatch repair protein,b2831,
ygdQ,1.4120788863770004,22.0,2963778.0,UPF0053 family inner membrane protein,b2832,
ygdR,1.5897343940389115,22.0,2964629.0,DUF903 family verified lipoprotein,b2833,
