,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
yfgJ,1.4302732496021386,108.0,2629120.0,DUF1407 family protein,b2510,
yfhL,1.7955609470269474,109.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,2.0276787030326373,109.0,2693504.0,toxic membrane protein,b4687,
raiA,1.5184727005305705,110.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.7399386199356113,110.0,2730957.0,pheA gene leader peptide,b2598,
yfiL,1.4495196230938845,110.0,2734718.0,lipoprotein,b2602,
rpsP,1.4535444112934863,111.0,2739295.0,30S ribosomal subunit protein S16,b2609,
bamE,1.5272477521630576,112.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
yfjH,1.9785619136916943,112.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
yfjI,2.0172810927013702,112.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,1.9780824388256997,112.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
rnlB,1.3781444325143122,112.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjU,1.9128175096901467,113.0,2765360.0,No_gene_product,b2638,
yfjW,2.663900105684683,113.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjF,1.6597964722420897,114.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjC,2.088756471761998,114.0,2777088.0,No_gene_product,b2650,
ygaQ,2.009875813807245,114.0,2779755.0,No_gene_product,b4462,
ygaV,1.498317850926586,115.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
hycA,1.4410847657282988,116.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
pphB,1.4190355561385384,117.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbE,1.4647733339300761,118.0,2866688.0,DUF3561 family inner membrane protein,b2749,
ygcW,1.568463107245861,119.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcG,2.542919211146829,119.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.6009001283113184,119.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
mazF,1.4470563953706026,119.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
syd,1.3984666372708978,120.0,2918400.0,SecY-interacting protein,b2793,
ygdI,1.8692526126241693,121.0,2936320.0,DUF903 family verified lipoprotein,b2809,
ygdR,1.5031357605393005,122.0,2964629.0,DUF903 family verified lipoprotein,b2833,
yqeG,1.442794856352871,123.0,2979840.0,putative transporter,b2845,
yqeH,2.095922319528632,123.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,1.6902872241470865,123.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,2.664994012479915,123.0,2982662.0,uncharacterized protein,b2848,
yqeL,2.648856092223508,123.0,2983177.0,uncharacterized protein,b4683,
yqeK,2.720035248339539,123.0,2983293.0,uncharacterized protein,b2849,
ygeF,2.4828388605328304,123.0,2983936.0,No_gene_product,b2850,
ygeG,2.8242526707235993,123.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,2.61717167273177,123.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,2.703146514842097,123.0,2987008.0,uncharacterized protein,b2853,
pbl,2.595734338680199,123.0,2987297.0,No_gene_product,b2854,
ygeK,1.8322854242348043,123.0,2988032.0,No_gene_product,b2856,
ygeN,2.410934163400288,123.0,2988672.0,No_gene_product,b2858,
ygeO,1.9962845761754815,123.0,2989320.0,No_gene_product,b2859,
mocA,1.4581497599992077,124.0,3008518.0,CTP:molybdopterin cytidylyltransferase,b2877,frozenset({<Reaction MOCDS at 0x7fcfa67b1278>})
yqfG,1.6717822147209398,125.0,3026175.0,uncharacterized protein,b4684,
zapA,1.4390620175121105,126.0,3048970.0,FtsZ stabilizer,b2910,
ibsC,1.5176285183482048,126.0,3050248.0,toxic membrane protein,b4665,
cmtB,1.6752453173030393,127.0,3072245.0,putative mannitol-specific enzyme IIA component of PTS,b2934,
yqgB,1.3592292434024673,127.0,3079278.0,uncharacterized protein,b2939,
mqsA,1.480292642737206,128.0,3161209.0,antitoxin for MqsR toxin; transcriptional repressor,b3021,
mqsR,1.5431266574473914,128.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiZ,1.8591971779874894,128.0,3165237.0,inner membrane protein,b3027,
yqiC,1.3979918027251352,129.0,3178198.0,BMFP family putative fusogenic protein,b3042,
ygiL,1.8991690431243868,129.0,3178772.0,putative fimbrial-like adhesin protein,b3043,
yqiH,1.5932756837100084,129.0,3183239.0,putative periplasmic pilin chaperone,b3047,
yqiI,1.6596027210817965,129.0,3184640.0,fimbrial protein,b3048,
glgS,1.5117790918084533,129.0,3185152.0,motility and biofilm regulator,b3049,
yqiJ,1.5328840963581019,129.0,3185566.0,DUF1449 family inner membrane protein,b3050,
higB,1.3689620061608476,130.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
yhaI,1.6179567331352183,131.0,3246269.0,DUF805 family inner membrane protein,b3104,
tdcR,2.032368604045781,132.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaB,1.9916719880042273,132.0,3261212.0,uncharacterized protein,b3120,
yhaC,2.3405430655060413,132.0,3262464.0,pentapetide repeats-related protein,b3121,
agaB,1.5237488391703573,133.0,3277528.0,N-acetylgalactosamine-specific enzyme IIB component of PTS,b3138,
yhbX,1.6587128549590227,134.0,3313346.0,"putative EptAB family phosphoethanolamine transferase, inner membrane protein",b3173,
secG,1.3647802079370042,134.0,3315712.0,preprotein translocase membrane subunit,b3175,
rlmE,1.3367323364126655,134.0,3320393.0,"23S rRNA U2552 2'-O-ribose methyltransferase, SAM-dependent",b3179,
sfsB,1.3062357687946404,135.0,3328512.0,malPQ operon transcriptional activator,b3188,
yhcF,1.5368265987109828,136.0,3360768.0,putative transcriptional regulator,b3219,
yhcB,1.4405048593077399,137.0,3373549.0,DUF1043 family inner membrane-anchored protein,b3233,
yhcN,1.5208949278152,137.0,3378896.0,"cadmium and peroxide resistance protein, stress-induced",b3238,
yrdF,1.6061303940998355,138.0,3397853.0,No_gene_product,b4697,
yrdE,1.6868109838123697,138.0,3397996.0,No_gene_product,b4646,
yhdU,1.6994442558752496,139.0,3405979.0,putative membrane protein,b3263,
acrS,1.5535626035747254,139.0,3406161.0,acrAB operon transcriptional repressor,b3264,
yhdV,1.4764061897538938,139.0,3411968.0,putative outer membrane protein,b3267,
yrdB,1.4066676417265356,140.0,3423232.0,DUF1488 family protein,b3280,
mscL,1.5609359885906338,141.0,3431382.0,"mechanosensitive channel protein, high conductance",b3291,
arfA,1.3863090413975063,141.0,3431936.0,alternate ribosome-rescue factor A,b4550,
zntR,1.4394049327456002,141.0,3432448.0,zntA gene transcriptional activator,b3292,
yhdN,1.3292266155630068,141.0,3432499.0,DUF1992 family protein,b3293,
rplQ,1.60203354623819,141.0,3432974.0,50S ribosomal subunit protein L17,b3294,
rpsN,1.4171708386466688,142.0,3440128.0,30S ribosomal subunit protein S14,b3307,
rplX,1.3231349734038442,142.0,3440811.0,50S ribosomal subunit protein L24,b3309,
rpsJ,1.5130139263224838,143.0,3446317.0,30S ribosomal subunit protein S10,b3321,
bfd,1.3501395265122726,144.0,3460155.0,bacterioferritin-associated ferredoxin,b3337,
yhfL,1.6749855846093817,145.0,3492864.0,small lipoprotein,b3369,
feoA,1.4231412060548483,146.0,3533521.0,"ferrous iron transporter, protein A",b3408,
yhhZ,2.3554616129646186,147.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yrhB,1.6472215910016568,147.0,3578368.0,stable heat shock chaperone,b3446,
yhhH,1.8605808275209808,148.0,3616768.0,putative NTF2 fold immunity protein for polymorphic toxin RhsB,b3483,
yrhC,1.8547115460517372,148.0,3617246.0,No_gene_product,b4552,
yhhI,1.8163671076475538,148.0,3618816.0,putative transposase,b3484,
yhiJ,2.1000241104633917,148.0,3624327.0,DUF4049 family protein,b3488,
yhiL,2.4086337881480056,148.0,3626211.0,No_gene_product,b4660,
slp,1.7848088291377007,149.0,3647488.0,outer membrane lipoprotein,b3506,
dctR,1.8459331152961707,149.0,3648042.0,Putative LuxR family repressor for dicarboxylate transport,b3507,
hdeB,1.861305540256738,149.0,3649536.0,acid-resistance protein,b3509,
hdeA,1.6968632258920024,149.0,3650048.0,stress response protein acid-resistance protein,b3510,
gadE,2.126835468146323,149.0,3651725.0,gad regulon transcriptional activator,b3512,
gadW,1.7094168092795867,149.0,3657728.0,transcriptional activator of gadA and gadBC; repressor of gadX,b3515,
gadX,1.6577128771283414,149.0,3658345.0,acid resistance regulon transcriptional activator; autoactivator,b3516,
cspA,1.4411438291423748,150.0,3713536.0,"RNA chaperone and antiterminator, cold-inducible",b3556,
hokA,1.5680684037445642,150.0,3713807.0,"toxic polypeptide, small",b4455,
mokA,1.5839025235975885,150.0,3713807.0,No_gene_product,b4647,
insJ,1.5596629690839388,150.0,3714039.0,IS150 transposase A,b3557,
insK,1.9327833450151053,150.0,3715072.0,IS150 transposase B,b3558,
yiaA,1.779981259797361,150.0,3720283.0,"YiaAB family inner membrane protein, tandem domains",b3562,
yiaB,1.8226559776896334,150.0,3720766.0,YiaAB family inner membrane protein,b3563,
yibA,2.438094277298321,151.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibG,2.304494019552902,151.0,3761536.0,TPR-like repeat protein,b3596,
yibS,2.0800045986221396,151.0,3762176.0,No_gene_product,b4650,
yibW,2.044909913316682,151.0,3762251.0,No_gene_product,b4651,
yibV,2.4761122951682033,151.0,3762704.0,No_gene_product,b4615,
yibU,2.3485869474076218,151.0,3763307.0,No_gene_product,b4652,
grxC,1.4997047216547583,152.0,3777550.0,glutaredoxin 3,b3610,"frozenset({<Reaction RNDR4b at 0x7fcfa6630160>, <Reaction GRXR at 0x7fcfa68e04e0>, <Reaction RNDR1b at 0x7fcfa6627da0>, <Reaction RNDR2b at 0x7fcfa6627cc0>, <Reaction PAPSR2 at 0x7fcfa66e52e8>, <Reaction RNDR3b at 0x7fcfa6627cf8>})"
yibB,1.905232110864127,153.0,3786752.0,"YibB family protein, function unknown",b3618,
waaL,2.367192362126636,153.0,3790848.0,O-antigen ligase,b3622,"frozenset({<Reaction O16A4Lpp at 0x7fcfa67240b8>, <Reaction ECA4OALpp at 0x7fcfa6a1ccf8>})"
waaU,2.8608402730317066,153.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,frozenset({<Reaction HEPT4 at 0x7fcfa6911358>})
waaZ,2.307470931432962,153.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,frozenset({<Reaction MOAT3C at 0x7fcfa67b10f0>})
waaY,2.19953841475119,153.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,frozenset({<Reaction HEPK2 at 0x7fcfa6906ef0>})
waaJ,2.413595301091173,153.0,3794944.0,,,
waaR,2.1186241599733977,153.0,3795398.0,"lipopolysaccharide 1,2-glucosyltransferase; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase",b3626,frozenset({<Reaction GLCTR3 at 0x7fcfa6990588>})
waaB,1.8589243398271975,153.0,3796992.0,"lipopolysaccharide 1,6-galactosyltransferase; UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase",b3628,frozenset({<Reaction GALT1 at 0x7fcfa695af98>})
waaS,2.8887264909649835,153.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,frozenset({<Reaction RHAT1 at 0x7fcfa661cda0>})
waaP,1.5719402167614303,153.0,3799040.0,kinase that phosphorylates core heptose of lipopolysaccharide,b3630,frozenset({<Reaction HEPK1 at 0x7fcfa6906e48>})
rpmG,1.5838591329593539,154.0,3804672.0,50S ribosomal subunit protein L33,b3636,
yicT,1.3481493522589156,155.0,3829784.0,No_gene_product,b4653,
yicS,1.745583549898689,155.0,3833856.0,putative periplasmic protein,b4555,
tisB,1.4667665418606624,156.0,3846912.0,"toxic membrane persister formation peptide, LexA-regulated",b4618,
ibpB,1.4260185172887723,157.0,3859828.0,heat shock chaperone,b3686,
tnaC,2.1012538701268344,158.0,3881856.0,tryptophanase leader peptide,b3707,
bglG,1.723039374803069,159.0,3899392.0,transcriptional antiterminator of the bgl operon,b3723,
yifE,1.719498251855677,160.0,3941445.0,UPF0438 family protein,b3764,
yifN,1.4202002117899581,161.0,3953371.0,No_gene_product,b3777,
yigF,1.7864922345519798,162.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,2.5234732504130633,162.0,3996172.0,PRK11371 family inner membrane protein,b3818,
tatA,1.3238887074952423,163.0,4015304.0,TatABCE protein translocation system subunit,b3836,
ompL,1.570836663498426,164.0,4057088.0,outer membrane porin L; putative sulpholipid porin,b3875,frozenset({<Reaction H2Otex at 0x7fcfa68f9208>})
yiiE,1.618065390742429,165.0,4072656.0,CopG family putative transcriptional regulator,b3889,
yiiF,1.6202226728194955,165.0,4073110.0,"putative thymol sensitivity protein, CopG family putative transcriptional regulator",b3890,
tufB,1.4885122474443901,166.0,4165871.0,translation elongation factor EF-Tu 2,b3980,
arpA,1.738902390649258,167.0,4210688.0,ankyrin repeat protein,b4017,
yjbT,1.3655327591850157,168.0,4229704.0,putative periplasmic protein,b4620,
yjbI,2.513552447994315,169.0,4240630.0,No_gene_product,b4038,
yjbL,2.8943282700167456,170.0,4250248.0,uncharacterized protein,b4047,
yjbM,2.071322603901561,170.0,4250526.0,uncharacterized protein,b4048,
yjbS,2.9539548438682632,171.0,4258816.0,uncharacterized protein,b4621,
yjcF,2.4230623857546347,172.0,4272128.0,pentapeptide repeats protein,b4066,
pmrR,1.5440092115471376,173.0,4321932.0,putative membrane-bound BasS regulator,b4703,
adiY,1.7657283440624891,173.0,4327424.0,adi system transcriptional activator,b4116,
yjdK,2.526087274338535,174.0,4342400.0,,,
yjdO,2.0129378589861533,174.0,4342784.0,,,
cadC,1.7511349872391933,174.0,4350212.0,cadBA operon transcriptional activator,b4133,
yjdQ,1.6812690911743897,174.0,4352007.0,No_gene_product,b4654,
yjeJ,1.5279551952169732,175.0,4363181.0,uncharacterized protein,b4145,
ecnB,1.6718683557599567,175.0,4366369.0,entericidin B membrane lipoprotein,b4411,
sugE,1.4071163102953774,175.0,4366848.0,multidrug efflux system protein,b4148,
yjeV,1.3640577096728173,176.0,4382720.0,uncharacterized protein,b4670,
hfq,1.4386339657347325,177.0,4390400.0,"global sRNA chaperone; HF-I, host factor for RNA phage Q beta replication",b4172,
nsrR,1.5092283111391698,178.0,4396006.0,nitric oxide-sensitive repressor for NO regulon,b4178,
yjfI,1.96555851416526,178.0,4399949.0,DUF2170 family protein,b4181,
yjfY,1.374663512996562,179.0,4414464.0,"YhcN family protein, periplasmic",b4199,
rplI,1.361497023719641,179.0,4415924.0,50S ribosomal subunit protein L9,b4203,
yjfZ,1.6399672409370065,179.0,4416444.0,uncharacterized protein,b4204,
ytfA,1.6795603005536657,179.0,4417536.0,No_gene_product,b4205,
ytfI,1.8534316491286493,180.0,4427776.0,uncharacterized protein,b4215,
chpS,1.435034336612803,181.0,4438263.0,antitoxin of the ChpBS toxin-antitoxin system,b4224,
mgtL,1.294412679627635,182.0,4457247.0,regulatory leader peptide for mgtA,b4702,
pyrL,1.47028396762052,182.0,4462215.0,pyrBI operon leader peptide,b4246,
bdcR,1.612132155536236,182.0,4463940.0,transcriptional repressor for divergent bdcA,b4251,
tabA,1.4604910815977108,182.0,4464678.0,"biofilm modulator regulated by toxins; DUF386 family protein, cupin superfamily protein",b4252,
yjgL,2.7847442299012806,182.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
yjgN,1.9326059465169447,182.0,4469546.0,DUF898 family inner membrane protein,b4257,
idnK,1.386804976900663,183.0,4484439.0,"D-gluconate kinase, thermosensitive",b4268,frozenset({<Reaction GNK at 0x7fcfa6954898>})
yjhB,1.9229420084732227,184.0,4493874.0,"putative MFS transporter, membrane protein",b4279,
yjhC,1.8203781628480513,184.0,4495360.0,GFO/IDH/MOCA family putative oxidoreductase. NAD(P)-dependent,b4280,
ythA,1.5903789328499474,184.0,4496384.0,uncharacterized protein,b4655,
yjhD,1.5612985011781886,184.0,4496442.0,No_gene_product,b4281,
yjhE,1.601911972561701,184.0,4496896.0,No_gene_product,b4282,
yjhY,1.3769630234951917,185.0,4521984.0,No_gene_product,b4656,
yjhX,1.5199696514934866,185.0,4523612.0,UPF0386 family protein,b4566,
yjhZ,1.572263577394736,185.0,4524246.0,No_gene_product,b4657,
nanM,1.4446324968352164,185.0,4528128.0,N-acetylneuraminic acid mutarotase,b4310,
nanC,1.5649866089574755,185.0,4528601.0,N-acetylnuraminic acid outer membrane channel protein,b4311,frozenset({<Reaction ACNAMtex at 0x7fcfa6be5240>})
fimB,1.59849676151193,185.0,4530773.0,tyrosine recombinase/inversion of on/off regulator of fimA,b4312,
fimE,1.5729786594033004,185.0,4532224.0,tyrosine recombinase/inversion of on/off regulator of fimA,b4313,
fimA,1.4884592561370307,185.0,4532931.0,major type 1 subunit fimbrin (pilin),b4314,
yjiC,1.698543312345784,186.0,4545306.0,uncharacterized protein,b4325,
yjiS,1.4156935198275284,187.0,4561567.0,DUF1127 family protein,b4341,
yjiT,1.6905000951032518,187.0,4562944.0,No_gene_product,b4342,
mcrC,1.504597514159235,187.0,4567040.0,"5-methylcytosine-specific restriction enzyme McrBC, subunit McrC",b4345,
mcrB,1.6214904544590638,187.0,4567774.0,"5-methylcytosine-specific restriction enzyme McrBC, subunit McrB",b4346,
