,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
cspA,3.2036917704157957,16.0,3713536.0,"RNA chaperone and antiterminator, cold-inducible",b3556,
hokA,3.155567423634349,16.0,3713807.0,"toxic polypeptide, small",b4455,
mokA,3.1984547377048895,16.0,3713807.0,No_gene_product,b4647,
insJ,2.9585852950944367,16.0,3714039.0,IS150 transposase A,b3557,
insK,3.285485867769085,16.0,3715072.0,IS150 transposase B,b3558,
glyS,3.2357849106110135,16.0,3715687.0,"glycine tRNA synthetase, beta subunit",b3559,frozenset({<Reaction GLYTRS at 0x7fcfa69469b0>})
glyQ,3.0209191670903572,16.0,3717766.0,"glycine tRNA synthetase, alpha subunit",b3560,frozenset({<Reaction GLYTRS at 0x7fcfa69469b0>})
ysaB,2.591594825650109,16.0,3718772.0,uncharacterized protein,b4553,
wecH,2.9898643696902427,16.0,3719246.0,O-acetyltransferase for enterobacterial common antigen (ECA),b3561,
yiaA,2.8450485331026787,16.0,3720283.0,"YiaAB family inner membrane protein, tandem domains",b3562,
yiaB,2.74116404306664,16.0,3720766.0,YiaAB family inner membrane protein,b3563,
xylB,3.059734242556471,16.0,3721276.0,xylulokinase,b3564,"frozenset({<Reaction XYLK at 0x7fcfa6520fd0>, <Reaction DXYLK at 0x7fcfa6a935f8>})"
xylA,3.043021727101797,16.0,3723264.0,D-xylose isomerase,b3565,"frozenset({<Reaction XYLI1 at 0x7fcfa6520d30>, <Reaction XYLI2 at 0x7fcfa6520dd8>})"
xylF,3.080052628760281,16.0,3725312.0,D-xylose transporter subunit,b3566,frozenset({<Reaction XYLabcpp at 0x7fcfa65300b8>})
xylG,2.8402947645373087,16.0,3725560.0,D-xylose ABC transporter dual domain ATPase,b3567,frozenset({<Reaction XYLabcpp at 0x7fcfa65300b8>})
xylH,2.6330717629358427,16.0,3727360.0,D-xylose ABC transporter permease,b3568,frozenset({<Reaction XYLabcpp at 0x7fcfa65300b8>})
xylR,2.997154815760967,16.0,3729408.0,xylose divergent operon transcriptional activator,b3569,
bax,2.9193290890072032,16.0,3729712.0,putative glucosaminidase,b3570,
malS,3.0063474643054753,16.0,3730856.0,alpha-amylase,b3571,frozenset({<Reaction AAMYLpp at 0x7fcfa6c33e10>})
avtA,3.0250998238755114,16.0,3733504.0,valine-pyruvate aminotransferase; transaminase C; alanine-valine transaminase,b3572,frozenset({<Reaction VPAMTr at 0x7fcfa6594e80>})
ysaA,2.9911516113487324,16.0,3734468.0,"putative hydrogenase, 4Fe-4S ferredoxin-type component",b3573,
yiaJ,2.863240123132277,16.0,3735552.0,transcriptional repressor for the yiaKLMNO-lyxK-sgbHUE operon,b3574,
yiaK,2.8341391788121997,16.0,3736092.0,"2,3-diketo-L-gulonate reductase, NADH-dependent",b3575,frozenset({<Reaction DOGULNR at 0x7fcfa6a79668>})
yiaL,2.7887765712343913,16.0,3737102.0,DUF386 family protein,b3576,
yiaM,2.99539318598608,16.0,3737687.0,"2,3-diketo-L-gulonate TRAP transporter small permease protein",b3577,frozenset({<Reaction XYLUt2pp at 0x7fcfa6520c88>})
yiaN,2.980411830545058,16.0,3738163.0,"2,3-diketo-L-gulonate TRAP transporter large permease protein",b3578,frozenset({<Reaction XYLUt2pp at 0x7fcfa6520c88>})
yiaO,3.031785140808281,16.0,3739648.0,"2,3-diketo-L-gulonate-binding periplasmic protein",b3579,frozenset({<Reaction XYLUt2pp at 0x7fcfa6520c88>})
lyxK,2.933894535453523,16.0,3740443.0,L-xylulose kinase,b3580,"frozenset({<Reaction 3KGK at 0x7fcfa6c8a630>, <Reaction XYLK2 at 0x7fcfa6530048>})"
sgbH,3.3081947151870925,16.0,3741936.0,3-keto-L-gulonate 6-phosphate decarboxylase,b3581,frozenset({<Reaction KG6PDC at 0x7fcfa6862080>})
sgbU,2.953172459092719,16.0,3742591.0,putative L-xylulose 5-phosphate 3-epimerase,b3582,
sgbE,3.1566455646207086,16.0,3743744.0,L-ribulose-5-phosphate 4-epimerase,b3583,frozenset({<Reaction RBP4E at 0x7fcfa661cbe0>})
ysaC,3.4550525157202197,16.0,3744256.0,No_gene_product,b4648,
ysaD,3.1422303450991973,16.0,3744277.0,No_gene_product,b4649,
yiaT,2.9476559394749633,16.0,3744487.0,putative outer membrane protein,b3584,
yiaU,3.032999586786831,16.0,3745792.0,putative DNA-binding transcriptional regulator,b3585,
yiaV,2.989323437982755,16.0,3746322.0,signal-anchored membrane fusion protein (MFP) component of efflux pump,b3586,
yiaW,3.3067749253780927,16.0,3747464.0,DUF3302 family inner membrane protein,b3587,
aldB,2.8660398893148415,16.0,3748332.0,aldehyde dehydrogenase B,b3588,"frozenset({<Reaction ALDD2y at 0x7fcfa6bbabe0>, <Reaction ALDD3y at 0x7fcfa6bbacf8>})"
yiaY,3.034428394530704,16.0,3750035.0,L-threonine dehydrogenase,b3589,
selB,3.440275760544733,16.0,3751936.0,selenocysteinyl-tRNA-specific translation factor,b3590,
selA,3.163232170867728,16.0,3753217.0,selenocysteine synthase,b3591,frozenset({<Reaction SELCYSS at 0x7fcfa6651828>})
yibF,3.1812284806883597,16.0,3754706.0,glutathione S-transferase homolog,b3592,
rpmB,1.3619889476254867,17.0,3804797.0,50S ribosomal subunit protein L28,b3637,
tufB,1.9966740687488702,18.0,4165871.0,translation elongation factor EF-Tu 2,b3980,
rplJ,1.3692795950221008,18.0,4169923.0,50S ribosomal subunit protein L10,b3985,
rplL,1.6437882946179714,18.0,4170487.0,50S ribosomal subunit protein L7/L12,b3986,
